APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bluebert_o_w,APPVAL_RECS_bluebert_o_w,FOA_RECS_bluebert_o_w
7864164,f,a,"9965720,9357870,9502903,9543960,9747678","922500.0,937500.0,937500.0,937500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
10748898,m,w,"8487454,8074916,8072931,8270326,7759002","648000.0,672000.0,691200.0,657600.0,700800.0","RFA-NR-09-002,RFA-NR-09-002,RFA-NR-09-002,RFA-NR-09-002,RFA-NR-09-002"
8537820,m,w,"9542907,9115048,9114135,9145797,9145795","1562500.0,1637500.0,1637500.0,1637500.0,1637500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
7714994,m,w,"10666025,10666871,10667123,10665204,8851500","515000.0,515000.0,515000.0,206000.0,299250.0","RFA-AG-23-010,RFA-AG-23-010,RFA-AG-23-010,RFA-AG-23-011,RFA-AG-14-002"
7934476,m,w,"8462767,8458957,8466369,8466063,8319000","202500.0,202500.0,202500.0,202500.0,205500.00000000003","RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004"
9783761,m,w,"8860132,8037941,8072434,8072432,8072431","1995000.0,2100000.0,2100000.0,2100000.0,2100000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
7643791,m,w,"10544756,10202909,10433951,10380776,10380873","309000.0,348000.0,321000.0,321000.0,321000.0","RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002"
8508879,f,w,"8868903,9517662,8385826,8385842,8329792","25270000.0,23750000.0,26030000.000000004,26030000.000000004,26030000.000000004","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
8315680,m,w,"8657324,8657325,8329146,8644944,8486383","266000.0,266000.0,685000.0,665000.0,675000.0","RFA-MH-14-140,RFA-MH-14-140,RFA-MH-12-060,RFA-MH-12-060,RFA-MH-12-060"
8003496,m,w,"7692252,7693713,7841797,7872857,7841790","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
9902304,f,w,"10093953,10094515,10095572,10020310,10397125","615000.0,615000.0,615000.0,307500.0,267500.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-19-016,RFA-AG-19-016"
9369086,m,a,"9589869,9751171,9753091,9753101,9762817","93750.0,92250.0,92250.0,92250.0,92250.0","RFA-AG-18-015,RFA-AG-18-015,RFA-AG-18-015,RFA-AG-18-015,RFA-AG-18-015"
9058296,f,w,"8862487,9469493,9257413,9257422,9259978","1064000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
8656768,m,w,"8656787,8843933,9061792,9061787,9061790","199500.0,199500.0,196500.0,196500.0,196500.0","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
8754322,m,w,"9068572,8463538,8849911,8842130,8880214","532000.0,540000.0,532000.0,532000.0,532000.0","RFA-ES-10-004,RFA-ES-10-004,RFA-ES-10-004,RFA-ES-10-004,RFA-ES-10-004"
9824335,m,a,"9245575,9244245,9912699,9921289,10051408","250000.0,250000.0,246000.0,246000.0,232000.0","RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006"
7831501,m,w,"9123679,8551820,8543731,8351789,8351734","655000.0,675000.0,675000.0,685000.0,685000.0","RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004"
8518431,m,a,"9268688,8892210,8575674,8575382,8575280","166250.0,166250.0,168750.0,168750.0,168750.0","RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010"
8609021,m,w,"8851991,8853184,8849086,8852388,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9997843,f,b,"9565752,9971508,10170329,10151595,9981285","375000.0,369000.0,348000.0,348000.0,369000.0","RFA-OD-17-013,RFA-OD-17-013,RFA-OD-19-019,RFA-OD-19-019,RFA-OD-19-019"
8101323,m,w,"8139936,8279434,8300152,8308568,8481596","700000.0,685000.0,685000.0,685000.0,675000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
10335254,m,w,"8884316,10000586,9675651,9706229,9706228","199500.0,184500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8449135,f,w,"8849787,8849693,10515457,10509428,10515569","266000.0,266000.0,533930.0,533930.0,533930.0","RFA-AG-14-017,RFA-AG-14-017,RFA-NS-22-006,RFA-NS-22-006,RFA-NS-22-006"
10214645,f,w,"10377525,10631870,10631899,10662202,10662204","133750.0,128750.0,128750.0,128750.0,128750.0","RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010"
9502960,m,w,"10705788,10525286,10729274,10729276,10729277","1545000.0,1605000.0,1545000.0,1545000.0,1545000.0","RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048"
8478285,m,w,"10837461,10837481,9146688,9547528,9550909","412000.0,412000.0,1637500.0,1562500.0,1562500.0","RFA-FD-23-028,RFA-FD-23-028,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
8101282,m,w,"8131008,8131674,7919483,8116512,8116511","1368000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
7688641,f,w,"8146195,8502379,8537883,8487381,8512686","350000.0,337500.0,337500.0,337500.0,337500.0","RFA-DA-10-017,RFA-DA-10-017,RFA-DA-10-017,RFA-DA-10-017,RFA-DA-10-017"
7847889,f,w,"7857982,7918868,7916882,7857983,7691355","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004,RFA-NS-08-004"
9986710,m,w,"10640252,10064711,10684626,10679051,10673205","1236000.0,1476000.0,1236000.0,1236000.0,1236000.0","RFA-CA-19-057,RFA-CA-19-057,RFA-CA-19-057,RFA-CA-19-057,RFA-CA-19-057"
8440304,m,w,"8628494,8627361,8042600,8047941,8040983","94500.0,94500.0,98000.0,98000.0,98000.0","RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002"
9935065,m,w,"10242813,9751316,9750775,9750112,9750099","290000.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8486416,f,w,"10166826,9389850,10190903,10190904,10190905","174000.0,187500.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8907054,f,w,"7657333,7912258,7617881,7658184,7849041","365000.0,365000.0,365000.0,365000.0,360000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
9972904,m,a,"10588962,10588961,10579071,10579072,10579073","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
9520079,m,w,"10353154,10687979,10349751,10349750,10351936","1872500.0,1802500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8519227,m,w,"8890639,8890634,8725789,9111821,9114475","1596000.0,1596000.0,1620000.0,1572000.0,1572000.0","RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040,RFA-AI-11-040"
10837461,f,w,"8522133,8539394,8539387,8539390,8539392","1687500.0,1687500.0,1687500.0,1687500.0,1687500.0","RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001"
9854050,m,w,"9059098,9479233,9511837,9854050,9709291","917000.0,875000.0,875000.0,861000.0,861000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
8733670,f,b,"9096661,9116635,9104148,9116628,9096657","982500.0,982500.0,982500.0,982500.0,982500.0","RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008"
7884906,f,w,"9067247,8735212,8736371,8846546,8846545","1310000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
7700947,f,w,"8042700,8220930,7799291,7766249,7802905","560000.0,548000.0,576000.0,576000.0,576000.0","RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003,RFA-MD-07-003"
8531312,m,a,"8142015,7906910,7914219,7919259,7917514","700000.0,720000.0,720000.0,720000.0,720000.0","RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005"
8232157,f,w,"9264468,9077610,9264452,9075536,9264661","62500.0,65500.0,62500.0,65500.0,458500.0","RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-003,RFA-AG-16-005"
8173864,m,w,"8173684,8173817,8321751,8321752,8287224","72000.0,72000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8137112,m,w,"8380942,7905963,7908734,7670295,7905960","1027500.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
9068833,f,b,"8371293,8371054,8372270,8371284,8371203","1370000.0,1370000.0,1370000.0,1370000.0,1370000.0","RFA-AG-12-010,RFA-AG-12-010,RFA-AG-12-010,RFA-AG-12-009,RFA-AG-12-009"
7784449,m,a,"9350852,9346982,9351144,9350668,9349118","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004"
9854038,f,w,"8720545,8904339,8902956,8902960,8915952","997500.0,997500.0,997500.0,997500.0,997500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
9728259,m,w,"10392439,10614399,10614388,10614386,10596520","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009"
8535990,m,h,"10335121,9654293,10091395,10584503,9880395","481500.0,553500.0,522000.0,463500.0,553500.0","RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034"
9944639,m,a,"10494214,10899817,10365645,10356656,10491225","321000.0,309000.0,348000.0,348000.0,321000.0","RFA-DK-20-013,RFA-DK-20-013,RFA-DK-20-013,RFA-DK-20-013,RFA-DK-20-013"
9335095,m,w,"8493916,8102796,8378277,8378967,8325215","708750.0,756000.0,719250.0,719250.0,735000.0","RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005"
10459357,m,w,"10435509,10455090,10710223,10697307,10199149","267500.0,267500.0,257500.0,257500.0,290000.0","RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001,RFA-GM-20-001"
8726167,m,w,"8894989,9269976,9269978,9264983,9264981","159600.0,150000.0,150000.0,150000.0,150000.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
8972875,m,w,"9336886,9872913,9763614,9763615,9764347","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013"
8293712,m,w,"9105617,9514729,9706079,9706080,9706081","1330000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9525276,m,w,"8329792,9320739,8330361,8385808,8385852","26030000.000000004,23750000.0,26030000.000000004,26030000.000000004,26030000.000000004","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9108891,m,w,"8545125,8374250,8384773,8383887,8517057","270000.0,274000.0,274000.0,274000.0,270000.0","RFA-CA-11-012,RFA-CA-11-012,RFA-CA-11-012,RFA-CA-11-012,RFA-CA-11-012"
8907872,m,w,"9188572,9257685,9617156,9431063,10878229","125000.0,131000.0,123000.0,125000.0,515000.0","RFA-MD-15-006,RFA-MD-15-006,RFA-MD-15-006,RFA-MD-15-006,RFA-FD-22-005"
9789359,f,w,"9486002,10131246,10086496,10078626,10071187","93750.0,87000.0,87000.0,87000.0,87000.0","RFA-HL-16-006,RFA-HL-16-006,RFA-HL-16-006,RFA-HL-16-006,RFA-HL-16-006"
9916755,m,w,"9551002,9978887,9978891,9978893,9980424","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9107513,f,b,"8852011,8281784,8734505,8281153,8280039","332500.0,342500.0,337500.0,342500.0,342500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
8527697,m,a,"8102876,7986397,7988553,7988539,7988826","205500.00000000003,216000.0,216000.0,216000.0,216000.0","RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024"
7780821,m,w,"8129512,8535006,8711647,8736082,8711648","560000.0,548000.0,540000.0,540000.0,540000.0","RFA-RM-08-024,RFA-RM-08-024,RFA-RM-08-024,RFA-RM-08-024,RFA-RM-08-024"
8734923,m,w,"10085503,10450074,10430107,10430108,10430109","984000.0,856000.0,856000.0,856000.0,856000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
9316528,m,w,"7812202,7640854,7812200,7812199,7812197","1116000.0,1131500.0,1131500.0,1131500.0,1131500.0","RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009"
9872913,m,w,"10455718,10685972,10686003,10686055,10686069","642000.0,618000.0,618000.0,618000.0,618000.0","RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010"
9284401,m,w,"9897491,10595530,10595526,10595525,10595523","184500.0,154500.0,154500.0,154500.0,154500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
8192120,m,w,"9983640,9347018,9185890,9316562,9753164","922500.0,982500.0,982500.0,937500.0,922500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
8167968,m,w,"8360494,8360553,7959743,7640620,8056024","280000.0,280000.0,292000.0,292000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
10399686,f,w,"10274206,10456314,10458355,10458886,10459715","232000.0,214000.0,214000.0,214000.0,214000.0","RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028,RFA-CA-20-028"
7832010,f,w,"7825190,7820109,7841576,7842354,7840146","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9316394,m,w,"8793453,9110172,9338949,9087113,9085192","66500.0,65500.0,65500.0,65500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
10757559,m,w,"9754660,9405967,9405964,9406670,9406417","1722000.0,1750000.0,1750000.0,1750000.0,1750000.0","RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006"
9390335,f,w,"9259939,9475766,9542323,9473762,9721086","187500.0,187500.0,187500.0,187500.0,187500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
8539338,f,w,"8538767,8381137,8547015,8529246,8539327","2025000.0,2055000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9037282,m,w,"7686168,7685335,7686229,7907544,7907542","219000.0,219000.0,219000.0,216000.0,216000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
10657595,m,h,"8689016,8876689,8335413,8331617,8513990","1064000.0,1064000.0,1096000.0,1096000.0,1080000.0","RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002"
9671685,m,w,"9225190,9075576,9869887,9872147,10131351","8875000.0,9301000.0,8733000.0,8733000.0,8733000.0","RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501"
9770745,f,w,"9770754,9768305,9770752,9770745,9770738","2767500.0,2767500.0,2767500.0,2767500.0,2767500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8385842,m,w,"8681348,9306760,8681354,8681342,8681337","25270000.0,23750000.0,25270000.0,25270000.0,25270000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9637308,m,w,"8080434,8026868,7897749,7777320,7896496","420000.0,420000.0,432000.0,432000.0,432000.0","RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041"
8311081,m,w,"10302632,10625341,10458024,10125417,10126403","580000.0,515000.0,535000.0,246000.0,246000.0","RFA-DA-21-026,RFA-DA-21-026,RFA-DA-21-026,RFA-MH-20-331,RFA-MH-20-331"
9655073,m,w,"10330573,10078842,10574601,10553643,10551296","3424000.0,3424000.0,3296000.0,3296000.0,3296000.0","RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037"
10129916,f,h,"10379285,10133522,9912132,9916741,9925215","856000.0,928000.0,984000.0,984000.0,984000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
10147548,m,w,"9307178,9344541,10676133,10425846,10473716","13100.0,12500.0,1030000.0,1160000.0,1070000.0","RFA-FD-16-039,RFA-FD-16-039,RFA-FD-21-030,RFA-FD-21-030,RFA-FD-21-030"
7665214,f,w,"8853116,8851796,8849086,8852388,8852457","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9172100,m,w,"9321090,9528421,9547740,9525224,9528413","1375000.0,1375000.0,1375000.0,1375000.0,1375000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
8667392,m,w,"7684100,8144601,7691326,7921125,7913492","438000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005"
7575773,m,w,"9604763,9186941,9828646,8554494,9391174","22755000.0,23125000.0,22755000.0,24605000.0,23125000.0","RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
10590236,m,w,"10588517,10590541,10588501,10684535,10678256","535000.0,240750.0,240750.0,231750.0,231750.0","RFA-DA-22-047,RFA-DA-22-048,RFA-DA-22-048,RFA-DA-23-010,RFA-DA-23-010"
10657761,m,h,"9932830,9484591,9484592,9484893,9483498","1168500.0,1187500.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
10152499,m,a,"9940227,10468618,9939999,9938792,9938791","1845000.0,1605000.0,1845000.0,1845000.0,1845000.0","RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012"
8609056,f,w,"8843489,8280550,8280542,8264855,8787126","1596000.0,1644000.0000000002,1644000.0000000002,1644000.0000000002,1596000.0","RFA-HD-12-202,RFA-HD-12-202,RFA-HD-12-202,RFA-HD-12-202,RFA-HD-12-202"
9069795,m,w,"10622638,10626058,10408486,10622622,10622624","1030000.0,1030000.0,1070000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
9325596,m,w,"10670158,10241413,10242882,10242881,10242880","1030000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9897929,f,a,"10462624,10683143,9898052,9897929,10214771","428000.0,412000.0,492000.0,492000.0,492000.0","RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028"
7921862,f,w,"10394580,10394614,10393791,10393892,10393982","3866666.28,3866666.28,3866666.28,3866666.28,3866666.28","RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022"
10640195,f,h,"8711467,8711466,8624922,8626815,8627412","332500.0,332500.0,337500.0,337500.0,337500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
9095199,f,a,"8878943,8878594,9273327,8877058,8878944","1064000.0,1064000.0,1000000.0,1064000.0,1064000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
10673812,f,a,"10481862,10242556,10023964,10023966,10023968","1070000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9852402,m,w,"10147641,10613984,9882799,9882800,10613948","1334000.0,1184500.0,1414500.0,1414500.0,1184500.0","RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004"
8656427,f,w,"8961416,8962105,8959886,9172674,9174325","99750.0,99750.0,99750.0,98250.0,98250.0","RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005"
9489273,m,w,"7681302,7914217,7916328,7914305,7924714","730000.0,720000.0,720000.0,720000.0,720000.0","RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005"
9873836,f,h,"9039488,8772925,9061438,9261389,9245568","327500.0,332500.0,327500.0,312500.0,312500.0","RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006"
7893813,m,w,"8225167,7762509,8071591,8138464,8012818","171250.0,180000.0,175000.0,175000.0,175000.0","RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001"
9514119,m,h,"9552412,8774355,9514140,9514116,9514124","332500.0,353780.0,332500.0,332500.0,332500.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
9904633,m,w,"8838133,8900540,8659463,8889482,8900542","2394000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
10698050,f,a,"9706226,10000586,9675651,9706229,9706228","187500.0,184500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
9143592,m,w,"10155576,10632040,10632050,10632054,10632057","290000.0,257500.0,257500.0,257500.0,257500.0","RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004"
7938820,m,a,"8060634,7882620,7642997,7639947,7846721","315000.0,324000.0,328500.0,328500.0,324000.0","RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-021,RFA-MH-09-021"
9204504,m,a,"8874104,8885651,8882257,8766909,8768636","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
7903327,f,w,"8129667,7688629,8117640,7808788,8049010","2160000.0,2190000.0,2160000.0,2160000.0,2160000.0","RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016"
8183361,f,w,"8342359,8821025,8516949,8525299,8517546","68500.0,67500.0,67500.0,67500.0,67500.0","RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002"
10005571,m,w,"10377559,10226567,10382371,10377560,10225130","133750.0,145000.0,133750.0,133750.0,145000.0","RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010"
10447429,f,w,"10447463,10548751,10544758,10544753,10447530","802500.0,772500.0,772500.0,772500.0,802500.0","RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008"
9067805,f,w,"8128705,7673789,8128421,7930167,7929038","1440000.0,1460000.0,1400000.0,1460000.0,1460000.0","RFA-AR-06-003,RFA-AR-06-003,RFA-AR-06-003,RFA-AR-06-003,RFA-AR-06-003"
8882615,m,w,"8554393,8800580,8554931,8472329,8473040","266000.0,266000.0,266000.0,274000.0,274000.0","RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010"
8728215,m,w,"10407861,10407839,10407754,10407755,10407756","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
9338043,m,w,"9058294,9060204,9338046,9338043,9137620","266000.0,266000.0,250000.0,250000.0,262000.0","RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008"
7960355,m,w,"7645613,8360492,8360039,8360040,8360042","292000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
10020579,f,w,"10020476,10013563,9898607,9899486,9899542","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029,RFA-DA-19-029"
8890634,m,w,"8711226,8287640,8514494,8514498,8514499","1596000.0,1644000.0000000002,1620000.0,1620000.0,1620000.0","RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035"
