APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-x_o_w,APPVAL_RECS_bert-x_o_w,FOA_RECS_bert-x_o_w
10003414,m,w,"10627292,10627291,10627290,10627289,10627288","1236000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019"
9312784,f,h,"9403567,9403965,9542390,9549142,9763656","281250.0,281250.0,281250.0,281250.0,276750.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
8173806,m,w,"7760020,8112444,7896125,7893943,7893929","6935000.0,6650000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8323155,m,w,"8895402,9320887,8638405,9116281,8743255","638400.0,600000.0,648000.0,628800.0,638400.0","RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028,RFA-HL-13-028"
8168360,f,h,"8168343,7861279,7622564,7959960,7959959","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9551706,m,h,"9849382,9849376,9849922,9849920,9849919","1014750.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026"
10062818,f,w,"10569299,9748386,10213610,9494530,9534515","360500.0,430500.0,406000.0,437500.0,437500.0","RFA-AI-21-068,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053"
8516922,m,h,"9471336,10169232,10132968,10134988,10134991","625000.0,580000.0,580000.0,580000.0,580000.0","RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002,RFA-AI-16-002"
8548110,m,a,"9768442,9768443,9768439,9768438,9766259","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032"
10700830,f,h,"10588560,10430120,10176491,9814451,10430118","257500.0,749000.0,812000.0,861000.0,749000.0","RFA-ES-22-001,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
10672416,f,w,"8960636,9771474,10128005,9340191,9562344","931000.0,861000.0,861000.0,875000.0,875000.0","RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009"
8380712,m,b,"8132413,7993312,7994318,7995557,8015665","980000.0,1008000.0,1008000.0,1008000.0,1008000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
9976185,f,w,"8895641,8743499,8895703,8895685,8895692","159600.0,159600.0,159600.0,159600.0,159600.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
8757890,m,w,"9303419,9071599,8792751,9535440,8792750","625000.0,655000.0,665000.0,625000.0,665000.0","RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013"
10247669,m,w,"8413975,8693975,8711423,9108891,9133333","1027500.0,997500.0,997500.0,982500.0,982500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
9260052,m,a,"9665270,9675126,9675124,9665273,9451956","1845000.0,1845000.0,1845000.0,1845000.0,1875000.0","RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013,RFA-MD-15-013"
8927122,f,w,"10678853,10168407,10242817,10242816,10242815","515000.0,580000.0,580000.0,580000.0,580000.0","RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006"
9002168,m,w,"8280312,8664930,8475654,8914037,8499425","548000.0,532000.0,540000.0,532000.0,540000.0","RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050"
8628753,m,w,"8839257,8628753,8462868,8462844,8464978","399000.0,399000.0,405000.0,405000.0,405000.0","RFA-HS-12-006,RFA-HS-12-006,RFA-HS-12-006,RFA-HS-12-006,RFA-HS-12-006"
9670750,m,w,"9487964,9474827,9483286,9475084,9533511","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
9461088,f,a,"8518428,8135985,7846445,7845984,7845179","675000.0,700000.0,730000.0,730000.0,730000.0","RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001"
8114220,m,w,"9729227,10671511,10615091,10615092,10615094","1845000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
7914844,f,w,"8103940,8501944,8464625,8492023,8467673","210000.0,205500.00000000003,202500.0,202500.0,202500.0","RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024"
8308497,m,w,"10200858,9795632,10437857,9963303,10656394","696000.0,738000.0,642000.0,738000.0,618000.0","RFA-HD-19-008,RFA-HD-19-008,RFA-HD-19-008,RFA-HD-19-008,RFA-HD-19-008"
8461393,f,w,"9748858,9748855,9748857,9137622,9137623","184500.0,184500.0,184500.0,196500.0,196500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
9562956,m,w,"7900960,7631332,7875635,7885773,7903514","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
8414504,m,w,"7560195,7758242,9136234,8927091,8927397","657000.0,648000.0,327500.0,332500.0,332500.0","RFA-DA-08-001,RFA-DA-08-001,RFA-RM-13-009,RFA-RM-13-009,RFA-RM-13-009"
9146763,m,w,"7691751,8107508,8305064,7879442,10665942","547500.0,525000.0,513750.00000000006,540000.0,103000.0","RFA-CA-08-017,RFA-CA-08-017,RFA-CA-08-017,RFA-CA-08-017,RFA-RM-22-024"
10138971,f,a,"9416072,8876094,9439643,9444512,9878236","937500.0,997500.0,937500.0,937500.0,922500.0","RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019,RFA-AI-14-019"
8753251,f,w,"8442109,8442525,8442587,9181455,8442735","5400000.0,5400000.0,5400000.0,5000000.0,5400000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
7818012,f,w,"7944048,7938091,7938037,7936368,7936342","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
8811917,m,w,"8376121,8475544,8452138,8501262,8463987","1370000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
9230544,m,a,"10375151,10375150,10491230,10491227,8720939","232000.0,232000.0,214000.0,214000.0,270000.0","RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-12-003"
9963302,m,w,"8519707,8842156,8842155,9301625,8842161","553500.0,545300.0,545300.0,512500.0,545300.0","RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006,RFA-HD-13-006"
9567540,m,w,"9146335,9146334,8549196,8864801,8549106","327500.0,327500.0,337500.0,337500.0,337500.0","RFA-DK-11-032,RFA-DK-11-032,RFA-DK-11-032,RFA-DK-11-032,RFA-DK-11-032"
8395435,f,w,"10433954,9940402,10674797,10194345,10461921","267500.0,307500.0,257500.0,290000.0,2407500.0","RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-18-002"
10200770,f,w,"9391664,9181395,9626398,9626397,9626396","937500.0,982500.0,922500.0,922500.0,922500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
10748106,f,h,"8179855,8181198,8677869,8895762,8306773","420000.0,420000.0,399000.0,399000.0,411000.00000000006","RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002"
9733172,f,w,"10247044,9787584,9995024,9979986,9944689","5800000.0,6150000.0,6150000.0,6150000.0,6150000.0","RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018"
9506944,m,w,"9352457,9236973,9946863,9999273,9506944","28820000.0,28820000.0,33210000.0,33210000.0,33750000.0","RFA-DK-15-506,RFA-DK-15-506,RFA-DK-17-508,RFA-DK-17-508,RFA-DK-17-508"
8132413,m,w,"8897374,8897372,8897373,8627412,8626815","332500.0,332500.0,332500.0,337500.0,337500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
9617184,f,w,"10526257,10526252,10526254,10526255,10526256","1184500.0,1184500.0,1184500.0,1184500.0,1184500.0","RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005"
8657472,f,w,"9549142,9763656,9694731,9403965,9403567","281250.0,276750.0,276750.0,281250.0,281250.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
9604799,m,a,"8084237,9102070,8725629,8609019,8662418","560000.0,524000.0,532000.0,532000.0,540000.0","RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002,RFA-DC-10-002"
10437903,f,w,"9738570,9934088,10145316,9739064,9738982","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
7853209,m,w,"8077324,8248824,7988855,7989238,7986447","210000.0,210000.0,216000.0,216000.0,216000.0","RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024,RFA-AI-09-024"
10013162,m,w,"10439370,10631927,9999540,9791174,9627506","802500.0,772500.0,2767500.0,2767500.0,2812500.0","RFA-CA-21-023,RFA-CA-21-023,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034"
9329412,m,h,"8113132,7691244,8322015,8300148,8320220","910000.0,949000.0,890500.0000000001,890500.0000000001,890500.0000000001","RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003,RFA-HL-08-003"
8379952,f,a,"10515786,10694027,8305571,7922588,7922587","1423100.0,1369900.0,685000.0,720000.0,720000.0","RFA-AG-22-023,RFA-AG-22-023,RFA-AG-09-013,RFA-AG-09-013,RFA-AG-09-013"
8360036,m,w,"7960553,8168371,8168239,8360730,8360732","292000.0,288000.0,288000.0,280000.0,280000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
8382371,f,w,"10665562,10261477,10261441,10261440,10261439","824000.0,928000.0,928000.0,928000.0,928000.0","RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020,RFA-AG-20-020"
7625894,m,w,"8113081,7888569,8291644,7661424,9404669","720000.0,720000.0,700000.0,730000.0,500000.0","RFA-HD-06-001,RFA-HD-06-001,RFA-HD-06-001,RFA-HD-06-001,RFA-HD-12-189"
7837216,m,w,"8691551,8690346,8688718,8692115,8691256","1012500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011"
10626040,f,w,"10668993,10407840,10408481,10408480,10407868","1030000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10053952,f,w,"10700049,10251051,10480839,9820406,9820205","824000.0,435000.0,401250.0,461250.0,461250.0","RFA-DK-18-511,RFA-DK-18-510,RFA-DK-18-510,RFA-DK-18-510,RFA-DK-18-510"
8126245,f,w,"10225235,10458554,10227794,10683088,9815711","1230000.0,1070000.0,1160000.0,1030000.0,1230000.0","RFA-HL-19-021,RFA-HL-19-021,RFA-HL-19-021,RFA-HL-19-021,RFA-HL-19-021"
9054855,f,w,"7798339,7798326,7797933,8240614,8241364","4171428.78,4171428.78,4171428.78,1050000.0,1050000.0","RFA-DK-08-006,RFA-DK-08-006,RFA-DK-08-006,RFA-DK-10-012,RFA-DK-10-012"
9137602,f,b,"8912347,8713892,8324534,8326073,8526337","436230.0,442890.0,456210.00000000006,456210.00000000006,449550.00000000006","RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004"
9469495,m,w,"10169439,10388250,9928956,9928953,9928951","1160000.0,1030000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9569265,m,w,"10612118,10215389,10124290,10124292,10124293","515000.0,580000.0,580000.0,580000.0,580000.0","RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002"
8701215,m,w,"9037571,8822810,8453238,8453237,9750887","1834000.0,1862000.0,1890000.0,1890000.0,1750000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10454671,m,w,"10247727,10021639,10693844,10693848,10693851","696000.0,738000.0,618000.0,618000.0,618000.0","RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005"
9377237,m,w,"10641509,9962092,10578704,10582554,10598566","772500.0,922500.0,772500.0,772500.0,772500.0","RFA-ES-22-002,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
9180056,m,w,"8774927,9187498,9179553,9188028,9180056","332500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
9976230,m,w,"8378967,7728778,7934806,7728474,7942658","719250.0,766500.0,766500.0,766500.0,766500.0","RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005"
10731711,m,w,"8042886,9055320,8526362,8516451,8516453","1440000.0,1330000.0,1350000.0,1350000.0,1350000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
7620050,f,h,"9483501,9743005,10161614,10161615,10161616","1187500.0,1168500.0,1102000.0,1102000.0,1102000.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9729074,m,w,"9827920,9827799,10058434,9989897,9985203","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-MH-19-240,RFA-MH-19-240,RFA-MH-19-240,RFA-MH-19-240,RFA-MH-19-240"
7682546,f,w,"7682546,7682550,7682547,7682548,7916536","540200.0,540200.0,540200.0,540200.0,532800.0","RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006"
8391179,m,w,"9406881,9270811,9273247,9273249,9270812","537500.0,537500.0,537500.0,537500.0,537500.0","RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003"
8075920,m,w,"9057432,9475555,9269978,9264983,9264981","157200.0,150000.0,150000.0,150000.0,150000.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
9568843,m,w,"10531270,10063570,10063572,10063573,10063575","772500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
7588810,m,w,"7934652,7761618,7761157,7761336,7761183","216000.0,219000.0,219000.0,219000.0,219000.0","RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053"
9736301,m,a,"10001650,9692266,9694195,9694194,9694193","1845000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
10000521,m,w,"8461588,8262920,8723394,8461594,8263077","2430000.0,2466000.0,2430000.0,2430000.0,2466000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
7922027,m,w,"8933650,8933654,9351540,9351543,9351544","6650000.0,6650000.0,6250000.0,6250000.0,6250000.0","RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003"
9882675,m,w,"8339166,8007079,8007057,8007049,8381759","1400000.0,1440000.0,1440000.0,1440000.0,1370000.0","RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001"
9569261,m,w,"10183170,10215388,10626809,10626813,10642790","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002"
7883431,m,w,"9111779,9113508,9111759,9111775,9113998","524000.0,524000.0,524000.0,524000.0,524000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
9248858,m,w,"9973053,9526967,9563963,9528410,9528405","1353000.0,1375000.0,1375000.0,1375000.0,1375000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
8035532,m,w,"8111775,8121133,7898851,7913907,8111780","5356800.0,5356800.0,5431200.0,5431200.0,5208000.0","RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503"
7764470,f,w,"7688378,8427340,8517105,8385563,8385588","1095000.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-DK-08-002,RFA-DK-08-002,RFA-DK-08-002,RFA-DK-08-002,RFA-DK-08-002"
7696352,m,w,"10831226,8164836,8453397,8303110,8298124","206000.0,175000.0,168750.0,171250.0,171250.0","RFA-EB-23-001,RFA-RR-10-009,RFA-RR-10-009,RFA-RR-10-009,RFA-RR-10-009"
10683504,f,w,"10683504,10092367,10266124,10266123,10704748","534998.93,614998.77,579998.84,579998.84,514998.97","RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017"
9518904,m,h,"8990333,9526491,9527148,9527149,9786269","1662500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002"
8458888,f,w,"8785033,8607283,8600178,8601261,8607056","199500.0,199500.0,199500.0,199500.0,199500.0","RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
8365003,m,w,"8365248,8636506,8634596,8634585,8636505","2800000.0,2660000.0,2660000.0,2660000.0,2660000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
8144480,f,b,"7629804,8071037,7845599,8424260,8718932","365000.0,350000.0,360000.0,6885000.0,6783000.0","RFA-AA-07-007,RFA-AA-07-007,RFA-AA-07-007,RFA-AA-11-006,RFA-AA-11-006"
9055118,m,w,"8773601,8966015,8958812,8967575,8959933","532000.0,524000.0,524000.0,524000.0,524000.0","RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011"
10045791,m,w,"9085428,9085433,9085430,9085429,8936251","327500.0,327500.0,327500.0,327500.0,332500.0","RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011"
7691811,m,w,"7690900,7692162,7691351,7690370,7688076","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-OD-07-001,RFA-OD-07-001,RFA-OD-07-001,RFA-OD-07-001,RFA-OD-07-001"
9043951,m,w,"10631274,10632827,8642136,8895204,8782465","669500.0,669500.0,997500.0,997500.0,997500.0","RFA-AI-22-010,RFA-AI-22-010,RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017"
10394908,m,w,"10499408,10512734,10512732,10512188,10512187","160500.0,160500.0,160500.0,160500.0,160500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
8182412,m,w,"9627278,9627724,10441646,9627727,9627418","2000000.0,2000000.0,1856000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
8352942,m,a,"8912516,9100864,8748503,8754755,8755421","232750.0,229250.0,232750.0,232750.0,232750.0","RFA-GM-14-014,RFA-GM-14-014,RFA-GM-14-014,RFA-GM-14-014,RFA-GM-14-014"
10020310,m,w,"9791152,9974464,9791155,9684242,9683772","430500.0,430500.0,430500.0,437500.0,437500.0","RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030"
8044996,m,w,"8432138,8703642,8433004,8831618,8842948","274000.0,266000.0,274000.0,266000.0,266000.0","RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002"
8080261,m,a,"9969097,10153466,9571057,9571047,9571056","1168500.0,1102000.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9754212,m,w,"8921226,9306882,9213877,9511592,9514999","665000.0,625000.0,665000.0,625000.0,625000.0","RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007,RFA-GM-14-007"
9492228,m,w,"10128854,10149031,10150527,10150485,10150433","86100.0,86100.0,86100.0,86100.0,86100.0","RFA-FD-20-012,RFA-FD-20-012,RFA-FD-20-012,RFA-FD-20-012,RFA-FD-20-012"
8261666,f,w,"8272075,8464381,8278285,8651958,8451329","1370000.0,1350000.0,1370000.0,1330000.0,1350000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8120917,m,w,"8380263,7881461,7664605,7900537,7900538","685000.0,730000.0,730000.0,730000.0,730000.0","RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001"
8173716,m,w,"7961322,8365119,8132214,8365193,8365194","6935000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9674982,m,w,"9894721,10580753,9884701,9882223,9882222","184500.0,154500.0,184500.0,184500.0,184500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
8375214,m,w,"8705112,9250648,9250649,9244670,9244667","99750.0,93750.0,93750.0,93750.0,93750.0","RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017"
7901144,f,w,"8901173,8756251,8916722,8752056,8754322","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
7904190,m,w,"9035342,8468488,9204374,8826011,8468284","1310000.0,1350000.0,1250000.0,1330000.0,1350000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
7961383,m,w,"8173783,7896944,7674514,7689400,7686391","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8307815,m,a,"7683883,8123165,7919259,7914219,7936092","730000.0,700000.0,720000.0,720000.0,720000.0","RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005"
7674700,m,h,"9113997,9113998,9111762,8534669,8534650","524000.0,524000.0,524000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8437095,m,w,"9353206,10174223,9206966,9207248,9206965","2412500.0,2373900.0,2528300.0,2528300.0,2528300.0","RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035,RFA-HD-16-035"
10242458,f,a,"9938633,10199755,10172921,10172923,10173819","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8132824,m,w,"8119533,8132841,8132843,8132844,8132845","2160000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003"
9564864,m,w,"8447113,8080356,8257981,7858212,8268444","337500.0,350000.0,342500.0,360000.0,342500.0","RFA-DA-08-009,RFA-DA-08-009,RFA-DA-08-009,RFA-DA-08-009,RFA-DA-08-009"
7886893,m,w,"10174612,9882799,9882795,9882794,9882702","1334000.0,1414500.0,1414500.0,1414500.0,1414500.0","RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004"
10434006,m,w,"9115503,9115517,9115521,9107757,9108814","157200.0,157200.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10487475,m,a,"8738623,8544451,8831618,8842948,8432959","266000.0,270000.0,266000.0,266000.0,274000.0","RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002"
9479233,m,w,"8323372,8323371,8535544,8528583,8149935","1027500.0,1027500.0,1012500.0,1012500.0,1050000.0","RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002"
7686749,m,w,"8128700,7991894,7714040,7933911,7925684","560000.0,576000.0,365000.0,360000.0,360000.0","RFA-HD-09-008,RFA-HD-09-008,RFA-GM-09-012,RFA-GM-09-012,RFA-GM-09-012"
9317408,m,w,"9443502,9223649,9212089,9268705,9268706","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8516914,f,w,"8919190,9332089,8919191,8919187,8919188","9975000.0,9375000.0,9975000.0,9975000.0,9975000.0","RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001"
10215273,m,w,"8726765,8460376,9320105,9312938,9114400","399000.0,411000.00000000006,393000.0,393000.0,393000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
8081482,m,w,"8257068,8081465,8448196,8443823,8442912","274000.0,280000.0,270000.0,270000.0,270000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
8033386,m,a,"10809408,10800504,10800561,10800560,10800565","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
