APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_r_w,APPVAL_RECS_biomedbert_r_w,FOA_RECS_biomedbert_r_w
9316394,m,w,"9282666,9293949,9301404,9282549,9293947","62500.0,62500.0,62500.0,62500.0,62500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
10757559,m,w,"10003053,9570667,9406664,9406417,9406670","1722000.0,1750000.0,1750000.0,1750000.0,1750000.0","RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006"
9390335,f,w,"9385963,10166830,10190902,10190903,10190904","187500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8539338,f,w,"8538088,8539318,8382298,8382384,8379302","2055000.0,2055000.0,2055000.0,2055000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9037282,m,w,"10001483,10001458,9245839,9358696,9358698","184500.0,184500.0,196500.0,187500.0,187500.0","RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009"
10657595,m,h,"10256617,9930352,9930759,9930827,10137942","174000.0,184500.0,184500.0,184500.0,174000.0","RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002"
9671685,m,w,"9225185,9645061,9899614,9868300,9868299","8875000.0,8733000.0,8733000.0,8733000.0,8733000.0","RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501"
9770745,f,w,"9768314,9770758,9531828,9532353,9532526","2767500.0,2767500.0,2812500.0,2812500.0,2812500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8385842,m,w,"10306410,10569152,10142234,10533270,10070077","428000.0,412000.0,464000.0,412000.0,464000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
9637308,m,w,"10565872,10349839,10403593,9969005,10468361","515000.0,535000.0,909500.0,1045500.0,986000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
8311081,m,w,"10458024,10625341,10302632,9623583,9622028","535000.0,515000.0,580000.0,250000.0,250000.0","RFA-DA-21-026,RFA-DA-21-026,RFA-DA-21-026,RFA-MH-18-611,RFA-MH-18-611"
9655073,m,w,"9353278,9248089,9349629,10722664,10901047","500000.0,524000.0,524000.0,257500.0,257500.0","RFA-AG-16-012,RFA-AG-16-012,RFA-AG-16-012,RFA-AG-23-012,RFA-AG-23-012"
10129916,f,h,"10129916,10362736,9772020,9771783,9771609","928000.0,856000.0,984000.0,984000.0,984000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
10147548,m,w,"10233945,10233944,10164413,10163079,10163077","869999.9999999999,869999.9999999999,922500.0,922500.0,922500.0","RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028"
7665214,f,w,"8851796,8853001,8853184,8851212,8852418","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9172100,m,w,"10415065,10624969,10204491,8690698,8690724","5564000.0,5356000.0,6032000.0,1130500.0,1130500.0","RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-11-005,RFA-AG-11-005"
8667392,m,w,"9114007,8769379,9517719,9491685,9515741","3930000.0,3990000.0,3750000.0,3750000.0,3750000.0","RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023,RFA-AI-13-023"
7575773,m,w,"9672534,9462619,9052707,9052832,8899034","1845000.0,1875000.0,1965000.0,1965000.0,1995000.0","RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004"
10590236,m,w,"7876859,7677449,7386294,7383982,7842586","360000.0,365000.0,365000.0,365000.0,360000.0","RFA-DA-07-007,RFA-DA-07-007,RFA-DA-07-007,RFA-DA-07-007,RFA-DA-07-007"
10657761,m,h,"7788755,8598812,8687991,8521365,8440309","102750.0,99750.0,99750.0,101250.0,101250.0","RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001"
10152499,m,a,"9494530,9385357,9748386,9534515,9385453","437500.0,437500.0,430500.0,437500.0,437500.0","RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053"
8609056,f,w,"7840546,7840544,8068029,8072163,8072164","1387000.0,1387000.0,1368000.0,1368000.0,1368000.0","RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002,RFA-MD-06-002"
9069795,m,w,"9442592,9657024,9701959,9691335,9691334","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
9325596,m,w,"10514944,9959042,10683293,10219354,10727983","579940.0,666660.0,558260.0,628720.0,103000.0","RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-TR-22-030"
9897929,f,a,"9898052,10214771,10683143,10268200,9897929","492000.0,492000.0,412000.0,464000.0,492000.0","RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028"
7921862,f,w,"9939421,9076092,9075449,9076098,9075451","14145000.0,15065000.0,15065000.0,15065000.0,15065000.0","RFA-AI-15-009,RFA-AI-15-009,RFA-AI-15-009,RFA-AI-15-009,RFA-AI-15-009"
10640195,f,h,"10223299,10220030,10651772,10654778,10654782","812000.0,812000.0,721000.0,721000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
9095199,f,a,"9069689,9537403,9095199,9069690,9291728","1048000.0,1000000.0,1048000.0,1048000.0,1048000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
10673812,f,a,"9505018,9137746,9135149,9342657,9308697","1562500.0,1637500.0,1637500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9852402,m,w,"10245322,9792231,10459568,10213324,9590029","290000.0,307500.0,267500.0,307500.0,312500.0","RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006"
8656427,f,w,"7797541,7579855,8098436,7797479,7920930","504000.0,511000.0,504000.0,504000.0,504000.0","RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002"
9489273,m,w,"9137518,9766283,9551573,9535089,9532753","917000.0,861000.0,875000.0,875000.0,875000.0","RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006,RFA-RM-13-006"
9873836,f,h,"9493556,10166939,9940875,9940877,10232745","750000.0,696000.0,738000.0,738000.0,738000.0","RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350"
7893813,m,w,"8020799,8020664,8150462,8150476,8537085","504000.0,504000.0,490000.0,490000.0,479500.00000000006","RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020,RFA-RM-09-020"
9514119,m,h,"9827504,10640935,10647844,10669566,10197884","984000.0,824000.0,824000.0,824000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
9904633,m,w,"10144461,9938562,9922313,9923658,9923662","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
10698050,f,a,"9921556,9250144,9250142,9249544,9247948","184500.0,187500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
9143592,m,w,"10003353,10224695,10248391,9405754,9405802","879450.0,829400.0,829400.0,893750.0,893750.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
7938820,m,a,"10197769,10056759,10449997,10057011,9925035","261000.0,276750.0,240750.0,276750.0,276750.0","RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100"
9204504,m,a,"9323804,9323664,9332149,9322139,9332147","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
7903327,f,w,"7901505,7904201,7904198,7669358,7931796","2190000.0,2190000.0,2190000.0,2190000.0,2190000.0","RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016,RFA-HD-06-016"
8183361,f,w,"10727976,10726180,10722669,10723352,10723510","103000.0,103000.0,103000.0,103000.0,103000.0","RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031,RFA-AG-23-031"
10005571,m,w,"9041842,9039890,9348394,9041949,9041950","917000.0,931000.0,875000.0,931000.0,931000.0","RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009"
10447429,f,w,"10617112,10845416,10845930,10616911,10320998","721000.0,721000.0,721000.0,721000.0,321000.0","RFA-OD-22-006,RFA-OD-22-006,RFA-OD-22-006,RFA-OD-22-006,RFA-OD-20-014"
9067805,f,w,"8926217,8444042,8535607,9554220,9543603","532000.0,548000.0,540000.0,500000.0,500000.0","RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002"
8882615,m,w,"10283244,10490439,8936254,8936252,8936251","348000.0,321000.0,332500.0,332500.0,332500.0","RFA-NS-21-002,RFA-NS-21-002,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011"
8728215,m,w,"10585204,10586202,10586206,10586207,10588068","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029"
9338043,m,w,"9058294,9060204,9338046,9338043,9137620","266000.0,266000.0,250000.0,250000.0,262000.0","RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008,RFA-FD-15-008"
7960355,m,w,"7960747,7960441,7959671,7959670,7959669","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001"
10020579,f,w,"9861937,9859231,10023938,10024067,9860881","246000.0,246000.0,246000.0,246000.0,615000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
8890634,m,w,"10643881,10481093,9931114,9515759,9707732","309000.0,321000.0,369000.0,375000.0,369000.0","RFA-AI-21-016,RFA-AI-21-016,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042"
8033493,f,w,"10005931,9994735,9994740,9994744,9994861","984000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
10611394,f,w,"9512579,9348404,9492375,9550856,9512581","875000.0,875000.0,875000.0,875000.0,875000.0","RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009"
7943950,m,w,"9338192,9551751,9145167,8928948,9503156","625000.0,625000.0,655000.0,665000.0,625000.0","RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
10443133,m,w,"8893056,9070605,9132236,9071407,9071411","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
7672095,m,w,"7684270,7683307,8131789,8143344,7932292","73000.0,73000.0,70000.0,70000.0,72000.0","RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033"
9696253,m,w,"10708941,10581922,10167095,9877970,9433522","206000.0,214000.0,922500.0,1845000.0,1875000.0","RFA-DK-21-018,RFA-DK-21-018,RFA-DK-20-015,RFA-MD-15-014,RFA-MD-15-014"
8837999,m,w,"8626530,8627734,8627293,8627453,7990736","337500.0,337500.0,337500.0,337500.0,288000.0","RFA-DK-12-025,RFA-DK-12-025,RFA-DK-12-025,RFA-DK-12-025,RFA-DK-09-503"
8874592,m,w,"8689156,8550129,8411660,8876775,8478082","532000.0,540000.0,548000.0,532000.0,1012500.0","RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-DK-09-009"
9937636,m,w,"9566831,9565385,10174655,9422077,9421916","312500.0,312500.0,290000.0,312500.0,312500.0","RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040"
10093987,f,w,"10711018,10712556,10711001,10712618,10711811","360500.0,360500.0,360500.0,360500.0,360500.0","RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003"
10140256,m,w,"9783718,9589637,10447050,9928876,9930430","369000.0,375000.0,321000.0,369000.0,369000.0","RFA-AG-18-010,RFA-AG-18-010,RFA-AG-18-010,RFA-AG-18-010,RFA-AG-18-010"
8798446,f,w,"9932633,9933229,9932566,9932087,9931948","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018"
10451565,m,w,"8379376,8734265,8729885,8729880,8733076","1027500.0,997500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9570485,m,w,"9038436,9237317,8880529,10119123,10889043","1310000.0,1250000.0,1330000.0,492000.0,412000.0","RFA-OD-14-005,RFA-OD-14-005,RFA-OD-14-005,RFA-RM-20-001,RFA-RM-20-001"
8711225,m,w,"9321871,8970232,9383155,9115988,9115989","1500000.0,1596000.0,1572000.0,1572000.0,1572000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
9267417,m,w,"8858501,8469390,8662694,8653935,9060879","332500.0,337500.0,332500.0,332500.0,327500.0","RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033,RFA-AI-11-033"
10744557,m,w,"8822291,8624691,9015436,8509686,8465082","53200.0,53200.0,52400.0,54000.0,54800.00000000001","RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005"
7617886,m,a,"7872830,7872823,7651197,7642355,8046796","360000.0,360000.0,365000.0,365000.0,365000.0","RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005,RFA-DE-06-005"
9087503,m,w,"9526088,9658441,10197344,9524992,8186757","312500.0,307500.0,307500.0,312500.0,560000.0","RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-AR-11-011"
8691580,m,w,"9129174,9493439,9700076,9694197,8975933","665000.0,625000.0,615000.0,615000.0,665000.0","RFA-DA-15-008,RFA-DA-15-008,RFA-DA-15-008,RFA-DA-15-008,RFA-DA-15-008"
8840639,m,w,"7664374,7908066,7895795,7595899,9132020","2628000.0,2628000.0,2592000.0,365000.0,1310000.0","RFA-AG-07-003,RFA-AG-07-003,RFA-AG-07-003,RFA-HL-05-014,RFA-FD-14-024"
8923221,f,w,"10610914,10290048,10437018,10480051,10604375","515000.0,580000.0,535000.0,535000.0,515000.0","RFA-DA-21-009,RFA-DA-21-009,RFA-DA-21-009,RFA-DA-21-009,RFA-DA-21-009"
10335235,m,h,"7680869,8010957,8400387,7681424,7680404","73000.0,70000.0,67500.0,73000.0,73000.0","RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006,RFA-MD-08-006"
8681405,m,w,"7587766,7880027,8287682,7676680,7588955","365000.0,360000.0,342500.0,365000.0,365000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
10319253,m,w,"8328069,8331076,8514728,9045534,9105762","753500.0000000001,753500.0000000001,742500.0,720500.0,720500.0","RFA-MH-12-070,RFA-MH-12-070,RFA-MH-12-070,RFA-MH-12-070,RFA-MH-12-070"
10615221,m,w,"9932938,10643966,10643963,10643961,10618820","615000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001"
7815245,m,w,"7937919,7941902,7943987,8318978,8207443","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
10677008,m,h,"7622684,7907725,8135546,7599697,7798635","1168000.0,1152000.0,1120000.0,1168000.0,1152000.0","RFA-MH-07-041,RFA-MH-07-041,RFA-MH-07-040,RFA-MH-07-040,RFA-MH-07-040"
9062053,m,w,"9960555,9097289,10450248,9307857,9730475","738000.0,786000.0,696000.0,750000.0,738000.0","RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002"
8486415,m,w,"7797452,7856107,7600579,7843500,7922355","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
7938219,f,h,"8112693,8112503,8112504,8112629,7800067","322000.0,322000.0,322000.0,322000.0,335800.0","RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001"
7880010,m,w,"10458757,10700018,10309096,10309092,10309091","1070000.0,1030000.0,1160000.0,1160000.0,1160000.0","RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002"
9306758,m,w,"9707724,8936215,9493375,9493275,9487109","492000.0,532000.0,500000.0,500000.0,500000.0","RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027,RFA-AI-14-027"
9144257,m,w,"10442632,10238933,10652520,10652507,10652509","1070000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
8927933,m,w,"8605752,8606033,8606066,8990838,8990840","266000.0,266000.0,266000.0,262000.0,262000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
8476095,f,a,"9320021,8885883,8489410,9128040,8725226","1187500.0,1263500.0,1282500.0,1244500.0,1263500.0","RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011,RFA-HL-13-011"
10620670,m,w,"8716635,8716636,9284085,9284074,8709760","465500.0,465500.0,458500.0,458500.0,472500.00000000006","RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010"
9446060,m,w,"10733197,10732987,10733397,10733396,10733395","834300.0,834300.0,834300.0,834300.0,834300.0","RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012,RFA-CA-22-012"
8250262,m,w,"8392147,8780399,8149883,8149895,8149882","337500.0,332500.0,350000.0,350000.0,350000.0","RFA-MD-10-005,RFA-MD-10-005,RFA-MD-10-005,RFA-MD-10-005,RFA-MD-10-005"
10686869,m,w,"9355685,9356536,9355658,9355668,9355677","1000000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
8625443,m,w,"10645187,10248544,10247521,10675681,10053515","515000.0,580000.0,580000.0,515000.0,615000.0","RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007,RFA-DK-19-007"
8228069,m,h,"8232069,8228069,8390149,8130518,8130208","342500.0,342500.0,350000.0,350000.0,350000.0","RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003"
10712611,m,w,"10714534,10713313,10714535,10712609,10712610","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014,RFA-OD-22-014"
10695288,m,b,"8529942,8916648,8721882,8723136,8723135","405000.0,399000.0,399000.0,399000.0,399000.0","RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003,RFA-CA-12-003"
10531132,m,w,"10330823,10432132,10447757,10451620,10476598","232000.0,214000.0,214000.0,214000.0,214000.0","RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702"
8550821,m,w,"9172454,8417125,8685321,8693011,8677970","332500.0,342500.0,332500.0,332500.0,332500.0","RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033"
9746754,m,w,"9782362,9782247,9782023,9782043,9782056","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-RM-18-008,RFA-RM-18-008,RFA-RM-18-008,RFA-RM-18-008,RFA-RM-18-008"
7939808,m,h,"8831085,9123591,8832139,8831966,8934125","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
7929510,m,w,"8974679,9315721,8974664,9120792,9120298","266000.0,250000.0,266000.0,262000.0,262000.0","RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057,RFA-AI-14-057"
8302278,m,w,"9011505,9214310,9222699,9437652,9437665","196500.0,187500.0,187500.0,187500.0,187500.0","RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006"
10107752,m,w,"8131789,7934566,7932292,8143344,7683307","70000.0,72000.0,72000.0,70000.0,73000.0","RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033"
8768636,f,w,"10458119,9609262,9748426,10423663,9975693","535000.0,625000.0,615000.0,580000.0,615000.0","RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
8167458,m,w,"8360161,8360723,8360570,8130872,8359780","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
7743630,m,w,"9070606,8295307,8341156,8334773,8334772","196500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
9753080,f,w,"8448162,8051772,8460025,8449645,8458094","1350000.0,1440000.0,1350000.0,1350000.0,1350000.0","RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001,RFA-AG-09-001"
10169444,f,w,"9672413,9672461,9672423,9672424,9672425","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
7672150,m,a,"9098149,9246424,9096393,9098151,9098150","655000.0,625000.0,655000.0,655000.0,655000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
9986464,m,h,"10252037,10252039,9750265,9750264,9750263","869999.9999999999,869999.9999999999,922500.0,922500.0,922500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
8797293,m,w,"7869229,7926024,7652440,7919244,7682310","360000.0,365000.0,365000.0,360000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
9508401,m,w,"8448215,8244481,8449693,8064733,8064424","675000.0,685000.0,675000.0,700000.0,700000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
8116354,m,a,"10679060,10475285,10136966,10707988,10266861","515000.0,535000.0,615000.0,515000.0,580000.0","RFA-AA-20-007,RFA-AA-20-007,RFA-AA-20-007,RFA-AA-20-007,RFA-AA-20-007"
8004280,f,h,"7916508,8081356,7650362,7650357,7678022","360000.0,360000.0,365000.0,365000.0,365000.0","RFA-TW-06-003,RFA-TW-06-003,RFA-TW-06-003,RFA-TW-06-003,RFA-TW-06-003"
10167034,f,w,"9479151,10146851,9269858,9271016,9270929","1250000.0,1160000.0,1250000.0,1250000.0,1250000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
9610195,m,w,"10241399,9918124,10687817,10019446,10470383","406000.0,430500.0,360500.0,430500.0,374500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
10677826,m,w,"7903355,8141269,7933840,7922123,7893119","1008000.0,980000.0,1008000.0,1008000.0,1008000.0","RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020,RFA-CA-07-020"
9135426,m,w,"8797263,9276820,8796932,8932846,8929133","332500.0,312500.0,332500.0,332500.0,332500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
10356928,f,w,"8511833,8119402,8204835,8109404,8258320","540000.0,560000.0,560000.0,560000.0,548000.0","RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060"
9462113,m,w,"8279701,9040178,9040164,9040174,9063988","1507000.0000000002,1441000.0,1441000.0,1441000.0,1441000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
8298651,m,w,"8902270,8451414,8891490,8545898,8743428","299250.0,303750.0,299250.0,303750.0,299250.0","RFA-MH-12-050,RFA-MH-12-050,RFA-MH-12-050,RFA-MH-12-050,RFA-MH-12-050"
10101619,m,w,"9654293,10091395,10584503,9880395,10335121","553500.0,522000.0,463500.0,553500.0,481500.0","RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034,RFA-AI-17-034"
9207754,m,w,"9888751,10183131,10432031,10438668,10442441","307500.0,290000.0,267500.0,267500.0,267500.0","RFA-AG-19-029,RFA-AG-19-029,RFA-AG-19-029,RFA-AG-19-029,RFA-AG-19-029"
9318394,f,b,"8617784,9137180,9212081,8628422,8733976","15295000.0,15295000.0,14375000.0,15525000.000000002,15525000.000000002","RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001,RFA-AG-12-001"
9276714,f,w,"9537617,9751087,9750112,9750099,9750080","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
