APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_deberta_r_w,APPVAL_RECS_deberta_r_w,FOA_RECS_deberta_r_w
9617184,f,w,"10056069,10544318,10544317,10056070,10056071","1450000.0,1287500.0,1287500.0,1450000.0,1450000.0","RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002"
8657472,f,w,"7945382,8238410,8286344,8432836,8462647","720000.0,700000.0,685000.0,675000.0,675000.0","RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013"
9604799,m,a,"10418058,9800282,10273379,10089669,10844668","428000.0,492000.0,464000.0,464000.0,412000.0","RFA-DC-19-001,RFA-DC-19-001,RFA-DC-19-001,RFA-DC-19-001,RFA-DC-19-001"
10437903,f,w,"9001587,9323220,9699998,9512632,9001756","655000.0,625000.0,615000.0,625000.0,665000.0","RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018"
7853209,m,w,"9525272,8508866,8508880,8508852,8508879","23750000.0,25650000.0,25650000.0,25650000.0,25650000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
10013162,m,w,"7792366,7628116,8250263,8246451,8264384","849600.0,861400.0,808300.0000000001,808300.0000000001,808300.0000000001","RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503"
9329412,m,h,"9240310,10227168,10236337,9979841,9553736","625000.0,580000.0,535000.0,615000.0,625000.0","RFA-DK-16-015,RFA-DK-16-015,RFA-DK-16-015,RFA-DK-16-015,RFA-DK-16-015"
8379952,f,a,"7920930,7629047,7848304,7797541,7797479","504000.0,511000.0,504000.0,504000.0,504000.0","RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002,RFA-AG-06-002"
8360036,m,w,"9516419,9516699,9513857,9809069,9967084","405625.0,405625.0,405625.0,307500.0,307500.0","RFA-HL-17-027,RFA-HL-17-029,RFA-HL-17-029,RFA-HL-18-030,RFA-HL-18-030"
8382371,f,w,"8720662,8572720,8572682,8572250,8098528","66500.0,67500.0,1080000.0,1080000.0,1152000.0","RFA-AG-13-005,RFA-AG-13-005,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009"
7625894,m,w,"9222031,9389516,9827572,9827576,9833527","500000.0,500000.0,492000.0,492000.0,492000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
7837216,m,w,"7654129,7631353,7896848,7901634,9245732","730000.0,730000.0,720000.0,720000.0,3000000.0","RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-06-002,RFA-HL-13-013"
10626040,f,w,"9771465,9657026,9701960,9701959,9691335","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020,RFA-DK-16-020"
10053952,f,w,"10053968,10455017,10413278,10248541,10670333","553500.0,481500.0,522000.0,522000.0,463500.0","RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015,RFA-DK-19-015"
8126245,f,w,"9322282,8722618,8575263,9294122,8857249","312500.0,332500.0,337500.0,312500.0,332500.0","RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023"
9054855,f,w,"8436004,8436052,8686992,7797933,7798326","6850000.000000001,6850000.000000001,6750000.0,4171428.78,4171428.78","RFA-DK-11-019,RFA-DK-11-019,RFA-DK-11-019,RFA-DK-08-006,RFA-DK-08-006"
9137602,f,b,"9140087,9701100,9133253,9353951,9137602","589500.0,553500.0,589500.0,589500.0,589500.0","RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015"
9469495,m,w,"9252259,8619187,9084551,9044566,8619194","1000000.0,1064000.0,1048000.0,1048000.0,1064000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
9569265,m,w,"10626807,9720734,10136445,10183170,9718900","515000.0,615000.0,580000.0,580000.0,615000.0","RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002"
8701215,m,w,"7900938,7753567,7900897,7900940,7903201","2016000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
10454671,m,w,"10454674,10453886,10663347,10454673,10454672","856000.0,856000.0,824000.0,856000.0,856000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
9377237,m,w,"10197383,10654005,10450792,10452498,10445081","869999.9999999999,772500.0,802500.0,802500.0,802500.0","RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009"
9180056,m,w,"8774633,9185857,9403943,9390754,9392190","332500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
9976230,m,w,"10194345,10433954,9940402,10674797,9939977","290000.0,267500.0,307500.0,257500.0,670350.0","RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-001"
10731711,m,w,"9223662,9673609,9433601,8892604,9022397","1250000.0,1230000.0,1250000.0,1330000.0,1310000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
7620050,f,h,"9484589,9484826,9969097,9693083,9969098","1187500.0,1187500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9729074,m,w,"9215356,9213709,9420639,9437827,7894541","250000.0,250000.0,250000.0,250000.0,360000.0","RFA-MH-17-150,RFA-MH-17-150,RFA-MH-17-150,RFA-MH-17-150,RFA-DA-06-004"
7682546,f,w,"7682547,7682548,7916536,7918227,7916504","540200.0,540200.0,532800.0,532800.0,532800.0","RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006,RFA-HL-06-006"
8391179,m,w,"9273248,9634734,9270812,9761329,9761327","537500.0,528900.0,537500.0,528900.0,528900.0","RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003,RFA-HD-17-003"
8075920,m,w,"7918923,7640777,7670344,7676699,7612039","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042"
9568843,m,w,"10322098,10061655,10548135,10550121,10673069","802500.0,869999.9999999999,772500.0,772500.0,772500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
7588810,m,w,"9117104,9237257,9237256,9849270,9849598","1310000.0,1250000.0,1250000.0,1230000.0,1230000.0","RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003"
9736301,m,a,"7897686,7901149,8113184,8137663,7691805","576000.0,576000.0,560000.0,560000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
10000521,m,w,"10354697,10353538,10353536,10353533,10353532","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
7922027,m,w,"9149298,8933652,8933651,8933663,8933650","6550000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003"
9882675,m,w,"9305058,9135187,9135188,9116102,9134543","1562500.0,1637500.0,1637500.0,1637500.0,1637500.0","RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001,RFA-OD-14-001"
9569261,m,w,"8880860,8880858,8187076,8187077,8475567","532000.0,532000.0,560000.0,560000.0,540000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
7883431,m,w,"8537082,9111764,8395463,8395439,8533519","540000.0,524000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
9248858,m,w,"8796284,8796288,8381375,8381053,8381055","1147500.0,1147500.0,1164500.0,1164500.0,1164500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8035532,m,w,"8111772,8111780,8035532,8121133,8145801","5356800.0,5208000.0,5356800.0,5356800.0,5356800.0","RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503"
7764470,f,w,"9130821,9733426,9333357,9733443,9733435","294750.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
7696352,m,w,"8327820,8100194,8142913,8112687,8009470","171250.0,175000.0,175000.0,175000.0,175000.0","RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001,RFA-RR-09-001"
10683504,f,w,"10700147,10704748,10266124,10266123,10094836","514998.97,514998.97,579998.84,579998.84,614998.77","RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017"
9518904,m,h,"10744467,10744469,10744468,10261553,10488764","14420000.0,14420000.0,14420000.0,10904000.0,10058000.0","RFA-OD-22-021,RFA-OD-22-021,RFA-OD-22-021,RFA-OD-16-006,RFA-OD-16-006"
8458888,f,w,"8183595,8186035,8183293,8183383,8188836","685000.0,700000.0,685000.0,700000.0,700000.0","RFA-RR-10-011,RFA-RR-10-011,RFA-RR-10-011,RFA-RR-10-011,RFA-RR-10-011"
8365003,m,w,"7992476,8123369,8111094,8098669,8101980","432000.0,420000.0,420000.0,420000.0,420000.0","RFA-HS-10-002,RFA-HS-10-002,RFA-HS-10-002,RFA-HS-10-002,RFA-HS-10-002"
8144480,f,b,"8890015,8231765,8797293,8797286,8797087","6783000.0,6987000.000000001,6783000.0,6783000.0,6783000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
9055118,m,w,"9389516,9403217,9833527,9827576,9827572","500000.0,500000.0,492000.0,492000.0,492000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
10045791,m,w,"10698166,10673857,10515569,10515457,10509428","513970.0,513970.0,533930.0,533930.0,533930.0","RFA-NS-22-006,RFA-NS-22-006,RFA-NS-22-006,RFA-NS-22-006,RFA-NS-22-006"
7691811,m,w,"8312849,8311950,8318982,8311941,8391430","245000.0,245000.0,245000.0,245000.0,245000.0","RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-008"
9043951,m,w,"10655726,10440946,10442808,10444310,10444669","206000.0,214000.0,214000.0,214000.0,214000.0","RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035"
10394908,m,w,"10657785,10657783,10631200,10631207,10631209","154500.0,154500.0,154500.0,154500.0,154500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
8182412,m,w,"10740137,10742425,10645584,10743051,9694193","618000.0,618000.0,309000.0,309000.0,1845000.0","RFA-CA-22-023,RFA-CA-22-023,RFA-CA-22-022,RFA-CA-22-022,RFA-CA-15-014"
8352942,m,a,"7684187,7683265,8299147,8272684,8279187","365000.0,365000.0,342500.0,342500.0,342500.0","RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003"
10020310,m,w,"10168415,10176330,9683076,9684363,9791155","406000.0,406000.0,437500.0,437500.0,430500.0","RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030"
8044996,m,w,"8333982,8333992,8725259,8725255,8231620","685000.0,685000.0,675000.0,675000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
8080261,m,a,"10264082,10247365,10677768,10113786,10112643","261000.0,261000.0,231750.0,276750.0,276750.0","RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401"
9754212,m,w,"8274822,7989100,8110298,8083296,8083260","411000.00000000006,432000.0,432000.0,432000.0,432000.0","RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026"
9492228,m,w,"9310028,9308695,9725717,9725716,9725715","87500.0,87500.0,86100.0,86100.0,86100.0","RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018,RFA-FD-15-018"
8261666,f,w,"8835161,8837075,8272075,8278285,8464381","1330000.0,1330000.0,1370000.0,1370000.0,1350000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8120917,m,w,"7681099,7900507,7677333,7666251,7939058","365000.0,360000.0,365000.0,365000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
8173716,m,w,"8324113,8365177,7920524,7920525,7761091","70000.0,70000.0,73000.0,73000.0,73000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
9674982,m,w,"10369638,9927601,10152525,9788281,9591641","267500.0,307500.0,290000.0,307500.0,312500.0","RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031,RFA-CA-17-031"
8375214,m,w,"10613376,10613374,10613341,10613343,10613346","1236000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
7901144,f,w,"8689016,8152547,8153835,8499174,8513990","1064000.0,1120000.0,1120000.0,1080000.0,1080000.0","RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002"
7904190,m,w,"8470004,8997967,8605840,8605842,8607880","1350000.0,1310000.0,1330000.0,1330000.0,1330000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
7961383,m,w,"8265048,8265038,8265056,8265066,8265114","1400000.0,1400000.0,1400000.0,1400000.0,1400000.0","RFA-HS-11-004,RFA-HS-11-004,RFA-HS-11-004,RFA-HS-11-004,RFA-HS-11-004"
8307815,m,a,"10515280,10443383,7782591,7943004,7943002","1030000.0,1070000.0,219000.0,216000.0,216000.0","RFA-NS-21-022,RFA-NS-21-021,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
7674700,m,h,"8395492,9407092,8534675,8534669,8534650","548000.0,500000.0,540000.0,540000.0,540000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8437095,m,w,"9692355,9959983,9119619,9131807,9332137","307500.0,307500.0,327500.0,327500.0,312500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
10242458,f,a,"8913107,8693975,8711423,8414034,8413975","997500.0,997500.0,997500.0,1027500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8132824,m,w,"7929888,7681145,7661662,7661652,7681144","144000.0,146000.0,146000.0,146000.0,146000.0","RFA-DA-06-011,RFA-DA-06-011,RFA-DA-06-011,RFA-DA-06-011,RFA-DA-06-011"
9564864,m,w,"8727500,8605645,8856535,9271947,9066609","665000.0,675000.0,665000.0,625000.0,655000.0","RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002"
7886893,m,w,"10680532,10470507,9348578,9260550,10363741","206000.0,214000.0,312500.0,327500.0,401250.0","RFA-AA-21-014,RFA-AA-21-014,RFA-AA-16-007,RFA-AA-16-007,RFA-AA-20-008"
10434006,m,w,"8925754,9107781,9107774,9107762,9113462","159600.0,157200.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10487475,m,a,"7684579,7905822,7797656,7847547,7849683","365000.0,360000.0,360000.0,360000.0,360000.0","RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036,RFA-CA-07-036"
9479233,m,w,"9316641,9691905,9059098,9059094,9059096","875000.0,861000.0,917000.0,917000.0,917000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7686749,m,w,"8128700,7991894,10217221,10459080,10457740","560000.0,576000.0,232000.0,274540.60000000003,274540.60000000003","RFA-HD-09-008,RFA-HD-09-008,RFA-HD-20-021,RFA-HD-22-010,RFA-HD-22-010"
9317408,m,w,"9524801,9547759,10003939,10003940,10003941","250000.0,250000.0,246000.0,246000.0,246000.0","RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050"
8516914,f,w,"8314139,8063269,8274321,7692966,8127673","342500.0,365000.0,342500.0,365000.0,350000.0","RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007"
10215273,m,w,"9320132,8722355,9114405,9114403,9320105","393000.0,399000.0,393000.0,393000.0,393000.0","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
8081482,m,w,"8011175,7608714,7637363,7638665,7608737","252000.0,262800.0,262800.0,262800.0,262800.0","RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023"
8033386,m,a,"10447429,10447463,10447530,10544753,10544758","802500.0,802500.0,802500.0,772500.0,772500.0","RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008,RFA-OD-21-008"
7943901,m,w,"10544770,10201986,10191895,10616595,10609087","309000.0,348000.0,348000.0,309000.0,309000.0","RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002"
8259476,m,h,"9824335,9823754,9824342,9823548,9823381","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
9070603,m,w,"8326734,8139836,8151984,8121183,8010002","6850000.000000001,7000000.0,7200000.0,7200000.0,7200000.0","RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504,RFA-DK-09-504"
8733162,m,w,"8928168,8337730,8732814,8253875,8332942","997500.0,1027500.0,1012500.0,1050000.0,1050000.0","RFA-DK-10-503,RFA-DK-10-503,RFA-DK-10-503,RFA-DK-10-503,RFA-DK-10-503"
8635336,m,w,"10666439,10407867,10622641,10622643,10626039","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8533635,m,w,"9288164,9070677,8543040,8533642,8533671","1500000.0,1572000.0,1620000.0,1620000.0,1620000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
9251791,m,w,"8336846,8189006,8332244,10492637,10690696","1027500.0,1050000.0,1027500.0,534998.93,514998.97","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-20-054,RFA-CA-20-054"
9698975,m,b,"7882658,7884268,8114154,7684744,7687367","360000.0,360000.0,350000.0,365000.0,365000.0","RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004"
10265492,m,a,"10573677,10573727,10701030,10855076,10571074","428000.0,428000.0,412000.0,412000.0,428000.0","RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001"
8633053,f,w,"8777972,9122852,8777971,8787766,8780659","89110.0,89110.0,89110.0,89110.0,89110.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
10666594,m,w,"9081471,8706563,9226028,9024447,9003024","655000.0,665000.0,625000.0,655000.0,655000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
10444319,m,h,"10748561,10256718,10125417,10126403,10251361","206000.0,232000.0,246000.0,246000.0,232000.0","RFA-MH-22-281,RFA-MH-20-331,RFA-MH-20-331,RFA-MH-20-331,RFA-MH-20-331"
8908677,f,w,"10352516,10354268,10353539,10353537,10353536","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
9748742,m,w,"8332244,8336846,8189006,7692935,8340233","1027500.0,1027500.0,1050000.0,1898000.0,1820000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-08-002,RFA-CA-08-002"
8446499,m,a,"9823548,9824335,9975697,9975095,9948568","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
9912077,f,w,"10117151,10609416,10606610,10606614,10608071","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056,RFA-AI-15-056"
10748247,f,w,"10706418,10706421,10708919,10597853,10597362","1030000.0,1030000.0,1030000.0,1070000.0,1070000.0","RFA-MD-22-007,RFA-MD-22-007,RFA-MD-22-007,RFA-MD-22-007,RFA-MD-22-007"
7935176,m,w,"7986725,8173866,8173803,8173802,8173801","72000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8131150,m,a,"9627647,9999543,10246897,10242185,10242184","2812500.0,2767500.0,2610000.0,2610000.0,2610000.0","RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034"
8601956,m,w,"10718170,10721208,10848139,10458143,10487558","257500.0,257500.0,309000.0,469800.0,433350.0","RFA-HL-23-019,RFA-HL-23-019,RFA-FD-23-030,RFA-HL-20-030,RFA-HL-20-030"
9860066,m,w,"8444926,8445018,8551692,8551693,9619408","548000.0,548000.0,540000.0,540000.0,614998.77","RFA-HL-12-034,RFA-HL-12-034,RFA-HL-12-034,RFA-HL-12-034,RFA-HL-18-004"
9390754,m,h,"8993964,8994651,8994511,8994370,8994598","399000.0,399000.0,399000.0,399000.0,399000.0","RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002"
9273574,m,w,"8990015,8990861,9197309,9195127,8988580","327500.0,327500.0,312500.0,312500.0,312500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
8327757,m,w,"10682794,10680745,10680754,10681576,10467072","309000.0,309000.0,309000.0,309000.0,277785.91000000003","RFA-DA-23-014,RFA-DA-23-014,RFA-DA-23-014,RFA-DA-23-014,RFA-DA-22-019"
8365125,m,w,"7961399,7982174,7674822,7674514,7689400","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8084194,f,a,"8743048,9340005,8743052,8743049,8743051","3192000.0,3000000.0,3192000.0,3192000.0,3192000.0","RFA-CA-13-008,RFA-CA-13-008,RFA-CA-13-008,RFA-CA-13-008,RFA-CA-13-008"
7561342,f,a,"7896673,8305426,7684207,7685462,7556643","360000.0,342500.0,365000.0,365000.0,365000.0","RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
8795243,m,w,"10223900,10657473,10689158,10669176,10669172","928000.0,824000.0,824000.0,824000.0,824000.0","RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001"
10527336,m,w,"9501685,9697250,8960218,8960275,8959902","375000.0,369000.0,399000.0,399000.0,399000.0","RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015,RFA-AI-14-015"
9606093,f,h,"8935951,9107924,8935952,8828404,8826908","399000.0,393000.0,399000.0,399000.0,399000.0","RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217,RFA-MH-14-217"
10115114,m,w,"7790635,8018676,7837305,7681127,7569019","360000.0,350000.0,365000.0,365000.0,365000.0","RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019,RFA-HL-05-019"
8137835,f,w,"10703789,10703733,10461736,9922867,9982775","515000.0,515000.0,1605000.0,1845000.0,1845000.0","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
10670813,m,w,"9970598,9548712,9732558,9391514,9969511","615000.0,625000.0,615000.0,625000.0,615000.0","RFA-RM-16-020,RFA-RM-16-020,RFA-RM-16-020,RFA-RM-16-020,RFA-RM-16-020"
9040168,m,w,"10159288,9820153,10294955,10394335,10429909","290000.0,307500.0,267500.0,267500.0,267500.0","RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009"
9270487,m,w,"10092581,10092711,10266779,10267188,9787107","615000.0,615000.0,580000.0,580000.0,615000.0","RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-18-024"
9323426,f,w,"9096942,9550854,8734570,9132048,8928012","540000.0,500000.0,532000.0,524000.0,532000.0","RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001"
7869504,m,w,"9270571,7658184,7849039,7862568,7897916","187500.0,365000.0,360000.0,360000.0,360000.0","RFA-RM-15-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
10573181,f,w,"10353539,10354274,10687986,10687992,10688002","1872500.0,1872500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8716619,f,w,"8668834,8734305,9121338,9063017,8542745","665000.0,665000.0,655000.0,655000.0,675000.0","RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008"
8850648,m,w,"9749867,8535701,8895758,8536137,8729318","937500.0,675000.0,665000.0,675000.0,665000.0","RFA-FD-18-022,RFA-FD-11-031,RFA-FD-11-031,RFA-FD-11-031,RFA-FD-11-031"
9925602,m,h,"9213339,8509163,9000120,8617223,8794412","937500.0,1012500.0,982500.0,997500.0,997500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
