APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_r_w,APPVAL_RECS_bert-base(para)_r_w,FOA_RECS_bert-base(para)_r_w
8724857,m,w,"8889730,8703825,9093855,8484471,8386861","1596000.0,1596000.0,1572000.0,1620000.0,1644000.0000000002","RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008"
8425082,m,h,"7678375,7626481,7758846,8323645,8018644","365000.0,365000.0,360000.0,350000.0,350000.0","RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004"
10465271,m,h,"9003024,8706563,8705776,9024447,9081471","655000.0,665000.0,665000.0,655000.0,655000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
9332664,m,w,"8230316,9000086,8727145,8423707,8423705","7140000.0,6681000.0,6885000.0,6885000.0,6885000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
9250815,m,w,"8847406,8720831,8848144,8722779,10818740","66500.0,66500.0,66500.0,66500.0,772500.0","RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MD-23-008"
8458494,m,w,"9234324,8617849,8063799,8063775,8063292","1783055.41,1810277.63,1905555.4,1905555.4,1905555.4","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
9605038,m,w,"8143936,8074397,8144540,7629001,7846858","1080000.0,1050000.0,1080000.0,1095000.0,1095000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
9067247,m,w,"10442634,10684177,10652507,10652509,10652516","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
8462049,f,w,"9478507,9554615,9554589,9554602,9554607","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010"
7677676,m,h,"9705957,9770847,9552706,9464174,9467959","312500.0,307500.0,312500.0,312500.0,312500.0","RFA-FD-18-017,RFA-FD-18-017,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008"
8662246,f,w,"8132290,7932751,8381914,8381915,8304150","1152000.0,1168000.0,1096000.0,1096000.0,1096000.0","RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001"
7878744,m,w,"7691362,7586877,7904946,7919250,8127672","365000.0,365000.0,360000.0,360000.0,350000.0","RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-008,RFA-AA-08-007,RFA-AA-08-007"
7856109,m,w,"8116573,8096655,7860468,7860467,7662312","1080000.0,1050000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
7905771,m,w,"8812920,9108553,9328182,9340828,9108766","1330000.0,1330000.0,1310000.0,1310000.0,1310000.0","RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001,RFA-TW-11-001"
8508802,m,w,"9283309,9035353,9250071,9233894,9283304","2187500.0,2292500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
9728367,m,w,"9729074,9328163,9966033,9162054,9162745","492000.0,500000.0,492000.0,524000.0,524000.0","RFA-MH-16-510,RFA-MH-16-510,RFA-MH-16-510,RFA-MH-16-510,RFA-MH-16-510"
9370388,m,w,"8293901,9133283,9098596,9133281,9133282","1096000.0,1048000.0,1048000.0,1048000.0,1048000.0","RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001"
10063779,m,b,"9788358,10005920,9787401,9783763,9783761","984000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
9533675,f,b,"10747623,10601679,9306181,9230420,9230861","360500.0,360500.0,468750.0,468750.0,468750.0","RFA-HL-23-011,RFA-HL-23-011,RFA-HL-13-027,RFA-HL-13-027,RFA-HL-13-027"
9547566,m,w,"10051557,10137988,10007190,10050801,10148796","246000.0,214000.0,246000.0,246000.0,232000.0","RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007"
9291486,m,w,"9320707,8736363,8736371,8735212,8736372","1250000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8681331,m,w,"10136988,10305688,10156146,10153409,10138398","232000.0,214000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8535754,m,h,"8911303,8911824,8726383,8726388,9116819","53200.0,53200.0,53200.0,53200.0,52400.0","RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014"
9741496,f,h,"8774928,9204319,9392190,9390406,9387324","332500.0,312500.0,312500.0,312500.0,312500.0","RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002,RFA-MD-13-002"
8724343,m,w,"10413034,9927973,9597601,9753104,10165449","749000.0,861000.0,875000.0,861000.0,812000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
8469386,m,w,"8388428,8125507,7809636,7848280,7776951","700000.0,720000.0,720000.0,720000.0,720000.0","RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004"
8533634,f,w,"8904897,8150033,8865396,8136530,8502327","665000.0,720000.0,665000.0,700000.0,675000.0","RFA-HL-10-005,RFA-HL-10-005,RFA-HL-10-005,RFA-HL-10-005,RFA-HL-10-005"
8137222,m,h,"8657114,8918745,8657115,8660709,8821740","1030750.0,1030750.0,1030750.0,1030750.0,1030750.0","RFA-MH-13-070,RFA-MH-13-070,RFA-MH-13-070,RFA-MH-13-070,RFA-MH-13-070"
9542219,f,h,"8880858,8381420,8725468,8725469,8150114","532000.0,548000.0,532000.0,532000.0,560000.0","RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011,RFA-AR-11-011"
9931063,m,h,"9910421,9667461,9520932,8850887,8829877","615000.0,615000.0,625000.0,266000.0,266000.0","RFA-HD-18-002,RFA-HD-18-002,RFA-HD-18-002,RFA-HD-14-023,RFA-HD-14-023"
9869416,f,b,"10479208,9869524,10492010,10588504,10662567","348000.0,369000.0,321000.0,321000.0,309000.0","RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006"
9343464,m,w,"9536015,9119018,9120366,9118219,9118279","875000.0,917000.0,917000.0,917000.0,917000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8173669,f,w,"7961352,7901271,7755961,7961841,7942379","6935000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10493217,f,a,"10543377,10704668,7932230,7932771,7932912","1070000.0,1030000.0,360000.0,360000.0,360000.0","RFA-DK-21-502,RFA-DK-21-502,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504"
8395388,m,w,"8906717,8395550,8534674,8534673,8374285","532000.0,548000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8381765,f,w,"10493894,10692646,10493713,10493712,10493711","128400.0,123600.0,128400.0,128400.0,128400.0","RFA-RM-21-025,RFA-RM-21-025,RFA-RM-21-025,RFA-RM-21-025,RFA-RM-21-025"
7824652,f,w,"7666929,7667260,7666932,7666892,7664511","584000.0,584000.0,584000.0,584000.0,584000.0","RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010,RFA-HL-07-010"
7626008,m,w,"7626008,7630571,7595042,7617099,7626014","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012"
9900304,f,w,"8898162,8307782,8511762,8196123,8705553","332500.0,342500.0,337500.0,350000.0,332500.0","RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010"
7800263,m,w,"9197494,9353841,9341310,9354506,9942495","262000.0,250000.0,250000.0,625000.0,615000.0","RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-037,RFA-HD-16-036,RFA-HD-16-036"
10672245,f,h,"8966508,9134613,8966053,8965551,8965575","598500.0,589500.0,598500.0,598500.0,598500.0","RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015,RFA-AG-15-015"
7809634,m,w,"8133638,8293006,8278428,8653974,8707508","210000.0,205500.00000000003,548000.0,532000.0,532000.0","RFA-HD-09-016,RFA-HD-09-016,RFA-HD-09-015,RFA-HD-09-015,RFA-HD-09-015"
8533563,f,a,"10251165,10691912,10246974,10225991,10225990","1392000.0,1236000.0,1392000.0,1392000.0,1392000.0","RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006,RFA-CA-19-006"
9306216,f,w,"10261409,10473542,10652516,10652509,10652507","1160000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
8572250,m,w,"7787103,8188797,7786621,7786123,8147770","292000.0,288000.0,292000.0,292000.0,280000.0","RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011,RFA-AG-09-011"
7860706,m,w,"8687997,8333568,8926533,8033617,8035155","332500.0,350000.0,332500.0,360000.0,360000.0","RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003,RFA-MD-10-003"
8757385,f,a,"10708728,9751316,9750775,9750112,9750099","267500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9122292,f,w,"9525730,8909022,8896377,8906717,8896371","500000.0,532000.0,532000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8534198,m,w,"7692230,7684281,7657486,7677500,8517895","511000.0,511000.0,511000.0,511000.0,1027500.0","RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-RM-11-015"
8132461,m,w,"9429378,10085704,9428316,9429408,9429474","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055"
9690526,m,a,"7934903,8525276,7939778,7795426,7940850","1168000.0,1080000.0,1152000.0,1152000.0,1152000.0","RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003,RFA-AG-10-003"
7852689,m,w,"8934113,9102748,9090085,9123591,8934114","332500.0,327500.0,327500.0,327500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
7762460,f,b,"10703789,10703733,8382459,7764316,8318899","515000.0,515000.0,465800.00000000006,496400.0,465800.00000000006","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
9444338,m,w,"7643292,8080434,7651178,7579124,8298736","438000.0,420000.0,438000.0,438000.0,420000.0","RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041"
9154523,f,w,"8895762,8306773,8667522,8795862,8181198","399000.0,411000.00000000006,405000.0,405000.0,420000.0","RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002,RFA-DC-11-002"
8141164,m,h,"7668693,7942677,7931343,7931483,7664962","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
8695281,m,w,"8625699,9008222,8511042,8510985,8511238","399000.0,399000.0,405000.0,405000.0,405000.0","RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020,RFA-AI-12-020"
9745509,m,w,"9429474,9429408,9428316,10085704,9429378","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055,RFA-AG-17-055"
9022512,f,h,"9546829,9151629,9344670,9755478,9015857","187500.0,196500.0,187500.0,184500.0,199500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
7686391,m,w,"7986725,7896944,7674514,7689400,7686391","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8874376,f,h,"9102057,9265073,9244790,9233089,9265078","65500.0,62500.0,62500.0,62500.0,62500.0","RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
8367393,f,w,"10127489,10126385,10128110,10261519,10263262","246000.0,246000.0,246000.0,232000.0,232000.0","RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005,RFA-MD-20-005"
10021452,m,w,"10684164,10261405,10261408,10261409,10684156","1030000.0,1160000.0,1160000.0,1160000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
7571124,f,w,"8138172,8330276,8321540,8321903,8138267","700000.0,685000.0,685000.0,685000.0,700000.0","RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026,RFA-HL-11-026"
9145725,f,a,"9145724,9040449,9514223,9531126,9040717","982500.0,997500.0,937500.0,937500.0,997500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
10558689,m,w,"7932180,7935432,7838126,7840740,8391026","1008000.0,1008000.0,1022000.0,1022000.0,959000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9693083,m,w,"9781759,9657920,10140136,9899756,9926730","430500.0,437500.0,406000.0,430500.0,406000.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
8885020,m,w,"8229227,8514610,8514609,8335408,8335406","280000.0,270000.0,270000.0,274000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
7797766,m,w,"10210397,10355531,10171852,10171851,10598566","869999.9999999999,802500.0,869999.9999999999,869999.9999999999,772500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
10218046,f,h,"9280943,9281742,9121567,9242793,8994392","1250000.0,1250000.0,1310000.0,1310000.0,1330000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
7928810,m,w,"8516980,8285021,8320892,8476301,8520167","1350000.0,1400000.0,1370000.0,1370000.0,1350000.0","RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029"
8366089,f,w,"8122329,8366095,8366084,8366085,8133945","70000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
9985221,f,a,"10747623,10601679,9524878,9524641,9692279","360500.0,360500.0,405000.0,405000.0,398520.0","RFA-HL-23-011,RFA-HL-23-011,RFA-HL-18-020,RFA-HL-18-020,RFA-HL-18-020"
8081728,f,w,"9127053,9526374,9537399,9537400,9528377","157200.0,150000.0,150000.0,150000.0,150000.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
8887115,f,w,"9308962,9323403,9323406,9323402,9331632","1562500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002,RFA-ES-14-002"
8136684,m,w,"7678455,8119428,7915184,7915183,7915186","1781200.0,1756800.0,1781200.0,1781200.0,1781200.0","RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002"
8568549,m,w,"8693975,8544456,8868954,8913107,8413975","997500.0,1012500.0,997500.0,997500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
7586366,m,w,"8074528,8043666,8102731,7692815,7586363","700000.0,700000.0,700000.0,730000.0,730000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
10460117,f,w,"10827593,10828201,10829501,10829093,10828681","581950.0,581950.0,581950.0,581950.0,581950.0","RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027"
10018960,m,a,"8545224,8330246,8150047,7938718,8144938","1687500.0,1712500.0000000002,1800000.0,1800000.0,1800000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
8469004,m,w,"10650016,10167095,10656511,10658913,10676235","515000.0,922500.0,3090000.0,3090000.0,3090000.0","RFA-HS-22-001,RFA-DK-20-015,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
10615091,f,b,"9455243,10378141,9656960,10146939,10113807","375000.0,321000.0,369000.0,348000.0,369000.0","RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085"
9502004,f,w,"10213169,9789166,9789180,9789179,9789178","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
10319430,f,w,"10319430,10488714,10319695,10319858,10319758","290000.0,267500.0,290000.0,290000.0,290000.0","RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021"
10703463,m,w,"10552045,10570855,10374385,10375033,10375045","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
10224633,m,w,"9724341,9518530,9509333,9485316,9701015","430500.0,437500.0,437500.0,437500.0,430500.0","RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023"
10475234,f,w,"10672568,10672012,10672634,10672633,10672632","1133000.0,1133000.0,1133000.0,1133000.0,1133000.0","RFA-HD-23-007,RFA-HD-23-007,RFA-HD-23-007,RFA-HD-23-007,RFA-HD-23-007"
10129467,m,w,"9742989,9725732,9314322,9303425,9297316","387450.0,387450.0,393750.0,393750.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
10017232,f,a,"10544355,10700084,9135292,9336275,9333102","214000.0,206000.0,982500.0,937500.0,937500.0","RFA-CA-21-047,RFA-CA-21-047,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9123353,f,b,"10475218,9897398,9896660,10240679,10240678","1070000.0,1230000.0,1230000.0,1160000.0,1160000.0","RFA-OD-19-014,RFA-OD-19-014,RFA-OD-19-014,RFA-OD-19-014,RFA-OD-19-014"
7658743,m,w,"9812865,9813755,9813753,9813714,9813589","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021"
8712334,f,w,"8085749,7915705,7915702,7915701,7684279","1368000.0,1387000.0,1387000.0,1387000.0,1387000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
10200808,m,w,"8352845,8536341,8352559,8352942,8353339","171250.0,168750.0,171250.0,171250.0,171250.0","RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005,RFA-RR-11-005"
8749196,f,w,"10079772,10363049,10079898,10080010,10086753","310121.13,292471.96,310121.13,310121.13,310121.13","RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005"
8533927,m,w,"10441154,10127884,10171577,8053850,7873387","535000.0,615000.0,580000.0,280000.0,288000.0","RFA-FD-20-013,RFA-FD-20-013,RFA-FD-20-013,RFA-AI-09-011,RFA-AI-09-011"
9990719,m,w,"8113184,7901149,7897686,7691805,7693834","560000.0,576000.0,576000.0,584000.0,584000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
7936830,m,w,"9787584,9979986,9655522,9716798,10247044","6150000.0,6150000.0,6250000.0,6150000.0,5800000.0","RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018"
7670247,m,w,"10025960,9935872,10127601,10155447,10025872","246000.0,246000.0,232000.0,232000.0,246000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
9147605,f,a,"10487475,10490477,10478987,10305561,10305538","214000.0,214000.0,214000.0,232000.0,232000.0","RFA-CA-20-007,RFA-CA-20-007,RFA-CA-20-007,RFA-CA-20-007,RFA-CA-20-007"
10709608,m,w,"10709605,10599564,10709613,10709611,10709610","6437500.0,6687500.0,6437500.0,6437500.0,6437500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
10198224,f,w,"10017222,10219251,9831503,9511526,9266204","246000.0,232000.0,246000.0,430500.0,437500.0","RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-023,RFA-ES-13-006,RFA-ES-13-006"
7694282,m,a,"9230573,9353822,9230554,9355184,9353823","262000.0,250000.0,262000.0,250000.0,250000.0","RFA-DK-16-012,RFA-DK-16-012,RFA-DK-16-012,RFA-DK-16-012,RFA-DK-16-012"
10526306,f,h,"10266378,7673974,7742472,7879409,7883557","297632.8,292000.0,292000.0,288000.0,288000.0","RFA-OD-20-021,RFA-DE-08-005,RFA-DE-08-005,RFA-DE-08-005,RFA-DE-08-005"
8432836,f,b,"8432836,8255620,8530042,7666008,7667611","675000.0,685000.0,675000.0,730000.0,730000.0","RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013"
9412461,f,w,"8624922,8897373,8897372,8711465,8711466","337500.0,332500.0,332500.0,332500.0,332500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
10228544,m,w,"10551296,9923517,10704736,10624283,10574601","3296000.0,3936000.0,3296000.0,3296000.0,3296000.0","RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037"
9837108,m,w,"10812798,10812890,10812062,10810953,10656563","772500.0,772500.0,772500.0,772500.0,206000.0","RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-054,RFA-DA-22-032"
7943045,m,w,"10498859,10709532,10708013,10707321,10645898","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
9248089,m,a,"9264661,9264681,9264670,9264682,9928385","458500.0,458500.0,458500.0,458500.0,430500.0","RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-16-005,RFA-AG-17-002"
8554439,m,w,"9687970,10602517,9927635,9922301,9922300","1230000.0,1030000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9450003,f,h,"10631693,10644944,10710201,7986434,7894620","1070000.0,1070000.0,1030000.0,1440000.0,1440000.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-RR-07-005,RFA-RR-07-005"
10574590,f,w,"10222561,10044228,10259700,10454751,10456063","290000.0,307500.0,290000.0,267500.0,267500.0","RFA-AG-20-025,RFA-AG-20-025,RFA-AG-20-025,RFA-AG-20-025,RFA-AG-20-025"
9096009,f,w,"10170349,10246429,9787504,9832401,9689765","580000.0,580000.0,615000.0,615000.0,625000.0","RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031"
8889978,m,w,"8503490,8849448,8659460,9292318,9059096","337500.0,332500.0,332500.0,875000.0,917000.0","RFA-EY-12-001,RFA-EY-12-001,RFA-EY-12-001,RFA-EY-14-001,RFA-EY-14-001"
10437177,f,w,"10650016,10167095,10662508,10676236,10662511","515000.0,922500.0,3090000.0,3090000.0,3090000.0","RFA-HS-22-001,RFA-DK-20-015,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
9321970,f,w,"10459080,10457740,9304875,9109509,9113419","274540.60000000003,274540.60000000003,393750.0,412650.0,412650.0","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
7835170,m,w,"8690139,8907806,8890191,9105405,8534278","598500.0,598500.0,598500.0,589500.0,607500.0","RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021,RFA-HL-12-021"
8659435,m,w,"10379210,10379613,10377742,10378934,8335406","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,274000.0","RFA-ES-21-003,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-11-005"
10847318,f,w,"10012466,8680659,9267097,9298558,9262864","307500.0,332500.0,312500.0,312500.0,312500.0","RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059"
8866050,m,w,"10200680,10655369,9905213,10434817,9670449","696000.0,618000.0,738000.0,642000.0,312500.0","RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-18-003"
7943969,m,w,"9433510,9291409,8706563,8688737,8705776","625000.0,625000.0,665000.0,665000.0,665000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
8525413,m,w,"9303425,9537265,9739290,9739377,9742989","393750.0,393750.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
7813882,f,w,"8247145,7922385,7857001,8060640,7813882","1027500.0,1095000.0,1095000.0,1050000.0,1080000.0","RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001"
8311712,f,a,"8505513,8338918,8733075,8725985,8733074","1012500.0,1027500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
