APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xxxxx_o_w,APPVAL_RECS_bert-xxxxx_o_w,FOA_RECS_bert-xxxxx_o_w
8441494,f,w,"9194431,9710677,9710679,9399648,9393993","982500.0,922500.0,922500.0,937500.0,937500.0","RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012"
9145097,m,w,"9334906,9528660,9514222,9528657,9514220","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9546668,m,w,"9754118,9763613,9749111,9749112,9749113","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013"
9985131,m,w,"8723828,8691778,8721417,9036982,9084547","532000.0,532000.0,532000.0,524000.0,524000.0","RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008"
8060627,m,w,"8237596,8606864,8701328,8609587,9270754","1027500.0,997500.0,997500.0,997500.0,982500.0","RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018,RFA-HG-10-018"
7797253,m,w,"8099721,7919244,7869229,8137945,7926024","350000.0,360000.0,360000.0,350000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
7891390,m,a,"9372362,9728070,10141332,10142557,9371591","312500.0,307500.0,290000.0,290000.0,312500.0","RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003,RFA-TW-16-003"
9305529,m,w,"9051168,9150569,10350562,9170098,9160948","266000.0,262000.0,802500.0,937500.0,937500.0","RFA-RM-15-002,RFA-RM-15-002,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
8181979,m,w,"8451329,8651959,8651958,8464381,8278285","1350000.0,1330000.0,1330000.0,1350000.0,1370000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
9303517,m,w,"8130719,8492009,9330326,8712343,8683071","1540000.0,1485000.0,1441000.0,1463000.0,1463000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
9308687,m,h,"9274534,9344536,9539149,9561895,9759658","393000.0,375000.0,500000.0,500000.0,492000.0","RFA-FD-16-032,RFA-FD-16-032,RFA-FD-17-011,RFA-FD-17-011,RFA-FD-17-011"
10486031,m,a,"7652453,7924518,7886896,8094480,8137313","365000.0,360000.0,360000.0,350000.0,350000.0","RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020,RFA-AA-07-020"
10435463,m,w,"9736785,9454132,9564694,9955301,10178077","615000.0,625000.0,625000.0,615000.0,580000.0","RFA-HL-17-020,RFA-HL-17-020,RFA-HL-17-020,RFA-HL-17-020,RFA-HL-17-020"
8496713,f,h,"8441650,8234070,8377664,8377681,8376942","405000.0,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
8321219,m,w,"8459402,8321219,9444613,9055373,9831153","405000.0,411000.00000000006,1250000.0,1330000.0,1230000.0","RFA-DA-12-007,RFA-DA-12-007,RFA-DA-15-017,RFA-DA-15-017,RFA-DA-15-017"
8875062,m,a,"9988544,9613003,10404042,10405484,10445002","492000.0,500000.0,428000.0,428000.0,428000.0","RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003"
10441633,f,h,"10075866,9917267,10310689,10310690,10310692","1392000.0,1476000.0,1284000.0,1284000.0,1284000.0","RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003"
10136016,m,a,"8913969,9274328,8757453,9070675,9068109","199500.0,187500.0,199500.0,196500.0,196500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8860220,f,w,"8494067,8678971,8495404,8316237,8316201","155250.0,152950.0,155250.0,157550.0,157550.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
9593829,f,w,"10812062,10812890,10812798,9755394,9917845","772500.0,772500.0,772500.0,369000.0,369000.0","RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-053,RFA-MH-18-400,RFA-MH-18-400"
8259483,m,w,"7640777,7612039,7901503,7805577,7918923","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042"
8251931,m,w,"8436126,8104898,8232537,8232944,8232539","2332125.0,2418500.0,2366675.0,2366675.0,2366675.0","RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001"
9687712,f,w,"9999273,9946863,9506944,10088137,8598768","33210000.0,33210000.0,33750000.0,33210000.0,23940000.0","RFA-DK-17-508,RFA-DK-17-508,RFA-DK-17-508,RFA-DK-17-508,RFA-DK-12-510"
9402325,m,w,"8379528,8740570,8932822,8740573,8740571","1370000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004"
8132250,m,w,"7905975,7694292,7694283,7694357,7694286","720000.0,730000.0,730000.0,730000.0,730000.0","RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009"
7983097,m,a,"9572713,10248332,10001973,9706812,9767750","250000.0,214000.0,246000.0,246000.0,246000.0","RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012,RFA-CA-17-012"
8733607,m,w,"8381612,8555493,8261510,8261507,8730573","171250.0,171250.0,175000.0,175000.0,166250.0","RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001"
9393659,f,h,"8063825,8064615,8064493,8064549,8061184","36000.0,36000.0,36000.0,36000.0,36000.0","RFA-DA-10-015,RFA-DA-10-015,RFA-DA-10-015,RFA-DA-10-015,RFA-DA-10-015"
10674718,m,w,"8544503,8544504,8541890,8460319,8458913","270000.0,270000.0,270000.0,274000.0,270000.0","RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140"
8444625,f,h,"9821890,10013122,9936155,9939445,9948568","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
9753835,m,w,"9706083,9514737,9514739,9514748,9514726","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
10465217,m,w,"9627727,9627275,10441646,9627419,9627420","2000000.0,2000000.0,1856000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
8452197,m,a,"10488972,10486197,10263653,10263628,10488978","267500.0,267500.0,290000.0,290000.0,267500.0","RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002"
10225536,m,a,"7944142,8705695,8842345,7944139,8128545","1440000.0,1350000.0,1330000.0,1440000.0,1400000.0","RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023,RFA-RM-08-023"
9882694,m,w,"9262130,9617183,9262132,9277329,9228312","2250000.0,2214000.0,2250000.0,2250000.0,2250000.0","RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001"
9119739,m,w,"10240845,9380823,9380901,9380825,9380807","246000.0,250000.0,250000.0,250000.0,250000.0","RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050"
8830367,m,w,"8832605,8482117,9253397,9257400,9253400","1463000.0,1485000.0,1375000.0,1375000.0,1375000.0","RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002,RFA-ES-12-002"
7828742,m,w,"8312647,7936363,8314100,8291373,8443448","342500.0,360000.0,342500.0,342500.0,342500.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7708096,m,w,"7897216,7927824,7487362,10126805,10576343","292000.0,292000.0,292000.0,869999.9999999999,772500.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-19-011,RFA-AI-19-011"
10060353,m,w,"8517911,8676793,8517854,8676794,8517424","270000.0,266000.0,270000.0,266000.0,270000.0","RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005"
9472296,m,a,"7672271,7673736,7617895,7683038,10621195","365000.0,365000.0,365000.0,365000.0,1236000.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-19-043"
10466939,f,w,"8378006,8378009,8726941,8735092,8730558","171250.0,171250.0,166250.0,166250.0,166250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
8829832,m,w,"10350448,10570917,10350001,10573170,8433150","374500.0,360500.0,374500.0,360500.0,675000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-12-004"
9593516,m,w,"7682983,7643794,7931241,8919474,9130298","292000.0,292000.0,292000.0,332500.0,327500.0","RFA-MH-08-060,RFA-MH-08-060,RFA-MH-08-060,RFA-NS-13-007,RFA-NS-13-007"
10134353,m,w,"10307473,10534773,10533758,10533765,10533771","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
8827241,m,w,"8299284,8797294,8534024,8533837,8532817","411000.00000000006,399000.0,405000.0,405000.0,405000.0","RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010"
8377494,m,w,"9087306,8514199,8677935,8906908,8849934","982500.0,1012500.0,997500.0,997500.0,997500.0","RFA-HG-12-005,RFA-HG-12-005,RFA-HG-12-005,RFA-HG-12-005,RFA-HG-12-005"
10436229,f,w,"8889671,9024507,9024510,8896739,9242617","997500.0,982500.0,982500.0,997500.0,937500.0","RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022"
9104230,m,w,"7690795,7904811,10610484,10444016,10449483","730000.0,720000.0,772500.0,802500.0,802500.0","RFA-NS-06-008,RFA-NS-06-008,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020"
9520365,f,w,"10080015,10612714,10083992,10368045,10381455","615000.0,412000.0,464000.0,428000.0,428000.0","RFA-CA-19-033,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
8959582,m,a,"9154487,9334045,9152898,9320966,9153169","262000.0,250000.0,262000.0,250000.0,262000.0","RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013,RFA-AG-16-013"
7609082,f,b,"8517782,9010966,8813609,9211357,8551682","540000.0,654998.6900000001,664998.67,624998.75,664998.67","RFA-HD-10-017,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206"
8900971,m,w,"9519544,9293252,9101967,8754186,8912367","437500.0,437500.0,458500.0,465500.0,465500.0","RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005"
9534499,m,w,"9810885,10675612,10017831,10017848,10017849","615000.0,515000.0,615000.0,615000.0,615000.0","RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006"
10573188,f,w,"9839914,9841177,9841111,9841112,9841113","2152500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002,RFA-ES-18-002"
8173836,m,w,"8365196,8313164,8319759,8264697,8319762","6650000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8490528,m,w,"8294992,8101318,8102115,8365152,8365153","6850000.000000001,7000000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
8712343,m,w,"8661712,9029284,8486530,9250087,9647798","4814600.0,4742200.0,4887000.0,4525000.0,4525000.0","RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503,RFA-CA-12-503"
8136397,m,w,"9895604,9379922,9552302,9685833,9546462","590400.0,600000.0,600000.0,590400.0,600000.0","RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016"
9720633,m,w,"10747205,10749845,10749843,10749788,10749787","123600.0,515000.0,515000.0,515000.0,515000.0","RFA-HD-23-027,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026"
9991349,f,w,"7535410,7535124,7736803,7743015,7736801","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
8381714,m,w,"9785838,9527049,9185890,9982474,9753164","937500.0,937500.0,982500.0,922500.0,922500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
9613367,f,w,"9100731,8742023,9137753,9119111,9107526","327500.0,332500.0,327500.0,327500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
8130630,m,w,"7683038,7672271,7673736,7617895,7912931","365000.0,365000.0,365000.0,365000.0,360000.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-08-011"
9269859,m,w,"10598518,10134353,10617824,10617828,10617829","1030000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8838126,m,w,"8840243,8538198,8723401,8723398,8723402","2394000.0,2466000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8737041,m,w,"10166116,10560505,10355540,10588504,10695086","1160000.0,1030000.0,1070000.0,321000.0,309000.0","RFA-AG-21-008,RFA-AG-21-008,RFA-AG-21-008,RFA-AT-19-006,RFA-AT-19-006"
8846134,m,w,"9061804,8576073,8723293,8723288,8723289","1087300.0,1120500.0,1103900.0,1103900.0,1103900.0","RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014"
7798983,f,b,"8851796,8852884,8851786,8852336,8852418","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
10595345,m,w,"10152097,10138110,10260603,10260602,10260601","246000.0,246000.0,232000.0,232000.0,232000.0","RFA-DK-19-033,RFA-DK-19-033,RFA-DK-19-033,RFA-DK-19-033,RFA-DK-19-033"
8450808,f,w,"9430880,9429358,9569726,9568823,10692746","62500.0,62500.0,62500.0,62500.0,1184500.0","RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-NS-21-003"
7876945,m,w,"8725993,8222946,8221472,8545885,8338455","3458000.0,3640000.0,3640000.0,3510000.0,3562000.0000000005","RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017"
9098600,f,w,"10738193,10738215,8689016,8152547,8153835","284038.98,284038.98,1064000.0,1120000.0,1120000.0","RFA-ES-22-006,RFA-ES-22-006,RFA-ES-10-002,RFA-ES-10-002,RFA-ES-10-002"
8360383,f,w,"8360142,7898071,7848438,8360408,8360406","280000.0,292000.0,292000.0,280000.0,280000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
10263332,m,w,"7945346,7941772,7846065,7843417,8121633","432000.0,432000.0,438000.0,438000.0,420000.0","RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004"
9998682,m,w,"8116661,7684867,7682125,7891425,7891426","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005"
8381548,m,w,"8382477,8545739,8710093,8540376,8545561","4384000.0,4320000.0,4320000.0,4320000.0,4320000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
8077438,m,h,"9926740,9696245,9743007,9745323,9745324","1168500.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9477578,m,h,"8251834,8251698,8251498,8251714,9509805","70000.0,70000.0,70000.0,70000.0,8875000.0","RFA-DK-11-007,RFA-DK-11-007,RFA-DK-11-007,RFA-DK-11-007,RFA-DK-15-501"
10668163,m,w,"8309517,7906728,8309516,8131757,8127774","560000.0,584000.0,560000.0,560000.0,576000.0","RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004,RFA-AR-06-004"
9353214,f,w,"8307988,7906362,8051576,8046460,7900707","685000.0,720000.0,700000.0,700000.0,700000.0","RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010"
10646511,m,w,"9999623,10003353,9551397,9555002,9767802","879450.0,879450.0,893750.0,893750.0,879450.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
8664964,m,w,"7903010,7879526,7674514,7689400,7686391","73000.0,72000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
7754913,f,w,"10376753,10418631,9967767,10606635,10616741","535000.0,535000.0,615000.0,515000.0,515000.0","RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035"
8467983,f,w,"10095572,10094515,10093953,10340783,10687248","615000.0,615000.0,615000.0,901320.0,800310.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-21-027,RFA-AG-21-027"
8434038,m,w,"8434038,8094511,8623117,8009734,8010096","1012500.0,1050000.0,997500.0,1080000.0,1080000.0","RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010,RFA-DA-10-010"
8130769,m,w,"8726934,7812875,7812886,7812888,7789035","3037500.0,3285000.0,3285000.0,3285000.0,3285000.0","RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009"
8462135,f,w,"9657400,10181073,10402255,10372135,9657864","437500.0,406000.0,374500.0,374500.0,437500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
9839867,f,w,"9260645,9259338,9258541,9260653,9257892","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
10457900,f,a,"7795823,7795821,7600461,7790547,7790546","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020"
9093031,m,w,"8605851,9204383,9243950,9204382,9208122","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
10487499,f,w,"10424491,10614599,10206755,8849935,8728993","1070000.0,1030000.0,1160000.0,1463000.0,1463000.0","RFA-HG-20-002,RFA-HG-20-002,RFA-HG-20-002,RFA-HG-12-010,RFA-HG-12-010"
8377396,m,w,"9811165,9813755,9813753,9813714,9813589","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021"
9306171,m,w,"8919827,8722990,8721461,9126574,9134823","798000.0,798000.0,798000.0,786000.0,786000.0","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
8897537,m,w,"8233357,8051577,8701676,8225294,8247800","548000.0,560000.0,548000.0,548000.0,548000.0","RFA-AI-07-014,RFA-AI-07-014,RFA-AI-07-014,RFA-AI-07-014,RFA-AI-07-014"
10685497,m,w,"8710281,8337692,8508325,8541855,8541057","665000.0,685000.0,675000.0,675000.0,675000.0","RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
8774621,m,w,"9402296,9524848,9306451,9358715,9563244","1750000.0,1750000.0,884250.0,843750.0,843750.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HS-16-002,RFA-HS-16-002,RFA-HS-16-002"
9095313,f,w,"7666180,7937570,7878872,7613514,7618247","1460000.0,1460000.0,1440000.0,292000.0,292000.0","RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-033,RFA-CA-07-033"
10017864,f,w,"10038236,10220843,10037798,10038021,10038022","922500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
10017940,f,h,"9752954,9277638,9567938,7782639,7689616","369000.0,375000.0,375000.0,1460000.0,1460000.0","RFA-CA-16-004,RFA-CA-16-004,RFA-CA-16-004,RFA-CA-08-021,RFA-CA-08-021"
9564867,f,w,"10604394,10436133,8852884,8853184,8853001","231750.0,240750.0,532000.0,532000.0,532000.0","RFA-DK-20-032,RFA-DK-20-032,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9917785,m,w,"9442800,9657766,9183876,9277468,9068107","1250000.0,1230000.0,1250000.0,187500.0,196500.0","RFA-ES-15-016,RFA-ES-15-016,RFA-ES-15-016,RFA-ES-13-010,RFA-ES-13-010"
8807923,m,w,"8448066,8463990,8459979,8452056,8283753","1012500.0,1012500.0,1012500.0,1012500.0,1027500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9378133,m,w,"9902085,9902839,9902838,9902788,9250105","184500.0,184500.0,184500.0,184500.0,250000.0","RFA-CA-19-027,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-15-009"
8699034,m,w,"9540703,9769426,9540709,9771087,9769416","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
8693893,m,w,"10621613,9588958,9588955,9588938,9588483","437750.0,1031250.0,1031250.0,1031250.0,1031250.0","RFA-AG-23-006,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10229522,f,w,"9020657,9020796,9018607,9020318,9017247","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028"
8473773,m,w,"8378254,7746088,8259476,8474594,8460114","2055000.0,2190000.0,2055000.0,2025000.0,2025000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8918517,m,b,"7632118,7846929,10615804,10085913,10433822","255500.0,255500.0,412000.0,464000.0,412000.0","RFA-CA-07-022,RFA-CA-07-022,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
7814682,m,w,"8322632,8145215,7757961,7921522,7936307","479500.00000000006,490000.0,511000.0,504000.0,504000.0","RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010,RFA-HL-09-010"
8475553,m,w,"9759758,9252101,9361621,9252098,9252099","615000.0,625000.0,625000.0,625000.0,625000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
10688232,f,a,"8509566,8856451,8702064,8718964,8166312","337500.0,332500.0,332500.0,332500.0,350000.0","RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006"
7629572,f,a,"8265813,8526319,7919317,7787067,7898717","342500.0,337500.0,360000.0,360000.0,360000.0","RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012,RFA-AI-08-012"
10216220,m,w,"8975479,9341217,9259947,9301624,9259948","199500.0,187500.0,187500.0,187500.0,187500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
10174682,m,a,"9843530,9657194,10335171,10083763,8182841","492000.0,492000.0,428000.0,464000.0,70000.0","RFA-HL-19-012,RFA-HL-19-012,RFA-HL-19-012,RFA-HL-19-012,RFA-AG-11-007"
9568441,f,h,"9569284,9741500,9736324,9736325,9736326","625000.0,615000.0,615000.0,615000.0,615000.0","RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003"
8740518,m,h,"8128700,7991894,7687610,7928986,10459080","560000.0,576000.0,584000.0,576000.0,274540.60000000003","RFA-HD-09-008,RFA-HD-09-008,RFA-HD-05-040,RFA-HD-05-040,RFA-HD-22-010"
8308090,m,w,"8464572,8254331,8254333,8258654,8259091","1837499.85,1864722.07,1864722.07,1864722.07,1864722.07","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
7936844,m,w,"10393529,10630048,9575666,10196932,9918850","802500.0,772500.0,937500.0,802500.0,922500.0","RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014"
7912899,f,w,"7599302,7779444,8094477,8060646,7599300","730000.0,720000.0,700000.0,700000.0,730000.0","RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008"
9298523,m,w,"8916007,8513208,8459404,8513207,8459407","1064000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-11-002,RFA-AG-11-002,RFA-AG-11-002,RFA-AG-11-002,RFA-AG-11-002"
8774009,f,w,"8728812,8046733,8151045,8541812,8328975","931000.0,1008000.0,980000.0,945000.0,959000.0","RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505"
10020323,f,w,"10710060,10603546,10604776,10708990,10709664","206000.0,214000.0,214000.0,206000.0,515000.0","RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-002"
10727993,f,w,"9675060,9674675,10404609,10405083,9925791","437500.0,437500.0,374500.0,374500.0,430500.0","RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026"
