APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_p_wi,APPVAL_RECS_bert-base(para)_p_wi,FOA_RECS_bert-base(para)_p_wi
9593829,f,w,"10812062,10812890,10812798,10810953,10595421","772500.0,772500.0,772500.0,772500.0,411950.0","RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-053,RFA-DA-23-054,RFA-HL-20-031"
8259483,m,w,"9242593,9024431,9067902,9012755,9040870","1875000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8251931,m,w,"8251947,8448196,8251933,8251937,8251929","274000.0,270000.0,274000.0,274000.0,274000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
9687712,f,w,"9020156,9020144,9019006,9019340,9019083","299250.0,294750.0,299250.0,299250.0,299250.0","RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006,RFA-ES-15-006"
9402325,m,w,"8932823,8932819,8268808,8268809,8268810","1330000.0,1330000.0,1400000.0,1400000.0,1400000.0","RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004,RFA-NS-11-004"
8132250,m,w,"7683733,7921151,7681689,7658832,7658836","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003,RFA-RM-07-003"
7983097,m,a,"7683895,7688081,7646538,7673561,7617641","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035"
8733607,m,w,"8726940,8378220,8378210,8378010,8294991","166250.0,171250.0,171250.0,171250.0,171250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
9393659,f,h,"8139073,7924045,7681771,10739702,10737092","350000.0,360000.0,365000.0,360500.0,360500.0","RFA-DA-07-010,RFA-DA-07-010,RFA-DA-07-010,RFA-DA-23-015,RFA-DA-23-015"
10674718,m,w,"8634875,7979735,8116503,7977301,8103206","270000.0,288000.0,280000.0,288000.0,280000.0","RFA-MH-13-140,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011"
8444625,f,h,"10361516,9950456,10576343,10126805,9824335","802500.0,922500.0,772500.0,869999.9999999999,246000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-18-025"
9753835,m,w,"10624969,10415065,10204491,10250438,10692636","5356000.0,5564000.0,6032000.0,6090000.0,5407500.0","RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-19-010,RFA-AG-19-010"
10465217,m,w,"10693843,10485312,10247724,10247725,10247727","618000.0,696000.0,696000.0,696000.0,696000.0","RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005,RFA-CA-19-005"
8452197,m,a,"7658150,7649268,7882331,7882327,7779493","438000.0,438000.0,432000.0,432000.0,219000.0","RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-NS-09-003"
10225536,m,a,"9352337,10012208,9352341,9045156,9352328","337500.0,332100.0,337500.0,359100.0,337500.0","RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027,RFA-DK-14-027"
9882694,m,w,"9843622,9940998,8977735,9277332,9198860","2214000.0,2214000.0,2358000.0,2250000.0,2250000.0","RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001"
9119739,m,w,"8475557,8466282,8467676,8471641,8470127","405000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
8830367,m,w,"10668236,10599928,10599916,10599912,10592348","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
7828742,m,w,"8145275,8055766,8454664,7623192,8082595","280000.0,288000.0,205500.00000000003,219000.0,350000.0","RFA-DA-10-007,RFA-DA-10-007,RFA-DA-06-001,RFA-DA-06-001,RFA-DA-10-005"
7708096,m,w,"8665279,9205096,9337516,9206106,9205554","675000.0,327500.0,312500.0,327500.0,327500.0","RFA-FD-13-017,RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001"
10060353,m,w,"10237406,10058948,10640197,10640195,10636644","812000.0,861000.0,721000.0,721000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
9472296,m,a,"9552703,9552706,9552710,9995112,9994531","312500.0,312500.0,312500.0,307500.0,307500.0","RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008,RFA-AR-17-008"
10466939,f,w,"10482377,10488785,10488648,10488634,10488603","856000.0,856000.0,856000.0,856000.0,856000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
8829832,m,w,"8379662,8097851,8842744,8889479,8659470","2466000.0,2520000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
9593516,m,w,"9115721,9119111,8742023,8742026,9112031","327500.0,327500.0,332500.0,332500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
10134353,m,w,"9922297,10606507,10190949,10602517,10602520","1230000.0,1030000.0,1160000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8827241,m,w,"9519859,9477455,9719744,9681407,9264977","937500.0,937500.0,922500.0,922500.0,937500.0","RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033,RFA-AI-15-033"
8377494,m,w,"8891517,8502258,8886971,8921997,8883526","1596000.0,1620000.0,1596000.0,1596000.0,1596000.0","RFA-EB-11-002,RFA-EB-11-002,RFA-EB-11-002,RFA-EB-11-002,RFA-EB-11-002"
10436229,f,w,"9330786,9768161,9162780,9162943,9162778","625000.0,615000.0,655000.0,655000.0,655000.0","RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002"
9104230,m,w,"10744965,10672816,10665203,10663020,10663514","1339000.0,772500.0,772500.0,772500.0,772500.0","RFA-NS-22-030,RFA-NS-22-038,RFA-NS-22-038,RFA-NS-22-038,RFA-NS-22-038"
9520365,f,w,"9789854,9983644,9565694,10492705,10322715","4428000.0,4428000.0,4500000.0,3852000.0,401250.0","RFA-CA-17-027,RFA-CA-17-027,RFA-CA-17-027,RFA-CA-17-027,RFA-CA-19-044"
8959582,m,a,"10355559,10694161,10694159,10491933,10491914","348000.0,309000.0,309000.0,321000.0,321000.0","RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040"
7609082,f,b,"9694731,9542390,9549142,9763656,9403567","276750.0,281250.0,281250.0,276750.0,281250.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
8900971,m,w,"8912367,9101967,8754186,9293252,9519544","465500.0,458500.0,465500.0,437500.0,437500.0","RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005"
9534499,m,w,"8339608,8340905,8534015,8521043,8517546","68500.0,68500.0,67500.0,67500.0,67500.0","RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002,RFA-AG-12-002"
10573188,f,w,"8833284,8262908,8723395,8723394,8461594","2394000.0,2466000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8173836,m,w,"8173805,8096623,8122329,8365217,8365216","72000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8490528,m,w,"8365084,7625209,7961375,7625236,7625194","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8712343,m,w,"8380343,8130719,9087856,9130493,9130492","1507000.0000000002,1540000.0,1463000.0,1463000.0,1463000.0","RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041,RFA-AI-09-041"
8136397,m,w,"9525257,8930021,9101923,9084410,9108821","62500.0,66500.0,65500.0,65500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
9720633,m,w,"8899195,8899681,8935888,8935892,8935910","3990000.0,3990000.0,3990000.0,3990000.0,3990000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
9991349,f,w,"10375033,10375045,10374385,10570228,10570855","535000.0,535000.0,535000.0,515000.0,515000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
8381714,m,w,"8381535,8710056,8710052,8710065,8710070","4384000.0,4256000.0,4256000.0,4256000.0,4256000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
9613367,f,w,"9205998,9547441,9340202,9691905,9709291","655000.0,625000.0,625000.0,861000.0,861000.0","RFA-EY-15-002,RFA-EY-15-002,RFA-EY-15-002,RFA-EY-14-001,RFA-EY-14-001"
8130630,m,w,"10007631,9171177,9330787,9348591,9330786","615000.0,655000.0,625000.0,625000.0,625000.0","RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002"
9269859,m,w,"7929525,7682323,8321258,8112469,8112468","1022000.0,1022000.0,980000.0,1008000.0,1008000.0","RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006,RFA-ES-05-006"
8838126,m,w,"8377309,8885020,8889474,8889475,8659450","2466000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8737041,m,w,"8660785,8033503,8032864,8033543,8031017","172900.0,191999.52,191999.52,191999.52,191999.52","RFA-RM-13-002,RFA-OD-10-003,RFA-OD-10-003,RFA-OD-10-003,RFA-OD-10-003"
8846134,m,w,"8576608,8846661,8846662,8841408,8846664","1120500.0,1103900.0,1103900.0,1103900.0,1103900.0","RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014"
7798983,f,b,"8438460,8440332,8440346,8438450,8440339","837000.0,837000.0,837000.0,837000.0,837000.0","RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504"
10595345,m,w,"10491227,10491230,10375150,10375151,10339955","214000.0,214000.0,232000.0,232000.0,428000.0","RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-506"
8450808,f,w,"10188376,10173608,9654290,9654633,9654389","3828000.0,3828000.0,4125000.0,4125000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
7876945,m,w,"7915188,8119429,7915186,7915187,7915183","1756800.0,1756800.0,1781200.0,1781200.0,1781200.0","RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002,RFA-GM-07-002"
9098600,f,w,"7906604,8257164,8055786,8066320,8144352","360000.0,342500.0,360000.0,350000.0,350000.0","RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010"
8360383,f,w,"9690132,10199755,10172922,10172923,10173819","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
10263332,m,w,"8917846,8919213,8919212,8918402,8919209","99750.0,99750.0,99750.0,99750.0,99750.0","RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010"
9998682,m,w,"9761852,9761851,9313204,9323318,9323317","615000.0,615000.0,625000.0,625000.0,625000.0","RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004,RFA-AR-16-004"
8381548,m,w,"8065747,7695547,7692251,8726317,7976489","1080000.0,1095000.0,1095000.0,4256000.0,4608000.0","RFA-CA-08-003,RFA-CA-08-003,RFA-CA-08-003,RFA-CA-09-012,RFA-CA-09-012"
8077438,m,h,"9115446,9115429,9001115,9103209,9395796","294750.0,294750.0,299250.0,458500.0,437500.0","RFA-MD-15-009,RFA-MD-15-009,RFA-MD-15-004,RFA-MD-15-001,RFA-MD-15-001"
9477578,m,h,"10594512,10436134,10436126,10595044,8536794","618000.0,642000.0,642000.0,618000.0,675000.0","RFA-DK-21-005,RFA-DK-21-005,RFA-DK-21-005,RFA-DK-21-005,RFA-DK-09-004"
10668163,m,w,"7911680,7911689,7935572,7692303,7692302","360000.0,360000.0,365000.0,365000.0,365000.0","RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015"
9353214,f,w,"9295929,9699422,8816766,9040080,8819763","625000.0,615000.0,655000.0,655000.0,655000.0","RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001"
10646511,m,w,"8535804,8919827,8384740,8385088,8539809","810000.0,798000.0,822000.0000000001,822000.0000000001,810000.0","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
8664964,m,w,"8365260,8365238,8365240,8262013,8365246","2800000.0,2800000.0,2800000.0,2800000.0,2800000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
7754913,f,w,"10454616,10453883,10453885,10453886,10454618","856000.0,856000.0,856000.0,856000.0,856000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
8467983,f,w,"10512948,10703453,10767102,10729771,10681283","535000.0,515000.0,515000.0,206000.0,143170.0","RFA-AG-22-024,RFA-AG-22-024,RFA-AG-23-034,RFA-AG-23-023,RFA-AG-22-009"
8434038,m,w,"10652615,10534936,10451620,10432132,10330823","206000.0,214000.0,214000.0,214000.0,232000.0","RFA-MH-21-251,RFA-MH-21-251,RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702"
8130769,m,w,"8382385,8707393,8330927,8517254,8697113","3192100.0000000005,3098900.0,3192100.0000000005,3192100.0000000005,3098900.0","RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002"
8462135,f,w,"9901363,9654469,9783891,10141077,10180770","553500.0,562500.0,553500.0,522000.0,553500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
9839867,f,w,"8463183,8659431,8263077,8262932,8263074","2430000.0,2394000.0,2466000.0,2466000.0,2466000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
10457900,f,a,"9173319,9724454,9533553,9518825,9542303","982500.0,922500.0,937500.0,937500.0,937500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
9093031,m,w,"8699865,8790529,8468284,8468273,8468489","1350000.0,1330000.0,1350000.0,1350000.0,1350000.0","RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006,RFA-AI-12-006"
10487499,f,w,"9731219,9731221,9050465,9049927,9049946","246000.0,246000.0,266000.0,266000.0,266000.0","RFA-MD-15-005,RFA-MD-15-005,RFA-MD-15-005,RFA-MD-15-005,RFA-MD-15-005"
8377396,m,w,"9813755,9813753,9813714,9813589,9813191","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021,RFA-RM-18-021"
9306171,m,w,"8893042,8704338,8889730,8386861,8484471","665000.0,665000.0,1596000.0,1644000.0000000002,1620000.0","RFA-DE-11-002,RFA-DE-11-002,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008"
8897537,m,w,"10308059,9892558,10076786,10064126,10531132","534998.93,614998.77,579998.84,579998.84,514998.97","RFA-AI-18-053,RFA-AI-18-053,RFA-AI-18-053,RFA-AI-18-053,RFA-AI-18-053"
10685497,m,w,"9347716,9351050,9350561,9350835,9350588","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004"
8774621,m,w,"9055179,9592148,9247354,9217660,9392920","524000.0,492000.0,524000.0,500000.0,500000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
9095313,f,w,"7879442,8107508,7691751,8305064,7692869","540000.0,525000.0,547500.0,513750.00000000006,1095000.0","RFA-CA-08-017,RFA-CA-08-017,RFA-CA-08-017,RFA-CA-08-017,RFA-CA-07-041"
10017864,f,w,"8822145,9248811,8546118,9034456,8643294","465500.0,437500.0,472500.00000000006,458500.0,465500.0","RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001"
10017940,f,h,"10578960,10579061,10579532,10580183,10580562","256470.0,256470.0,256470.0,256470.0,256470.0","RFA-CA-21-060,RFA-CA-21-060,RFA-CA-21-060,RFA-CA-21-060,RFA-CA-21-060"
9564867,f,w,"7798339,7798326,7797933,8251834,8251498","4171428.78,4171428.78,4171428.78,70000.0,70000.0","RFA-DK-08-006,RFA-DK-08-006,RFA-DK-08-006,RFA-DK-11-007,RFA-DK-11-007"
9917785,m,w,"8828186,8461584,8723394,8461594,8263077","2394000.0,2430000.0,2430000.0,2430000.0,2466000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8807923,m,w,"8320892,8074033,7989182,7989006,7989090","1370000.0,1400000.0,1440000.0,1440000.0,1440000.0","RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029,RFA-AI-09-029"
9378133,m,w,"7901149,7691805,8113184,8137663,8314113","576000.0,584000.0,560000.0,560000.0,548000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8699034,m,w,"9540689,9767591,9540711,9769423,9540694","937500.0,922500.0,937500.0,937500.0,937500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
8693893,m,w,"10433964,10433957,9737810,9737809,9737808","882750.0,882750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10229522,f,w,"9017247,9020796,9020657,9018607,9020318","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028"
8473773,m,w,"8130671,8711225,8318260,8379945,8379942","1680000.0,1596000.0,1644000.0000000002,1644000.0000000002,1644000.0000000002","RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035,RFA-AI-09-035"
8918517,m,b,"9565543,10207535,10102313,10556436,10573195","62500.0,57999.99999999999,61500.0,51500.0,51500.0","RFA-CA-17-014,RFA-CA-17-014,RFA-CA-17-014,RFA-CA-17-014,RFA-CA-17-014"
7814682,m,w,"8516138,8697174,8414961,8516142,8516139","337500.0,337500.0,342500.0,337500.0,337500.0","RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001,RFA-RM-12-001"
8475553,m,w,"10213585,10348654,10397134,9859033,9862438","348000.0,321000.0,321000.0,369000.0,369000.0","RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042,RFA-AI-18-042"
10688232,f,a,"7674704,7683013,7685277,7668382,7678962","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001,RFA-AG-08-001"
7629572,f,a,"7579128,8089404,7637402,7578235,7629572","730000.0,700000.0,730000.0,730000.0,730000.0","RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004,RFA-DE-07-004"
10216220,m,w,"9095092,9094789,9094793,9094771,9094795","196500.0,196500.0,196500.0,196500.0,196500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
10174682,m,a,"9103741,9172674,8962105,8959886,8961416","98250.0,98250.0,99750.0,99750.0,99750.0","RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005"
9568441,f,h,"9843077,9635626,9581300,9487006,9509533","430500.0,430500.0,437500.0,437500.0,437500.0","RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010"
8740518,m,h,"8588686,8589069,9110277,9114146,9337548","1620000.0,1620000.0,1572000.0,1572000.0,1572000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8308090,m,w,"7576760,8416421,8402111,8415939,8402561","292000.0,270000.0,270000.0,270000.0,270000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
7936844,m,w,"10540802,10356630,10364965,10363481,10356729","82400.0,85600.0,85600.0,85600.0,85600.0","RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056"
7912899,f,w,"9980201,9547475,9177940,9352695,9744741","1414500.0,1437500.0,1506500.0,1437500.0,1414500.0","RFA-HD-16-011,RFA-HD-16-011,RFA-HD-16-011,RFA-HD-16-011,RFA-HD-16-011"
9298523,m,w,"9301413,9690524,9727881,9727878,9727872","1000000.0,984000.0,984000.0,984000.0,984000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
8774009,f,w,"9827745,10016915,10020922,10020788,10020385","984000.0,984000.0,984000.0,984000.0,984000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
10020323,f,w,"8988167,8988800,8743831,8867051,9087048","199500.0,199500.0,465500.0,465500.0,458500.0","RFA-HD-15-006,RFA-HD-15-006,RFA-NR-13-002,RFA-NR-13-002,RFA-NR-13-002"
10727993,f,w,"10433227,10263907,10259828,9971086,9970999","232000.0,232000.0,232000.0,246000.0,246000.0","RFA-AG-20-014,RFA-AG-20-014,RFA-AG-20-014,RFA-AG-20-014,RFA-AG-20-014"
9357604,m,a,"8262582,8705004,9275065,8705003,8466369","205500.00000000003,199500.0,199500.0,199500.0,202500.0","RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004,RFA-HL-12-004"
8900265,m,w,"9324986,9174426,9174424,9172967,9174877","937500.0,982500.0,982500.0,982500.0,982500.0","RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
9698989,f,w,"8116503,8103206,7979735,7977301,8442332","280000.0,280000.0,288000.0,288000.0,337500.0","RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-010"
8303447,m,a,"7849721,7693814,7693713,7692252,7693697","350000.0,365000.0,365000.0,365000.0,365000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
7994527,m,w,"10414807,10214203,10059962,10059963,10059964","749000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
9769538,m,w,"9145725,9528659,9527858,9514221,9527856","982500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9404937,m,w,"9882693,9882701,9882794,9882795,9882797","1414500.0,1414500.0,1414500.0,1414500.0,1414500.0","RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004,RFA-AA-19-004"
8107626,m,a,"9577443,9577979,9749167,9702001,9019375","1875000.0,1875000.0,1845000.0,1845000.0,299250.0","RFA-ES-17-007,RFA-ES-17-007,RFA-ES-17-007,RFA-ES-17-007,RFA-ES-15-005"
9690259,f,w,"10341323,10079772,10363049,10405579,10079368","292471.96,310121.13,292471.96,269780.17000000004,310121.13","RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005,RFA-ES-20-005"
8796287,m,w,"9902305,9732984,9896747,9897520,9899185","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
9658418,f,w,"10548122,10659363,10145159,10308514,10580873","412000.0,428000.0,464000.0,428000.0,428000.0","RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021"
8572656,m,w,"8996081,9146268,9291402,9264468,9077610","399000.0,393000.0,375000.0,62500.0,65500.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AG-16-003,RFA-AG-16-003"
10442670,f,w,"8134302,8134294,7715096,7725354,8487764","350000.0,350000.0,365000.0,365000.0,350000.0","RFA-RM-08-017,RFA-RM-08-017,RFA-RM-08-017,RFA-RM-08-017,RFA-RM-08-017"
8440790,m,w,"8629881,8651871,8535603,8478028,8469823","1027500.0,997500.0,1012500.0,1012500.0,1012500.0","RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014"
8365156,m,w,"8137247,8309807,7925813,7930668,8142841","1400000.0,1370000.0,1440000.0,1440000.0,1400000.0","RFA-CA-08-501,RFA-CA-08-501,RFA-CA-08-501,RFA-CA-08-501,RFA-CA-08-501"
8895787,m,w,"9002863,8607478,8509786,8450092,8448612","327500.0,332500.0,337500.0,337500.0,337500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
8840761,m,w,"8628494,8444467,8042600,8047941,8040983","94500.0,94500.0,98000.0,98000.0,98000.0","RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002"
9405263,f,w,"9150628,9345587,9341004,9345585,9345586","917000.0,875000.0,875000.0,875000.0,875000.0","RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009,RFA-HD-15-009"
10438725,f,w,"9546462,9685833,9552302,9379922,9895604","600000.0,590400.0,600000.0,600000.0,590400.0","RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016,RFA-AG-17-016"
