APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xx_r_w,APPVAL_RECS_bert-xx_r_w,FOA_RECS_bert-xx_r_w
8080261,m,a,"10375045,10374385,10375033,10552045,10570228","535000.0,535000.0,535000.0,515000.0,515000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
9754212,m,w,"9933961,9071590,9068473,9071727,9071506","922500.0,982500.0,982500.0,982500.0,982500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
9492228,m,w,"9727794,9550825,9733744,9550835,9550842","86100.0,87500.0,86100.0,87500.0,87500.0","RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007"
8261666,f,w,"8451329,8651959,8651958,8464381,8278285","1350000.0,1330000.0,1330000.0,1350000.0,1370000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8120917,m,w,"7924597,7681099,7677333,7666251,7939058","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004,RFA-AA-06-004"
8173716,m,w,"7858405,8365227,8092791,8098149,8133831","6840000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9674982,m,w,"10447329,10470382,10006002,10009338,10447292","348000.0,321000.0,369000.0,369000.0,348000.0","RFA-RM-18-025,RFA-RM-18-025,RFA-RM-18-025,RFA-RM-18-025,RFA-RM-18-025"
8375214,m,w,"9734499,10613377,10615594,10615593,10615592","1476000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
7901144,f,w,"8554393,8554931,8472329,8473040,8800580","266000.0,266000.0,274000.0,274000.0,266000.0","RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010"
7904190,m,w,"8126240,8122388,8101284,8101285,8101286","1368000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
7961383,m,w,"7881902,8116678,8133801,8133876,8117245","73000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8307815,m,a,"9128454,8640775,9119111,9137753,9120848","327500.0,337500.0,327500.0,327500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
7674700,m,h,"8534647,8907846,8896378,8896385,8689857","540000.0,532000.0,532000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8437095,m,w,"8990345,9729459,9127926,9120400,9119619","332500.0,307500.0,327500.0,327500.0,327500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
10242458,f,a,"7875425,7875387,7940935,7940949,8534155","10950000.0,10950000.0,10800000.0,10800000.0,2700000.0","RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-GM-09-009"
8132824,m,w,"10541342,10829133,10829114,10704607,10829020","62060.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
9564864,m,w,"10423663,9609262,10458119,9975693,9748426","580000.0,625000.0,535000.0,615000.0,615000.0","RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
7886893,m,w,"10056009,10056413,10056008,10056010,10056011","1334000.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
10434006,m,w,"9127051,9107762,8920465,9126394,8926811","157200.0,157200.0,159600.0,157200.0,159600.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10487475,m,a,"10006064,10232128,10009002,9985237,9985238","922500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-CA-17-009,RFA-CA-17-009,RFA-CA-17-009,RFA-CA-17-009,RFA-CA-17-009"
9479233,m,w,"8071012,8909962,9690077,8912743,9059098","720000.0,931000.0,861000.0,931000.0,917000.0","RFA-OD-10-012,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7686749,m,w,"10457740,10459080,10153842,10153840,10137295","274540.60000000003,274540.60000000003,1392000.0,1392000.0,1392000.0","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
9317408,m,w,"9648683,9112847,9317409,9226026,9257270","1875000.0,1965000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8516914,f,w,"8274321,8063269,7845609,7919325,7919250","342500.0,365000.0,360000.0,360000.0,360000.0","RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007,RFA-AA-08-007"
10215273,m,w,"9478515,9476640,9476552,9477813,9476618","468750.0,468750.0,468750.0,468750.0,468750.0","RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005"
8081482,m,w,"10379413,10250620,10379323,10379324,10379410","214000.0,232000.0,214000.0,214000.0,214000.0","RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029,RFA-HD-21-029"
8033386,m,a,"7905771,7916126,7901583,8329778,7500007","180000.0,182500.0,180000.0,175000.0,182500.0","RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001"
7943901,m,w,"9890656,10707245,10581822,10441514,10045725","922500.0,257500.0,267500.0,240750.0,276750.0","RFA-AG-19-025,RFA-EY-21-002,RFA-EY-21-002,RFA-AG-20-007,RFA-AG-20-007"
8259476,m,h,"9226034,9268700,9233895,9223658,9223652","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9070603,m,w,"10704049,10264960,10456128,10127119,10246449","824000.0,928000.0,856000.0,984000.0,869999.9999999999","RFA-RM-20-003,RFA-RM-20-003,RFA-RM-20-003,RFA-RM-20-003,RFA-DK-17-007"
8733162,m,w,"9301520,9147573,10078197,9665671,9056167","625000.0,655000.0,615000.0,625000.0,665000.0","RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026"
8635336,m,w,"10669032,10408485,10622622,10622624,10622628","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8533635,m,w,"10306990,10540307,10534773,10533771,10533765","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
9251791,m,w,"9026484,9247706,8669436,8669404,8829800","1572000.0,1500000.0,1596000.0,1596000.0,1596000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
9698975,m,b,"7905197,8133755,7932233,7932231,7694311","1728000.0,1680000.0,1752000.0,1752000.0,1752000.0","RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007,RFA-GM-08-007"
10265492,m,a,"10459225,10016246,9849075,8142866,8535247","515000.0,580000.0,615000.0,1800000.0,1687500.0","RFA-FD-19-001,RFA-FD-19-001,RFA-FD-19-001,RFA-OD-08-001,RFA-OD-08-001"
8633053,f,w,"10199009,9791471,10413151,10453703,10469661","580000.0,615000.0,535000.0,535000.0,535000.0","RFA-HL-18-019,RFA-HL-18-019,RFA-HL-18-019,RFA-HL-18-019,RFA-HL-18-019"
10666594,m,w,"8885651,8768731,8768636,8766909,8882257","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
10444319,m,h,"9622028,9623583,9722310,9719898,10447757","250000.0,250000.0,246000.0,246000.0,214000.0","RFA-MH-18-611,RFA-MH-18-611,RFA-MH-18-611,RFA-MH-18-611,RFA-MH-20-702"
8908677,f,w,"7840740,7838126,7935432,7932180,8391026","1022000.0,1022000.0,1008000.0,1008000.0,959000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9748742,m,w,"10478056,10130130,10694022,10263369,9503156","1070000.0,1230000.0,1030000.0,1160000.0,625000.0","RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-CA-14-010"
8446499,m,a,"8825403,9268702,9223655,9268701,9226033","1995000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9912077,f,w,"8472824,8472621,8658196,8412142,8472812","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
10748247,f,w,"10740570,10740237,8212452,8417731,8053460","721000.0,721000.0,685000.0,675000.0,700000.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-10-004,RFA-DA-10-004,RFA-DA-10-004"
7935176,m,w,"7895110,7893725,8173834,8173833,8173832","73000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8131150,m,a,"9882865,10487583,10669218,10653893,10646213","307500.0,267500.0,257500.0,257500.0,257500.0","RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002,RFA-EB-18-002"
8601956,m,w,"8849448,8503490,8659460,9305130,9142352","332500.0,337500.0,332500.0,375000.0,393000.0","RFA-EY-12-001,RFA-EY-12-001,RFA-EY-12-001,RFA-HL-15-022,RFA-HL-15-022"
9860066,m,w,"8794412,9213339,8617223,9000120,8509163","997500.0,937500.0,997500.0,982500.0,1012500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
9390754,m,h,"10374385,10375033,10375045,10552045,10570228","535000.0,535000.0,535000.0,515000.0,515000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
9273574,m,w,"8832151,9042917,8831966,8832139,8831085","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
8327757,m,w,"8606725,8527616,8604116,8531079,8516914","6783000.0,6885000.0,6885000.0,6885000.0,6885000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
8365125,m,w,"8266479,8173717,8173790,7896785,8173735","6507500.000000001,6840000.0,6840000.0,6840000.0,6840000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8084194,f,a,"9105212,8821370,8932787,8932786,8932794","628800.0,638400.0,638400.0,638400.0,638400.0","RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002,RFA-NR-14-002"
7561342,f,a,"8636552,8636661,8636843,8635404,8636647","270000.0,270000.0,270000.0,270000.0,270000.0","RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024"
8795243,m,w,"9336702,9553368,9564848,9553371,9553364","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
10527336,m,w,"10559714,10627104,10578773,10578769,10559718","515000.0,535000.0,515000.0,515000.0,515000.0","RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002"
9606093,f,h,"9723229,9723231,9432739,9433161,9432736","369000.0,369000.0,375000.0,375000.0,375000.0","RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011,RFA-NS-17-011"
10115114,m,w,"9949780,9692771,9693059,9693056,9692933","7330800.0,7330800.0,7330800.0,7330800.0,7330800.0","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
8137835,f,w,"10694899,10618191,10671505,10671506,10671508","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
10670813,m,w,"8711423,8517895,8868954,8913107,8414034","997500.0,1027500.0,997500.0,997500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
9040168,m,w,"10673074,9376998,10664948,10670109,10690636","772500.0,937500.0,772500.0,772500.0,772500.0","RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008,RFA-ES-16-008"
9270487,m,w,"10689332,10276394,10276391,10276526,10276527","2575000.0,2900000.0,2900000.0,2900000.0,2900000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
9323426,f,w,"9118214,9118222,10002844,10002845,10002847","917000.0,917000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
7869504,m,w,"10848139,10238383,10221915,10616551,10617681","309000.0,869999.9999999999,869999.9999999999,772500.0,772500.0","RFA-FD-23-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030"
10573181,f,w,"9322731,8659450,8889479,8659470,8063735","2358000.0,2394000.0,2394000.0,2394000.0,2520000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8716619,f,w,"8734305,8901853,8853216,8424847,8426694","665000.0,665000.0,665000.0,685000.0,685000.0","RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008"
8850648,m,w,"9118438,8510102,8542784,8542750,8542783","665000.0,137000.0,135000.0,135000.0,135000.0","RFA-FD-15-041,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026"
9925602,m,h,"9673229,9656182,9559760,9560404,9557799","246000.0,246000.0,250000.0,250000.0,250000.0","RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301"
9982774,f,w,"10625175,10625577,10625691,10625689,10625688","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001"
7993334,m,w,"9562351,10128005,9771474,9769738,9340220","875000.0,861000.0,861000.0,861000.0,875000.0","RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009"
10454618,m,w,"10684271,10663327,10453885,10453886,10454616","824000.0,824000.0,856000.0,856000.0,856000.0","RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029,RFA-CA-21-029"
9054053,f,h,"10491974,10374361,10037968,10037854,10037760","802500.0,869999.9999999999,613770.0,613770.0,613770.0","RFA-AG-21-033,RFA-AG-21-033,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004"
8735092,f,w,"10660384,10660385,10661410,10661409,10661408","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015,RFA-CA-22-015"
9119005,f,w,"10414807,10645234,10237406,10237405,10237401","749000.0,721000.0,812000.0,812000.0,812000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8141266,m,w,"8032683,8543518,8543513,8473898,8473891","1440000.0,1350000.0,1350000.0,1350000.0,1350000.0","RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027"
9526395,m,a,"9568823,9569726,9429358,9430880,10489456","62500.0,62500.0,62500.0,62500.0,535000.0","RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-AG-22-016"
9016535,m,w,"9442777,9605287,9605290,9617237,9617239","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012"
9527148,f,w,"8728858,8728236,8598612,8599113,8904013","266000.0,266000.0,270000.0,270000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
8391715,m,w,"9828646,8554494,9391174,9604763,9186941","22755000.0,24605000.0,23125000.0,22755000.0,23125000.0","RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
8473680,m,a,"8066359,8449962,7810522,7680624,7885794","3080000.0,2970000.0,3168000.0,3212000.0,3212000.0","RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026"
8089019,m,w,"9389516,9217660,9053028,9247354,9055179","500000.0,500000.0,524000.0,524000.0,524000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
8376957,m,w,"8821571,8636993,8283415,8828065,8823727","997500.0,997500.0,1027500.0,997500.0,997500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9069263,m,w,"9274328,8758156,8913969,8925885,8910705","187500.0,199500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8909112,m,h,"10200023,9825732,10669566,10197884,10198902","928000.0,984000.0,824000.0,928000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
9951052,m,w,"10200775,10146346,10146353,10146357,10146359","869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
9989008,m,w,"10266124,10700147,10683504,10092367,10094836","579998.84,514998.97,534998.93,614998.77,614998.77","RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017"
9883489,m,w,"9537912,9252208,10059242,9824459,9391182","593750.0,593750.0,551000.0,584250.0,593750.0","RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001,RFA-DC-17-001"
7938287,f,w,"10198683,9960400,9737810,9737809,9737808","957000.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
9804361,f,a,"7941826,7842983,7845977,7845213,7844748","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170"
8325284,f,w,"10673664,10249345,10673644,10060460,10060459","669500.0,754000.0,669500.0,799500.0,799500.0","RFA-DK-19-005,RFA-DK-19-005,RFA-DK-19-005,RFA-DK-19-005,RFA-DK-19-005"
9084733,f,h,"10630618,10701083,8499419,9086409,8687736","133750.0,128750.0,1512000.0,1467200.0,1489600.0","RFA-LM-22-001,RFA-LM-22-001,RFA-LM-11-001,RFA-LM-11-001,RFA-LM-11-001"
8130397,m,a,"9530728,9130875,9329515,8918614,9530854","281250.0,294750.0,294750.0,299250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
9828021,f,w,"8895787,8310568,8895786,8933610,8723688","6650000.0,7000000.0,6650000.0,6650000.0,6650000.0","RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006"
8501598,f,a,"8723676,8516547,8033346,8018721,8033404","997500.0,1012500.0,1080000.0,1080000.0,1080000.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
9016532,f,b,"10048896,10620723,10649696,10649695,10626005","869999.9999999999,772500.0,772500.0,772500.0,772500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
9897622,m,w,"10619631,10434979,10435287,10444448,10598580","515000.0,535000.0,535000.0,535000.0,515000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
9788436,m,w,"9040712,9144790,9144791,9291584,9146340","266000.0,262000.0,262000.0,262000.0,262000.0","RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001"
9293243,f,h,"9212085,9242591,8815163,8811917,8900933","1875000.0,1875000.0,1995000.0,1995000.0,1995000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9891951,m,b,"8417244,8412121,8658196,8477358,8472812","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
9313003,m,w,"9889238,10125996,10630251,10630253,10630255","922500.0,869999.9999999999,772500.0,772500.0,772500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
7556788,f,w,"7692915,7851204,7835588,7826634,7586325","730000.0,720000.0,720000.0,720000.0,730000.0","RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008"
8330952,m,w,"10730426,10731469,10731578,10731609,10470742","257500.0,257500.0,257500.0,257500.0,267500.0","RFA-DK-22-013,RFA-DK-22-013,RFA-DK-22-013,RFA-DK-22-013,RFA-DK-17-509"
8682898,m,w,"8803611,9296605,8930126,8900958,8893911","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007"
9323616,m,w,"10134706,10580753,10579863,10579864,10579866","184500.0,154500.0,154500.0,154500.0,154500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
9546506,m,w,"9987210,9985371,10128522,10249327,9770847","492000.0,492000.0,464000.0,464000.0,307500.0","RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-FD-18-017"
8301940,f,w,"8883650,8380381,8380386,8379429,8382144","665000.0,685000.0,685000.0,685000.0,685000.0","RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026"
10361424,m,w,"8918516,8534737,8534735,8568029,8568020","166250.0,168750.0,168750.0,168750.0,168750.0","RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001"
8378350,m,w,"9810957,10678853,10003141,10017794,10017799","615000.0,515000.0,615000.0,615000.0,615000.0","RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006,RFA-AG-19-006"
10200529,f,h,"8585129,8464291,8787806,8819584,8826195","332500.0,337500.0,332500.0,332500.0,332500.0","RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005,RFA-NS-12-005"
9868112,f,w,"10480959,10661792,10480947,10480949,10480955","428000.0,412000.0,428000.0,428000.0,428000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
9542113,m,w,"9075411,9130571,9085117,8829564,8829479","655000.0,655000.0,655000.0,665000.0,665000.0","RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004"
8015465,m,w,"8930126,8893911,8803513,8798125,8803605","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007"
9763944,f,h,"9693472,9985777,9985781,10241487,10242157","500000.0,492000.0,492000.0,464000.0,464000.0","RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014"
8475813,m,w,"9572390,10680551,10232163,10232162,10232161","625000.0,515000.0,580000.0,580000.0,580000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
7932707,m,w,"9782721,9567544,9567541,9567549,9567539","360390.0,366250.0,366250.0,366250.0,366250.0","RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029,RFA-DK-16-029"
10544043,m,b,"10466939,10044537,10466937,10037510,10466941","856000.0,984000.0,856000.0,984000.0,856000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
10617209,f,h,"10617210,10620819,9731112,9731113,9731144","257500.0,257500.0,307500.0,307500.0,307500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8746034,f,w,"8746191,9123592,8757366,8898040,8923221","1330000.0,1310000.0,1330000.0,1330000.0,1330000.0","RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014,RFA-OD-13-014"
8669062,m,w,"8080410,8471757,7920773,7922367,7926783","148750.0,143437.5,153000.0,153000.0,153000.0","RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013"
10687330,f,w,"8815597,9351660,8815813,8928618,8921201","266000.0,262000.0,266000.0,266000.0,266000.0","RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001"
7727712,f,w,"8554393,8554931,8472329,8473040,8800580","266000.0,266000.0,274000.0,274000.0,266000.0","RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010,RFA-NS-12-010"
9286810,m,w,"8936252,8936254,9085428,9085433,9085430","332500.0,332500.0,327500.0,327500.0,327500.0","RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011"
8688960,f,w,"8512576,8072521,8504997,8504995,8504996","2025000.0,2100000.0,2025000.0,2025000.0,2025000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
8277399,m,w,"8722017,9122477,9319349,8550814,8724107","332500.0,327500.0,327500.0,337500.0,337500.0","RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032,RFA-HL-12-032"
