APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biobert_r_wi,APPVAL_RECS_biobert_r_wi,FOA_RECS_biobert_r_wi
9279195,m,b,"10249151,9381820,9382232,9381393,9381545","290000.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8726256,f,a,"9973127,9812691,9812352,9811864,10161679","276750.0,276750.0,276750.0,276750.0,261000.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
10494227,f,w,"9674241,9877973,9356808,10108951,9196546","1845000.0,1845000.0,1875000.0,1739999.9999999998,1965000.0","RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014"
9353754,m,w,"8304019,8301276,8538244,8538243,8538821","70000.0,70000.0,68500.0,68500.0,67500.0","RFA-FD-11-024,RFA-FD-11-024,RFA-FD-11-024,RFA-FD-11-024,RFA-FD-11-024"
9036863,f,w,"10459080,10457740,8119173,7868024,8062128","274540.60000000003,274540.60000000003,1440000.0,1440000.0,1440000.0","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005"
8829105,m,w,"8909004,8293629,8295041,8295042,8174032","1130500.0,1190000.0,1190000.0,1190000.0,1190000.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
10165939,f,w,"10396555,10580828,10414955,10414956,10414957","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
8706184,m,a,"9501729,9462170,10170435,10172921,10172922","937500.0,937500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8443130,f,w,"8443566,8606248,8443545,8443625,8443130","236250.00000000003,232750.0,236250.00000000003,236250.00000000003,236250.00000000003","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9242660,m,w,"9675137,9321970,9322877,9321974,9322876","1476000.0,1500000.0,1500000.0,1500000.0,1500000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
7665190,f,w,"8853184,8849086,8852457,8851180,9128128","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9706905,f,w,"8471785,8469583,8534366,8309932,8209694","303750.0,303750.0,308250.0,308250.0,315000.0","RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082"
9492746,f,a,"10434770,8554494,8782592,9391174,9604763","428000.0,24605000.0,24605000.0,23125000.0,22755000.0","RFA-AI-18-026,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
9111775,m,h,"10897377,10897376,10489570,10489456,10488462","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016"
10045458,f,w,"10581838,10581946,10583428,10583437,10583982","206000.0,206000.0,206000.0,206000.0,206000.0","RFA-AG-23-002,RFA-AG-23-002,RFA-AG-23-002,RFA-AG-23-002,RFA-AG-23-002"
9828762,m,w,"7690953,7691391,8135615,7919407,8318751","365000.0,365000.0,350000.0,360000.0,342500.0","RFA-AA-08-010,RFA-AA-08-010,RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009"
10187890,f,w,"7680169,8132841,8132843,8132844,8132845","2190000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003"
8392954,m,w,"8975581,9187857,10175633,10174309,9185920","6855666.23,6541666.25,6070666.279999999,6070666.279999999,6541666.25","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
8624691,f,w,"8465082,8624691,9015436,8509686,8822291","54800.00000000001,53200.0,52400.0,54000.0,53200.0","RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005,RFA-DK-12-005"
7960554,m,w,"10599976,10447898,10405044,10089077,10630286","669500.0,695500.0,695500.0,799500.0,669500.0","RFA-DE-22-001,RFA-DE-22-001,RFA-DE-20-002,RFA-DE-20-002,RFA-DE-20-002"
9962210,m,w,"8295038,8891325,8870238,8909008,8890021","1190000.0,1130500.0,1130500.0,1130500.0,1130500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
9905213,m,w,"7845958,7845954,8274641,8272615,8274643","360000.0,360000.0,342500.0,342500.0,342500.0","RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005,RFA-RM-09-005"
8103915,f,w,"8304852,8198896,8126343,7941912,8128421","274000.0,280000.0,1400000.0,1460000.0,1400000.0","RFA-AR-11-013,RFA-AR-11-013,RFA-AR-06-003,RFA-AR-06-003,RFA-AR-06-003"
8507250,m,w,"8734922,8379374,8381881,8381880,8381876","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9329432,f,w,"8992103,9538790,9769090,9769534,9771330","465500.0,437500.0,430500.0,430500.0,430500.0","RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001"
8127832,m,a,"9355745,9772567,10241453,10242707,10442792","1250000.0,1230000.0,1160000.0,1160000.0,1160000.0","RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004"
8382518,m,w,"10483185,9975112,10470432,9812105,8360281","695500.0,799500.0,754000.0,799500.0,280000.0","RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RR-06-002"
8465052,m,w,"7904169,7671411,7744760,7672344,7790696","576000.0,584000.0,584000.0,584000.0,576000.0","RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002"
10458695,m,w,"10017845,10657602,10675595,10670241,10670236","615000.0,515000.0,515000.0,515000.0,515000.0","RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007"
10623276,f,w,"9763652,9145101,9145259,9737974,9145095","922500.0,982500.0,982500.0,922500.0,982500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9381585,f,w,"8020738,8021062,8149989,8149991,8020799","216000.0,216000.0,210000.0,210000.0,504000.0","RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-020"
8441094,m,a,"9739064,9738277,9738727,9738635,9738570","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
9486002,f,b,"8822523,9059157,9292356,8927672,10111547","455179.2,448334.4,427800.0,455179.2,371200.0","RFA-HL-14-021,RFA-HL-14-021,RFA-HL-14-021,RFA-HL-14-021,RFA-HL-19-002"
7922150,m,w,"7932163,7683165,7681173,8136617,8136512","288000.0,292000.0,292000.0,274000.0,274000.0","RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108"
9743096,f,w,"10463723,10615212,10455091,10455092,10455093","535000.0,515000.0,535000.0,535000.0,535000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8516950,f,w,"8691634,9066101,8717552,9068723,8715665","266000.0,262000.0,266000.0,262000.0,266000.0","RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004"
8314067,f,b,"8529451,8380422,8382459,7762453,8381176","459000.00000000006,465800.00000000006,465800.00000000006,496400.0,465800.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8261207,f,w,"10492705,9983644,9789854,9565694,9094921","3852000.0,4428000.0,4428000.0,4500000.0,733600.0","RFA-CA-17-027,RFA-CA-17-027,RFA-CA-17-027,RFA-CA-17-027,RFA-CA-15-501"
9900762,f,w,"10162308,10003293,9686725,9686726,9686731","1739999.9999999998,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
9565667,m,w,"10426754,10321656,10104344,10594566,10590751","214000.0,214000.0,232000.0,206000.0,206000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
8893066,m,w,"8788005,8012349,8012353,7988444,7988914","997500.0,1050000.0,1050000.0,1050000.0,1050000.0","RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005"
8054192,m,w,"7689796,8099599,8291373,8312647,8443448","365000.0,350000.0,342500.0,342500.0,342500.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7555189,f,w,"8337297,8510528,8891308,8889175,8900880","685000.0,675000.0,665000.0,665000.0,665000.0","RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002"
10725821,m,w,"10261683,10673006,10706612,10261086,10261671","812000.0,721000.0,721000.0,812000.0,812000.0","RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011,RFA-RM-20-011"
8037613,m,w,"7940773,8302453,8306275,8501269,8507118","432000.0,411000.00000000006,411000.00000000006,405000.0,405000.0","RFA-AI-09-028,RFA-AI-09-028,RFA-AI-09-028,RFA-AI-09-028,RFA-AI-09-028"
8522175,f,w,"9547567,8367341,8367348,8367345,8367344","937500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
10481868,f,b,"10740570,10740237,10684535,10678256,8848508","721000.0,721000.0,231750.0,231750.0,665000.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-23-010,RFA-DA-23-010,RFA-DA-13-009"
8111775,m,w,"8338454,8338455,8545885,8221472,8222946","3562000.0000000005,3562000.0000000005,3510000.0,3640000.0,3640000.0","RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017,RFA-RM-10-017"
9756283,m,h,"9558600,9558641,9414391,9413012,10514064","4125000.0,4125000.0,4125000.0,4125000.0,535000.0","RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-22-019"
8737794,m,w,"9088188,8546294,8544963,8428627,8428142","2620000.0,2700000.0,2700000.0,2700000.0,2700000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
8137136,m,w,"8109366,7961356,7961358,7961359,7625135","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10526301,m,a,"8145437,8850986,8850954,8854224,8854195","2520000.0,2394000.0,2394000.0,2394000.0,2394000.0","RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010"
9244654,m,w,"9395599,9557050,9393157,9560835,9566019","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001"
9645310,f,b,"9332381,9491785,9524762,9505865,9332362","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
8053610,m,w,"9265750,9462865,9528383,9462792,9526400","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
8840568,m,a,"8058788,7922355,8066756,7797454,8058787","1080000.0,1095000.0,1080000.0,1080000.0,1080000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
9839866,m,w,"8659451,8382059,8885017,8909676,8659376","2394000.0,2466000.0,2394000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
9143829,m,h,"9145624,9001684,9276547,9001539,9697743","327500.0,332500.0,312500.0,332500.0,307500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9479911,m,w,"9977220,9788516,9968452,10696473,10201702","1353000.0,1353000.0,1353000.0,1177000.0,1276000.0","RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019,RFA-RM-17-019"
9522144,m,a,"9352233,9944639,9522144,9177967,9351169","500000.0,492000.0,500000.0,524000.0,250000.0","RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-016,RFA-DK-15-014"
9533890,m,w,"9324029,9114642,9747330,9533890,8951512","336250.0,352390.0,330870.0,336250.0,357770.0","RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012"
8037941,m,a,"8715331,8376482,8688960,8688941,8688940","1995000.0,2055000.0,1995000.0,1995000.0,1995000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
10631873,m,h,"8701134,8661303,8304196,8321438,8322641","332500.0,332500.0,342500.0,342500.0,342500.0","RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040"
10085601,m,w,"10427286,10085149,10085551,10085550,10085504","856000.0,984000.0,984000.0,984000.0,984000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
9355686,m,w,"8902236,9071533,8689129,8705557,8705558","598500.0,598500.0,598500.0,598500.0,598500.0","RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203"
8899539,m,w,"9378106,9591339,9379856,8991052,8991919","593750.0,584250.0,593750.0,622250.0,622250.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
7773862,m,h,"8106367,8087592,8288263,7688638,7690912","560000.0,576000.0,548000.0,584000.0,584000.0","RFA-DA-08-020,RFA-DA-08-020,RFA-DA-08-020,RFA-DA-08-020,RFA-DA-08-020"
9728689,m,w,"10318876,10318902,10737872,10690756,10686217","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046,RFA-CA-20-046"
8160643,m,a,"9794266,9706594,9959372,9983646,9998903","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
9118997,m,w,"9343175,9751873,9751875,9752549,9752551","917000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8910705,m,w,"8335406,8335408,8514609,8514610,8229227","274000.0,274000.0,270000.0,270000.0,280000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8397669,m,b,"8213538,8036065,8036074,8423800,8436275","91790.0,93800.0,93800.0,90450.0,90450.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
7819610,m,w,"10372687,10602396,10370506,10372433,10372511","580000.0,515000.0,535000.0,535000.0,535000.0","RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001"
10136373,m,w,"7914844,8309071,8125128,8126446,8120347","219000.0,205500.00000000003,210000.0,210000.0,210000.0","RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007"
9276839,m,w,"9277049,9277183,9276997,9275630,9275655","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7905553,m,w,"7906670,8121499,7906676,7906675,7906674","109500.0,108000.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
9205193,m,w,"9562147,9360017,9292163,9292168,9292169","1875000.0,1875000.0,1965000.0,1965000.0,1965000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
8516963,m,w,"7900938,7753567,7900897,7900940,7903201","2016000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7910673,f,w,"8782594,9829067,9389475,9605108,9605055","6960332.890000001,6436999.59,6541666.25,6436999.59,6436999.59","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
9999951,m,w,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8437252,f,a,"9444336,9242593,9242591,9257262,9242598","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8132830,m,w,"10541679,10610011,10710194,10709530,10705642","62060.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
9686546,f,w,"8100405,7925611,8092627,8092628,8092629","1080000.0,1095000.0,1080000.0,1080000.0,1080000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
8308480,m,w,"8381484,7905606,8380688,8381481,8380691","2740000.0,2920000.0,2740000.0,2740000.0,2740000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
9932374,m,w,"10163866,9277148,9615510,9276936,9277069","869999.9999999999,937500.0,937500.0,937500.0,937500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
9125784,m,a,"9706567,10143208,9702249,9901478,9959372","246000.0,232000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
7687685,f,a,"8535519,8209395,8136376,8209376,8209377","540000.0,560000.0,560000.0,560000.0,560000.0","RFA-AR-11-001,RFA-AR-11-001,RFA-AR-11-001,RFA-AR-11-001,RFA-AR-11-001"
8724857,m,w,"8889730,8386861,8484471,9093855,8703825","1596000.0,1644000.0000000002,1620000.0,1572000.0,1596000.0","RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008,RFA-NS-12-008"
8425082,m,h,"9287534,9515968,9468430,9692798,9625166","625000.0,625000.0,625000.0,615000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
10465271,m,h,"9673609,9022397,9223662,9433601,8892604","1230000.0,1310000.0,1250000.0,1250000.0,1330000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
9332664,m,w,"7919244,7869229,8137945,8099721,7926024","360000.0,360000.0,350000.0,350000.0,365000.0","RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011,RFA-AA-07-011"
9250815,m,w,"9129908,9250815,9852507,10163917,10610403","262000.0,250000.0,614998.77,579998.84,514998.97","RFA-MH-16-205,RFA-MH-16-205,RFA-MH-19-412,RFA-MH-19-412,RFA-MH-19-412"
8458494,m,w,"10599563,10709611,10599557,10599558,10599559","6687500.0,6437500.0,6687500.0,6687500.0,6687500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
9605038,m,w,"8074397,8075516,8143938,7872789,7846859","1050000.0,1050000.0,1080000.0,1080000.0,1080000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
9067247,m,w,"8975956,9535185,9535186,9509509,9526033","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AR-15-002,RFA-AR-15-002,RFA-AR-15-002,RFA-AR-15-002,RFA-AR-15-002"
8462049,f,w,"9933416,9932566,9928721,9929063,9929365","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018"
7677676,m,h,"10259797,10259795,10700038,10700039,10700041","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001,RFA-AR-19-001"
8662246,f,w,"8054688,8055197,8015895,8015814,8015897","5760000.0,5760000.0,720000.0,720000.0,720000.0","RFA-HS-10-020,RFA-HS-10-020,RFA-HS-10-009,RFA-HS-10-009,RFA-HS-10-009"
7878744,m,w,"10241457,9712834,9967910,9976414,9990636","290000.0,307500.0,307500.0,307500.0,307500.0","RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016,RFA-AA-17-016"
7856109,m,w,"7790548,8058792,7795822,8052770,8052771","1080000.0,1080000.0,1095000.0,1080000.0,1080000.0","RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020"
7905771,m,w,"7901585,7684098,7916120,7916126,7684093","180000.0,182500.0,182500.0,182500.0,182500.0","RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001,RFA-TW-08-001"
8508802,m,w,"9035357,9250073,9333172,9333176,9283308","2292500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
9728367,m,w,"8620720,8444497,8136498,8105498,8115042","532000.0,540000.0,560000.0,560000.0,560000.0","RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060"
9370388,m,w,"10704362,10704363,10704390,10704389,10704388","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002,RFA-AR-23-002"
10063779,m,b,"10244963,10044535,10263342,10263341,10244967","928000.0,984000.0,928000.0,928000.0,928000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
9533675,f,b,"8134167,7760992,8111972,8122380,7934521","360000.0,365000.0,350000.0,350000.0,360000.0","RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005"
9547566,m,w,"7725738,8305150,8119820,7912897,7912894","730000.0,685000.0,720000.0,720000.0,720000.0","RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008"
9291486,m,w,"8032774,8381352,8543511,8543513,8473891","1440000.0,1370000.0,1350000.0,1350000.0,1350000.0","RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027"
8681331,m,w,"7928730,8318779,8320405,8319461,8312582","216000.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053,RFA-AI-08-053"
8535754,m,h,"9402296,9524848,9217660,9592148,9220846","1750000.0,1750000.0,500000.0,492000.0,500000.0","RFA-HD-17-023,RFA-HD-17-023,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
9741496,f,h,"10215263,10161621,10161623,10164621,10164622","1102000.0,1102000.0,1102000.0,1102000.0,1102000.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8724343,m,w,"8518213,8370150,8532795,8529444,8518215","67500.0,68500.0,67500.0,67500.0,67500.0","RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006,RFA-AG-12-006"
8469386,m,w,"9824335,9986687,9823548,9823381,9823033","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
8533634,f,w,"10744469,10744468,10744467,8413786,8391430","14420000.0,14420000.0,14420000.0,245000.0,245000.0","RFA-OD-22-021,RFA-OD-22-021,RFA-OD-22-021,RFA-MD-11-008,RFA-MD-11-008"
8137222,m,h,"10678899,10669136,10669145,10669147,10669151","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
9542219,f,h,"10612116,9908055,9720190,9720733,9720734","515000.0,615000.0,615000.0,615000.0,615000.0","RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002,RFA-AR-19-002"
9931063,m,h,"9253031,9689266,9473658,8909903,9058578","250000.0,246000.0,250000.0,266000.0,262000.0","RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034,RFA-HD-14-034"
9869416,f,b,"9894581,9869416,9869524,9867903,9867305","492000.0,369000.0,369000.0,369000.0,369000.0","RFA-AT-19-007,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006"
9343464,m,w,"8676794,8517911,8517854,8517424,8518023","266000.0,270000.0,270000.0,270000.0,270000.0","RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005,RFA-ES-12-005"
8173669,f,w,"8365167,8365226,8092791,8098149,8133831","6650000.0,6650000.0,6650000.0,6650000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
10493217,f,a,"9781466,9205191,10006150,10006152,10006153","4305000.0,4375000.0,4305000.0,4305000.0,4305000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8395388,m,w,"9407092,8907853,8374270,8395549,8374267","500000.0,532000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8381765,f,w,"8858408,8564735,8827190,8564059,8564859","498750.0,506250.00000000006,498750.0,506250.00000000006,506250.00000000006","RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001,RFA-MD-13-001"
