APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_o_w,APPVAL_RECS_biomedbert_o_w,FOA_RECS_biomedbert_o_w
7910673,f,w,"8606167,9132498,9197612,8448509,9197614","3990000.0,3990000.0,3750000.0,4050000.000000001,3750000.0","RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003"
9999951,m,w,"9492281,9645047,9490596,9572624,9504015","375000.0,369000.0,375000.0,375000.0,375000.0","RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011,RFA-CA-17-011"
8437252,f,a,"7663546,7696197,8501263,8464006,8485529","1460000.0,1460000.0,1350000.0,1350000.0,1350000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8132830,m,w,"9505994,9192832,9693325,9318596,9308005","500000.0,524000.0,492000.0,500000.0,500000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
9686546,f,w,"8174022,8690698,8691622,8690706,8805816","1190000.0,1130500.0,1130500.0,1130500.0,1130500.0","RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005,RFA-AG-11-005"
8308480,m,w,"8269690,8134803,8130707,8082715,8100451","342500.0,350000.0,350000.0,350000.0,350000.0","RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009"
9932374,m,w,"7681302,7919258,7916512,7913075,7914217","730000.0,720000.0,720000.0,720000.0,720000.0","RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005"
9125784,m,a,"7816784,7692133,7895738,8053915,7585966","360000.0,365000.0,360000.0,350000.0,365000.0","RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008,RFA-CA-08-008"
7687685,f,a,"9353304,9567823,9567815,9353725,9356314","1250000.0,1230000.0,1230000.0,1250000.0,1250000.0","RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001"
8724857,m,w,"8034702,8233799,8825205,8033582,8033468","98000.0,98000.0,93100.0,100800.0,100800.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
8425082,m,h,"7692271,7862326,7555583,7766367,8089557","1460000.0,1440000.0,1460000.0,584000.0,560000.0","RFA-MH-08-111,RFA-MH-08-110,RFA-MH-08-110,RFA-MH-09-100,RFA-MH-09-100"
10465271,m,h,"9762886,10205411,9525284,9564864,9743693","615000.0,615000.0,625000.0,625000.0,615000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
9332664,m,w,"9332089,8793021,8793023,8793022,8793019","9375000.0,9975000.0,9975000.0,9975000.0,9975000.0","RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001"
9250815,m,w,"8698651,8339363,8519139,9130634,8258577","465500.0,479500.00000000006,472500.00000000006,458500.0,490000.0","RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007"
8458494,m,w,"8643101,8437095,8254323,8254331,8528639","1810277.63,1837499.85,1864722.07,1864722.07,1837499.85","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
9605038,m,w,"8882397,8893057,8893058,8893055,8894494","199500.0,199500.0,199500.0,199500.0,199500.0","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
9067247,m,w,"9067244,9320706,9067246,8846544,8846541","1310000.0,1250000.0,1310000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8462049,f,w,"9479576,9554595,9477918,9479790,9554594","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010"
7677676,m,h,"8733037,8327198,8927983,8927981,8883374","532000.0,548000.0,532000.0,532000.0,532000.0","RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010"
8662246,f,w,"8885363,9057968,9266709,9267945,9267947","6650000.0,6550000.0,6250000.0,6250000.0,6250000.0","RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008"
7878744,m,w,"7882867,7615108,8231792,7812141,7878744","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002"
7856109,m,w,"7795822,7856098,8058793,7790548,8052770","1095000.0,1095000.0,1080000.0,1080000.0,1080000.0","RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020,RFA-DK-04-020"
7905771,m,w,"7938846,7800714,7800721,7938219,8533843","331200.0,335800.0,335800.0,335800.0,310500.0","RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001"
8508802,m,w,"9035357,9068795,9119748,9065495,9065493","2292500.0,2292500.0,2292500.0,2292500.0,2292500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
9728367,m,w,"9060404,8839304,8894620,8898223,8904000","524000.0,532000.0,532000.0,532000.0,532000.0","RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110,RFA-MH-13-110"
9370388,m,w,"9194909,9567823,9567815,9353725,9356314","1310000.0,1230000.0,1230000.0,1250000.0,1250000.0","RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001"
10063779,m,b,"10683379,10501614,10381455,10437588,10433822","875500.0,909500.0,428000.0,428000.0,412000.0","RFA-CA-21-021,RFA-CA-21-021,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
9533675,f,b,"10642903,10662270,10675756,10115108,10125006","5793750.0,5793750.0,5793750.0,6525000.0,6525000.0","RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015"
9547566,m,w,"8134780,8106258,8101449,7984843,8131257","1080000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003"
9291486,m,w,"9320710,9320708,8736366,8736371,8735212","1250000.0,1250000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8681331,m,w,"10725052,10731277,10723635,10723637,10723638","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038"
8535754,m,h,"8402722,8726383,9116819,8535754,8511627","54800.00000000001,53200.0,52400.0,54000.0,54000.0","RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014"
9741496,f,h,"10207418,9570701,9926741,9928300,9928305","1102000.0,1187500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8724343,m,w,"9117143,8803642,8803583,8799998,9109396","199500.0,199500.0,199500.0,199500.0,196500.0","RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008"
8469386,m,w,"8460114,8375743,7679754,8375784,8375780","2025000.0,2055000.0,2190000.0,2055000.0,2055000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8533634,f,w,"10307428,10543757,10540315,10542343,10542346","535000.0,515000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
8137222,m,h,"8130755,8135254,8143291,8143292,8143293","1080000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
9542219,f,h,"8286274,8098870,7680823,7680821,7680819","548000.0,560000.0,584000.0,584000.0,584000.0","RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003,RFA-AR-08-003"
9931063,m,h,"10226692,8726695,8727232,9253029,8829877","261000.0,266000.0,266000.0,250000.0,266000.0","RFA-HD-21-007,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023,RFA-HD-14-023"
9869416,f,b,"10020321,9982460,9627632,9625715,9982464","615000.0,615000.0,625000.0,625000.0,615000.0","RFA-AT-18-002,RFA-AT-18-002,RFA-AT-18-002,RFA-AT-18-002,RFA-AT-18-002"
9343464,m,w,"9323390,8963948,8962819,8963192,8965646","875000.0,931000.0,931000.0,931000.0,931000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8173669,f,w,"7674824,7896944,7900157,7674822,7674514","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
10493217,f,a,"10479182,10694882,10694878,10692750,10692748","1230500.0,1184500.0,1184500.0,1184500.0,1184500.0","RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003,RFA-NS-21-003"
8395388,m,w,"8689872,8395463,8534670,8689869,8689852","532000.0,548000.0,540000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8381765,f,w,"7934081,8544672,8327842,8381069,8381066","396000.0,376750.00000000006,376750.00000000006,376750.00000000006,376750.00000000006","RFA-CA-08-001,RFA-CA-08-001,RFA-CA-08-001,RFA-CA-08-001,RFA-CA-08-001"
7824652,f,w,"7939770,7938597,7937831,7940878,7938849","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
7626008,m,w,"10630529,10643990,10421390,9831424,10219955","535000.0,515000.0,535000.0,615000.0,580000.0","RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022"
9900304,f,w,"9900560,10019836,10018175,9899532,10019013","276750.0,276750.0,276750.0,276750.0,276750.0","RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-029"
7800263,m,w,"9790970,10247021,10129467,10014627,10461137","1131600.0,1067200.0,1131600.0,1131600.0,984400.0","RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103,RFA-HD-18-103"
10672245,f,h,"9230158,9701893,9927556,9230105,9352759","917000.0,861000.0,861000.0,917000.0,875000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
7809634,m,w,"7574437,7851444,7765482,7835669,7809634","365000.0,360000.0,360000.0,360000.0,360000.0","RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002"
8533563,f,a,"8547019,8721877,8538775,8534044,8534050","2025000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9306216,f,w,"10459581,10459584,10684010,10684021,10288582","1070000.0,1070000.0,1030000.0,1030000.0,1160000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
8572250,m,w,"8098565,8100951,8122825,8122841,8122845","1152000.0,1152000.0,1152000.0,1152000.0,1152000.0","RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009,RFA-AG-10-009"
7860706,m,w,"10644944,10710201,10631693,8335426,8857159","1070000.0,1030000.0,1070000.0,1027500.0,997500.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-MD-11-005,RFA-MD-11-005"
8757385,f,a,"7932540,7930014,7933501,8330383,8118225","288000.0,288000.0,288000.0,280000.0,280000.0","RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009,RFA-RM-09-009"
9122292,f,w,"8689867,8395550,8534674,8534673,8374285","532000.0,548000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8534198,m,w,"8263930,8207768,8119646,8039254,8077978","350000.0,360000.0,350000.0,350000.0,350000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
8132461,m,w,"7930617,8132496,7729814,7728617,7728616","360000.0,350000.0,365000.0,365000.0,365000.0","RFA-AG-09-010,RFA-AG-09-010,RFA-AG-09-010,RFA-AG-09-010,RFA-AG-09-010"
9690526,m,a,"8695273,8910599,9294902,8920983,9298534","232750.0,232750.0,218750.0,232750.0,218750.0","RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002"
7852689,m,w,"7691364,8060093,8311411,8870950,8914660","365000.0,360000.0,1370000.0,1330000.0,1330000.0","RFA-HL-08-004,RFA-HL-08-004,RFA-HG-11-015,RFA-HG-11-015,RFA-HG-11-015"
7762460,f,b,"8318899,8319592,8381153,8381154,8314067","465800.00000000006,465800.00000000006,465800.00000000006,465800.00000000006,465800.00000000006","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
9444338,m,w,"8608265,8051576,8117700,8116524,8123253","675000.0,700000.0,700000.0,700000.0,700000.0","RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010"
9154523,f,w,"9560716,9983692,9154523,9153362,9548327","625000.0,615000.0,655000.0,655000.0,625000.0","RFA-DC-16-002,RFA-DC-16-002,RFA-DC-16-002,RFA-DC-16-002,RFA-DC-16-002"
8141164,m,h,"8507251,8380415,8381883,8381876,8381880","1012500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8695281,m,w,"8466282,8475556,8301236,8300508,8301986","405000.0,405000.0,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
9745509,m,w,"8829083,9462719,9462727,9462749,9462741","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
9022512,f,h,"9022512,9245732,8825531,8604915,8322575","3144000.0,3000000.0,3192000.0,3192000.0,102750.0","RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-11-022"
7686391,m,w,"8269769,8365259,8365257,8270453,8270474","2740000.0,2800000.0,2800000.0,2740000.0,2740000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
8874376,f,h,"10407838,10407861,10408486,10408485,10408484","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8367393,f,w,"8128739,8134783,7929921,8134471,8134472","1080000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003,RFA-OD-06-003"
10021452,m,w,"10021452,10479085,10479087,9590358,9589317","1230000.0,1070000.0,1070000.0,1250000.0,1250000.0","RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001"
7571124,f,w,"7939083,7935586,7941664,7939502,7940195","432000.0,432000.0,432000.0,432000.0,432000.0","RFA-OD-09-007,RFA-OD-09-007,RFA-OD-09-007,RFA-OD-09-007,RFA-OD-09-007"
9145725,f,a,"9040447,9306169,9322571,9322574,9313301","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
10558689,m,w,"10392985,9914831,10151613,9735301,9527943","412000.0,492000.0,464000.0,492000.0,500000.0","RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005,RFA-ES-17-005"
9693083,m,w,"9242173,8529216,8474636,8501028,8489149","982500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005,RFA-MD-11-005"
8885020,m,w,"9676286,9259337,9258540,9260363,9260368","2152500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
7797766,m,w,"9061408,9068120,9252259,9257419,9084557","1048000.0,1048000.0,1000000.0,1000000.0,1048000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
10218046,f,h,"10388252,10134353,10617824,10617828,10617829","1030000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
7928810,m,w,"7798955,7807118,7932826,7928810,7904988","432000.0,432000.0,432000.0,432000.0,432000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
8366089,f,w,"7917751,7916649,8173841,8173840,8173839","73000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9985221,f,a,"10201738,9918955,10612068,10614584,9943289","6525000.0,6918750.0,5793750.0,5793750.0,6918750.0","RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015"
8081728,f,w,"7942657,8493960,8493941,8493916,8485472","766500.0,708750.0,708750.0,708750.0,708750.0","RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005"
8887115,f,w,"9070570,9070574,9069859,9070677,9070563","1572000.0,1572000.0,1572000.0,1572000.0,1572000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
8136684,m,w,"8135617,8135625,8135622,8135623,8135624","1872000.0,1820000.0,1872000.0,1872000.0,1872000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
8568549,m,w,"8329121,8121371,8115930,8079722,8136556","350000.0,350000.0,350000.0,350000.0,350000.0","RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008"
7586366,m,w,"7795088,7586571,7892575,7694151,7630284","720000.0,730000.0,720000.0,730000.0,730000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
10460117,f,w,"10829529,10831322,10831173,10812581,10819654","581950.0,581950.0,581950.0,581950.0,581950.0","RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027,RFA-FD-23-027"
10018960,m,a,"9781789,9967144,9968486,10201758,10213223","861000.0,861000.0,861000.0,812000.0,812000.0","RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017"
8469004,m,w,"7578204,8128397,7914192,7914191,7906736","1168000.0,1120000.0,1168000.0,1168000.0,1168000.0","RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001"
10615091,f,b,"10144818,10103763,10103765,10103766,10103767","1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9502004,f,w,"9483807,9096098,8720542,8712444,8712441","937500.0,982500.0,997500.0,997500.0,997500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
10319430,f,w,"10456904,10427448,10319735,10319713,10319695","267500.0,267500.0,290000.0,290000.0,290000.0","RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021,RFA-DK-20-021"
10703463,m,w,"7792380,7597225,8073689,7921538,7771624","360000.0,365000.0,360000.0,360000.0,360000.0","RFA-HD-06-004,RFA-HD-06-004,RFA-HD-06-004,RFA-HD-06-004,RFA-HD-06-004"
10224633,m,w,"10246899,10226136,9542204,9523272,9536680","1160000.0,1160000.0,1250000.0,1250000.0,1250000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
10475234,f,w,"9604173,10475234,10250322,10250321,10011860","1500000.0,1284000.0,1392000.0,1392000.0,1476000.0","RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012,RFA-HD-18-012"
10129467,m,w,"10746928,8740530,8588627,8740531,8740523","947600.0,1596000.0,1620000.0,1596000.0,1596000.0","RFA-HD-23-012,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
10017232,f,a,"10021617,10226225,9824405,9824293,9824292","1845000.0,1739999.9999999998,1845000.0,1845000.0,1845000.0","RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018"
9123353,f,b,"9076555,9270528,9077924,9078547,9077726","262000.0,250000.0,262000.0,262000.0,262000.0","RFA-CA-15-006,RFA-CA-15-006,RFA-CA-15-006,RFA-CA-15-006,RFA-CA-15-006"
7658743,m,w,"7918932,7903076,8323482,8294690,7742104","360000.0,360000.0,342500.0,342500.0,365000.0","RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007,RFA-GM-09-007"
8712334,f,w,"8822811,8325213,8453238,8453237,9750887","1862000.0,1918000.0,1890000.0,1890000.0,1750000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10200808,m,w,"10656213,10440015,10018947,9788662,10208992","154500.0,160500.0,922500.0,922500.0,869999.9999999999","RFA-TR-21-015,RFA-TR-21-015,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017"
8749196,f,w,"10335850,10112054,10112083,10111277,10738215","259694.93,292471.96,292471.96,292471.96,284038.98","RFA-ES-20-008,RFA-ES-20-008,RFA-ES-20-008,RFA-ES-20-008,RFA-ES-22-006"
8533927,m,w,"9134636,9345326,9345328,9348386,9345320","495180.0,472500.0,472500.0,472500.0,472500.0","RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019,RFA-FD-15-019"
9990719,m,w,"9675745,9355570,9355606,9355577,9355574","62500.0,62500.0,62500.0,62500.0,62500.0","RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005,RFA-CA-16-005"
7936830,m,w,"8328741,7994651,8117308,8120914,8118053","342500.0,360000.0,350000.0,350000.0,350000.0","RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009"
7670247,m,w,"7911889,7808845,7806381,7893832,7632039","360000.0,360000.0,360000.0,360000.0,365000.0","RFA-CA-06-003,RFA-CA-06-003,RFA-CA-06-003,RFA-CA-06-003,RFA-CA-06-003"
9147605,f,a,"9774474,9783829,9982966,9613818,9540008","50000.0,49200.0,49200.0,49200.0,50000.0","RFA-ES-16-003,RFA-ES-16-003,RFA-ES-16-003,RFA-HG-14-007,RFA-HG-14-007"
10709608,m,w,"8063802,8617851,8735279,8508972,8440209","1905555.4,1810277.63,1837499.85,1837499.85,1837499.85","RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015,RFA-HD-10-015"
10198224,f,w,"8991052,9593474,8814466,8812516,9616530","622250.0,584250.0,631750.0,631750.0,593750.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
7694282,m,a,"10491230,10375150,10375151,10491227,8549234","214000.0,232000.0,232000.0,214000.0,270000.0","RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-20-033,RFA-DK-12-003"
10526306,f,h,"9985275,10015494,9985276,9729217,9722523","984000.0,984000.0,984000.0,1000000.0,1000000.0","RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003,RFA-CA-17-003"
8432836,f,b,"9312784,9527799,9120400,9119619,9131807","312500.0,312500.0,327500.0,327500.0,327500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
9412461,f,w,"8711466,8711467,8624922,8626815,8627412","332500.0,332500.0,337500.0,337500.0,337500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
10228544,m,w,"9882207,10125837,10551296,10553643,10574601","3936000.0,3712000.0,3296000.0,3296000.0,3296000.0","RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037"
9837108,m,w,"10589466,10057199,10629183,9867305,9869524","428000.0,492000.0,412000.0,369000.0,369000.0","RFA-DA-22-043,RFA-DA-20-014,RFA-DA-20-014,RFA-AT-19-006,RFA-AT-19-006"
7943045,m,w,"7941871,7941718,7937819,7937913,7937915","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9248089,m,a,"10667537,10263268,10661613,10264042,10092409","257500.0,290000.0,257500.0,290000.0,307500.0","RFA-AG-20-039,RFA-AG-20-039,RFA-AG-20-039,RFA-AG-20-039,RFA-AG-20-039"
8554439,m,w,"10393297,10610077,10610035,10610034,10610033","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
9450003,f,h,"9932822,10207418,9484907,9483501,9484403","1168500.0,1102000.0,1187500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
10574590,f,w,"10476015,10045458,10685549,10650876,10544177","57999.99999999999,61500.0,51500.0,51500.0,51500.0","RFA-AG-20-009,RFA-AG-20-009,RFA-AG-20-009,RFA-AG-20-009,RFA-AG-20-009"
9096009,f,w,"8680005,8875584,9081476,9108237,8719011","332500.0,332500.0,327500.0,327500.0,332500.0","RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034"
8889978,m,w,"10280877,10505087,10281384,10482336,10281394","580000.0,535000.0,535000.0,535000.0,580000.0","RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001,RFA-FD-21-001"
