APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_spanbert_r_wi,APPVAL_RECS_spanbert_r_wi,FOA_RECS_spanbert_r_wi
7670247,m,w,"9147682,9902958,9324962,9338200,9244002","393000.0,369000.0,375000.0,375000.0,375000.0","RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003,RFA-CA-15-003"
9147605,f,a,"10633383,10740079,10743501,10743626,10490312","206000.0,206000.0,206000.0,206000.0,214000.0","RFA-CA-22-021,RFA-CA-22-021,RFA-CA-22-021,RFA-CA-22-021,RFA-CA-20-007"
10709608,m,w,"9127926,9751349,9120400,9131807,9332137","327500.0,307500.0,327500.0,327500.0,312500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
10198224,f,w,"10017222,10219251,9831503,10573170,10570917","246000.0,232000.0,246000.0,360500.0,360500.0","RFA-AG-19-023,RFA-AG-19-023,RFA-AG-19-023,RFA-ES-20-013,RFA-ES-20-013"
7694282,m,a,"8915162,8708847,8708071,9122422,9123616","73150.0,73150.0,73150.0,72050.0,72050.0","RFA-DK-12-013,RFA-DK-12-013,RFA-DK-12-013,RFA-DK-12-013,RFA-DK-12-013"
10526306,f,h,"10656213,10440015,9204993,9337516,9543587","154500.0,160500.0,327500.0,312500.0,312500.0","RFA-TR-21-015,RFA-TR-21-015,RFA-TR-16-001,RFA-TR-16-001,RFA-TR-16-001"
8432836,f,b,"9929454,9658129,9657864,9658384,9783884","430500.0,437500.0,437500.0,437500.0,430500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
9412461,f,w,"10485173,10478856,10491715,10675746,10677866","267500.0,267500.0,267500.0,257500.0,257500.0","RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011"
10228544,m,w,"10543729,10078842,10574601,10553643,10551296","3296000.0,3424000.0,3296000.0,3296000.0,3296000.0","RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037"
9837108,m,w,"9837108,10388200,9917748,9917749,10142414","36900000.0,32100000.000000004,36900000.0,36900000.0,34800000.0","RFA-DA-19-016,RFA-DA-19-016,RFA-DA-19-016,RFA-DA-19-016,RFA-DA-19-016"
7943045,m,w,"10496967,10698112,10358217,10410327,10413516","321000.0,309000.0,321000.0,321000.0,321000.0","RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004,RFA-CA-21-004"
9248089,m,a,"9928385,9421907,9695908,9565384,9353278","430500.0,437500.0,430500.0,437500.0,500000.0","RFA-AG-17-002,RFA-AG-17-002,RFA-AG-17-002,RFA-AG-17-002,RFA-AG-16-012"
8554439,m,w,"9927646,9918014,9918113,9918112,9918111","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9450003,f,h,"10599746,8147755,8048318,8049777,8049490","267401.39,280000.0,288000.0,288000.0,288000.0","RFA-MD-22-003,RFA-MD-10-004,RFA-MD-10-004,RFA-MD-10-004,RFA-MD-10-004"
10574590,f,w,"10620321,10851086,10426470,10434342,10434464","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
9096009,f,w,"9993519,10406325,9689765,9832401,9787504","615000.0,535000.0,625000.0,615000.0,615000.0","RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031,RFA-DK-17-031"
8889978,m,w,"8659460,8503490,8849448,8669687,10114823","332500.0,337500.0,332500.0,675000.0,49200.0","RFA-EY-12-001,RFA-EY-12-001,RFA-EY-12-001,RFA-FD-13-029,RFA-FD-20-018"
10437177,f,w,"10676232,10657754,10657747,10657744,10657741","3090000.0,3090000.0,3090000.0,3090000.0,3090000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
9321970,f,w,"10459080,10457740,9318572,8588627,8588686","274540.60000000003,274540.60000000003,1500000.0,1620000.0,1620000.0","RFA-HD-22-010,RFA-HD-22-010,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
7835170,m,w,"10396566,10209231,9939808,9941285,9942201","6018750.0,6525000.0,6918750.0,6918750.0,6918750.0","RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015"
8659435,m,w,"8925885,9070730,8758156,8756564,8758202","199500.0,196500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
10847318,f,w,"10745421,10738144,10737996,10737678,10737313","412000.0,412000.0,412000.0,412000.0,412000.0","RFA-AI-22-046,RFA-AI-22-046,RFA-AI-22-046,RFA-AI-22-046,RFA-AI-22-046"
8866050,m,w,"8007127,8545527,8326556,8381762,8381764","1440000.0,1350000.0,1370000.0,1370000.0,1370000.0","RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001,RFA-OD-09-001"
7943969,m,w,"7609151,7575225,7572911,7619103,7689165","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-07-015,RFA-AI-07-015,RFA-AI-07-015,RFA-AI-07-015,RFA-AI-07-015"
8525413,m,w,"9297319,9742989,9515005,9517978,9751651","393750.0,387450.0,393750.0,393750.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
7813882,f,w,"9390338,10216225,10190901,10190902,10190903","187500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8311712,f,a,"8509727,8507255,8381883,8379372,8380415","1012500.0,1012500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8733597,m,w,"10740364,10630593,10631646,10707213,8717761","515000.0,535000.0,515000.0,515000.0,2025000.0","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-CA-09-032"
8168203,f,w,"8600063,8739153,8599835,8737041,8599555","202500.0,199500.0,202500.0,199500.0,199500.0","RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002,RFA-LM-12-002"
9831424,f,w,"8996081,9291402,9146268,9349629,9353278","399000.0,375000.0,393000.0,524000.0,500000.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-AG-16-012,RFA-AG-16-012"
8790053,m,a,"8118867,7936895,8119685,7797129,7805955","735000.0,756000.0,735000.0,766500.0,766500.0","RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006,RFA-HL-09-006"
9895829,m,w,"7928795,7932428,7681554,7664456,8138246","1440000.0,1460000.0,1460000.0,328500.0,324000.0","RFA-GM-06-003,RFA-GM-06-003,RFA-GM-06-003,RFA-GM-07-003,RFA-GM-07-003"
8827243,f,w,"10307160,10070077,10070075,10070073,10830054","428000.0,464000.0,464000.0,464000.0,412000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
10486083,f,a,"10075860,9917265,10441633,10075866,10075865","1392000.0,1476000.0,1392000.0,1392000.0,1392000.0","RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003,RFA-AA-19-003"
10580155,m,a,"10759735,10759550,10760002,10784407,10783393","284038.98,284038.98,284038.98,256470.0,256470.0","RFA-NS-23-006,RFA-NS-23-006,RFA-NS-23-006,RFA-NS-22-022,RFA-NS-22-022"
9261449,m,w,"7898789,7925614,8104053,8104052,7903874","1095000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
9512925,m,w,"7959578,8360280,7959573,7959572,7959571","292000.0,280000.0,292000.0,292000.0,292000.0","RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002"
8491995,f,w,"10092581,10092711,10266779,10267188,10729446","615000.0,615000.0,580000.0,580000.0,4944000.0","RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-23-021"
9404183,m,w,"8333992,8333982,8725259,8725255,8231620","685000.0,685000.0,675000.0,675000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
10000017,m,w,"9546509,9743097,9324131,9352777,9324140","625000.0,615000.0,625000.0,625000.0,625000.0","RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003"
8184707,m,w,"8685106,8296464,8698265,8707348,8884530","399000.0,411000.00000000006,399000.0,399000.0,399000.0","RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017,RFA-AI-10-017"
10016261,m,w,"10290853,10285670,10290456,10290454,10290453","464000.0,464000.0,464000.0,464000.0,464000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
8098439,f,w,"8247686,8097068,8895784,8311702,8452603","321950.0,329000.0,312550.0,321950.0,317250.0","RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014"
9332149,m,b,"9530531,10174709,10205969,9514901,9523264","1250000.0,1160000.0,1160000.0,1250000.0,1250000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
10222400,m,w,"10664628,10661215,10663765,10663766,10663767","123600.0,123600.0,123600.0,123600.0,123600.0","RFA-RM-22-008,RFA-RM-22-008,RFA-RM-22-008,RFA-RM-22-008,RFA-RM-22-008"
9089998,m,w,"10206685,10359831,10821572,10565872,10349839","348000.0,321000.0,309000.0,515000.0,535000.0","RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-055,RFA-AI-20-055"
10548862,m,h,"8774782,9333357,9733435,9548214,9548219","299250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
8539569,m,b,"9973209,9973108,8394380,8250505,8330592","92250.0,92250.0,102750.0,105000.0,102750.0","RFA-HL-16-019,RFA-HL-16-019,RFA-TW-10-008,RFA-TW-10-008,RFA-TW-10-008"
8257642,m,w,"9148241,9147636,9036886,9310142,9303447","262000.0,262000.0,266000.0,250000.0,250000.0","RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215,RFA-MH-15-215"
8793649,m,w,"8990861,9195127,8802881,8791700,8808770","327500.0,312500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
7813084,f,h,"8660785,10223340,10213069,10662330,10676157","172900.0,4640000.0,4640000.0,4120000.0,4120000.0","RFA-RM-13-002,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006"
8650888,m,w,"10430120,10176491,10015282,9814449,10176493","749000.0,812000.0,861000.0,861000.0,812000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
9253418,m,w,"10003379,10657647,10676738,10672369,10672256","369000.0,309000.0,309000.0,309000.0,309000.0","RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006,RFA-HG-18-006"
8754647,f,w,"7900589,7901503,7676699,7612039,7661516","288000.0,288000.0,292000.0,292000.0,292000.0","RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042"
9464510,m,w,"10901047,10721489,10722664,10483217,10483219","257500.0,257500.0,257500.0,59487.72,59487.72","RFA-AG-23-012,RFA-AG-23-012,RFA-AG-23-012,RFA-AG-21-022,RFA-AG-21-022"
9320026,f,w,"8870287,8631147,8685881,9094444,9097404","199500.0,205500.00000000003,199500.0,196500.0,196500.0","RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036"
9238635,m,w,"8428900,8914475,8921371,8693889,8695261","2700000.0,2660000.0,2660000.0,2660000.0,2660000.0","RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007,RFA-AA-12-007"
9918017,f,w,"10198235,10198224,10197383,10170987,10862217","869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999,772500.0","RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009,RFA-ES-20-009"
10560558,m,w,"10712618,10712556,10711811,10711018,10711001","360500.0,360500.0,360500.0,360500.0,360500.0","RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003,RFA-AA-22-003"
10641977,f,w,"10508451,10505795,10650875,10505786,10505787","3745000.0,3745000.0,3605000.0,3745000.0,3745000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
8318916,f,w,"8914494,9139417,8803583,8799998,9109396","199500.0,196500.0,199500.0,199500.0,196500.0","RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008,RFA-AR-14-008"
7917472,m,w,"8534301,8535254,8534293,8538519,8538518","1687500.0,1687500.0,1687500.0,1687500.0,1687500.0","RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001"
10002378,m,w,"9531467,9053720,9921573,9146709,9972970","1250000.0,1330000.0,1230000.0,1250000.0,1160000.0","RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006"
9690770,m,w,"10482406,9677816,9997665,10001044,10455344","535000.0,625000.0,615000.0,615000.0,580000.0","RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016,RFA-RM-18-016"
10683088,f,w,"8857249,9322282,8722618,9069941,9069944","332500.0,312500.0,332500.0,327500.0,327500.0","RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023"
10411967,m,w,"8728812,8328975,8541812,8151045,8046733","931000.0,959000.0,945000.0,980000.0,1008000.0","RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505,RFA-DK-09-505"
9246407,m,w,"9902304,9733642,9902303,9738622,9738587","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8626379,f,a,"8435054,8441318,9189724,9265078,9526628","411000.00000000006,67500.0,62500.0,62500.0,62500.0","RFA-DK-11-031,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
7922146,f,w,"8511762,8705553,8898162,8307782,8196123","337500.0,332500.0,332500.0,342500.0,350000.0","RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010,RFA-HD-10-010"
9543500,m,w,"9733661,9925089,10197959,10134373,9985132","307500.0,307500.0,290000.0,290000.0,307500.0","RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002,RFA-GM-18-002"
8874593,m,w,"8268769,7625239,8173887,7835871,7845729","685000.0,6935000.0,6840000.0,6840000.0,6840000.0","RFA-RR-11-004,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9444853,m,w,"7693834,8314113,7901149,8113184,8137663","584000.0,548000.0,576000.0,560000.0,560000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
7898767,f,w,"9902305,9735657,9912697,9914195,9914197","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8528650,m,w,"8894047,8528652,8325102,8333846,8380331","5320000.0,5400000.0,5480000.0,5480000.0,5480000.0","RFA-HD-10-006,RFA-HD-10-006,RFA-HD-10-006,RFA-HD-10-006,RFA-HD-10-006"
9115299,m,w,"9844641,10016254,10016255,9841250,10251172","246000.0,246000.0,246000.0,615000.0,580000.0","RFA-CA-18-028,RFA-CA-18-028,RFA-CA-18-028,RFA-CA-18-027,RFA-CA-18-027"
9970230,m,w,"8875441,8925796,9771358,9771363,9707083","1330000.0,1330000.0,307500.0,307500.0,312500.0","RFA-FD-14-021,RFA-FD-14-021,RFA-FD-18-019,RFA-FD-18-019,RFA-FD-18-019"
8877632,m,w,"10427427,10594566,10282846,10321656,10426540","214000.0,206000.0,232000.0,214000.0,214000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
10141185,m,a,"8493984,8106378,8272655,8457221,8473156","202500.0,210000.0,205500.00000000003,205500.00000000003,202500.0","RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037"
9747383,f,w,"10709605,10599564,10709610,10709608,10709606","6437500.0,6687500.0,6437500.0,6437500.0,6437500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
7820987,f,w,"8821571,8448066,8451885,8459979,8452056","997500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
7883775,m,a,"9016112,9016471,9019375,9019083,9020144","299250.0,299250.0,299250.0,299250.0,294750.0","RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-006,RFA-ES-15-006"
9544126,m,w,"7694362,7692257,7618247,7613514,7682236","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033"
9771475,m,b,"9552813,9552154,10010914,10012997,9552812","875000.0,875000.0,861000.0,861000.0,875000.0","RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009"
8538307,m,w,"7901149,8113184,8137663,7691805,7897686","576000.0,560000.0,560000.0,584000.0,576000.0","RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019,RFA-CA-08-019"
8381862,m,w,"10176464,9951039,9951045,9532321,9312974","869999.9999999999,922500.0,922500.0,937500.0,937500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
8536763,f,w,"8109968,7673899,7847026,8147542,8143935","420000.0,438000.0,438000.0,432000.0,432000.0","RFA-TW-06-006,RFA-TW-06-006,RFA-TW-06-006,RFA-TW-06-006,RFA-TW-06-006"
8376984,m,w,"10360921,10544528,10543448,10578624,10578186","508250.00000000006,489250.0,489250.0,489250.0,489250.0","RFA-ES-21-001,RFA-ES-21-001,RFA-ES-21-001,RFA-ES-21-001,RFA-ES-21-001"
9901556,m,w,"8930044,8831079,8935787,8934113,8932684","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
8488586,m,w,"10128522,10249327,9985371,9987210,9720382","464000.0,464000.0,492000.0,492000.0,615000.0","RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-TR-19-020,RFA-AR-19-001"
8875602,f,w,"9022397,8892604,9673609,9433601,9223662","1310000.0,1330000.0,1230000.0,1250000.0,1250000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
7940985,m,w,"7619517,8049998,8051050,8051051,8051045","219000.0,216000.0,216000.0,216000.0,216000.0","RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050,RFA-MH-08-050"
9313297,m,w,"9767802,9405802,9999623,10003353,10224695","879450.0,893750.0,879450.0,879450.0,829400.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
10316187,m,w,"9691325,9468370,9509437,9458729,8872950","1537500.0,1562500.0,1562500.0,1562500.0,1662500.0","RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004,RFA-DK-13-004"
10151017,f,w,"10710201,10644944,10631693,10878229,10639980","1030000.0,1070000.0,1070000.0,515000.0,535000.0","RFA-MD-22-006,RFA-MD-22-006,RFA-MD-22-006,RFA-FD-22-005,RFA-FD-22-005"
8862490,m,w,"7929667,8140051,7676239,7942285,8332915","3120000.48,3120000.48,3163333.82,3163333.82,3033333.8","RFA-HG-06-014,RFA-HG-06-014,RFA-HG-06-014,RFA-HG-06-014,RFA-HG-06-014"
10261731,m,w,"7907544,7906058,7686229,7685335,7686168","216000.0,216000.0,219000.0,219000.0,219000.0","RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010,RFA-DA-06-010"
10688372,m,w,"9521373,9737869,9316556,9108925,10470847","687500.0,676500.0,687500.0,720500.0,481500.0","RFA-CA-14-019,RFA-CA-14-019,RFA-CA-14-019,RFA-CA-14-019,RFA-CA-20-034"
10112670,f,w,"10693360,10518318,10599932,9770051,9770050","1133000.0,1177000.0,772500.0,922500.0,922500.0","RFA-HG-21-029,RFA-HG-21-029,RFA-RM-18-014,RFA-RM-18-014,RFA-RM-18-014"
7686631,f,w,"10705257,10569710,10560675,10706572,8230832","206000.0,214000.0,535000.0,515000.0,700000.0","RFA-DA-22-039,RFA-DA-22-039,RFA-DA-22-028,RFA-DA-22-028,RFA-DA-11-008"
10457901,f,a,"7797451,7797454,7797453,7797452,7600579","1095000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
10354269,m,w,"10677866,10228262,10477208,10485173,10491715","257500.0,290000.0,267500.0,267500.0,267500.0","RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011,RFA-ES-20-011"
10227212,m,b,"10678906,10669140,10669147,10669151,10678894","824000.0,824000.0,824000.0,824000.0,824000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
9689448,m,h,"10459708,9339899,9339893,9340044,9339963","214000.0,250000.0,250000.0,250000.0,250000.0","RFA-ES-21-005,RFA-ES-16-006,RFA-ES-16-006,RFA-ES-16-006,RFA-ES-16-006"
9763609,m,w,"9979642,9590771,10443762,10443795,10452742","799500.0,812500.0,695500.0,695500.0,695500.0","RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505,RFA-DK-17-505"
10507440,m,h,"8064733,7847959,8244481,8242797,8448215","700000.0,720000.0,685000.0,685000.0,675000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
7896673,f,w,"7684217,7932543,7896673,7882459,8118030","292000.0,292000.0,360000.0,360000.0,350000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
9071085,m,w,"9180125,9464394,9675113,9675118,9675119","1572000.0,1500000.0,1476000.0,1476000.0,1476000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
10271568,m,w,"7793458,7625180,8264384,8246517,8638084","849600.0,861400.0,808300.0000000001,808300.0000000001,796500.0","RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503,RFA-CA-08-503"
9319315,m,w,"8204835,8080929,8100514,8119402,8135339","560000.0,560000.0,560000.0,560000.0,560000.0","RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060,RFA-MH-10-060"
9706040,m,w,"10349839,10565872,9012757,9024440,9012754","535000.0,515000.0,1965000.0,1965000.0,1965000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8655405,m,h,"9829593,10130635,9160948,9152175,9161256","922500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
9145733,m,h,"8133638,8293006,8925911,8321866,8278428","210000.0,205500.00000000003,532000.0,548000.0,548000.0","RFA-HD-09-016,RFA-HD-09-016,RFA-HD-09-015,RFA-HD-09-015,RFA-HD-09-015"
9137717,f,a,"8831085,9123591,8832139,8831966,8934125","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
8659979,m,w,"8785032,8976075,8976073,9234697,8974733","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
7886830,m,w,"7886830,7531931,8066264,8288226,8413283","718560.0,728540.0,718560.0,683630.0,683630.0","RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018"
9095181,m,w,"9737104,9903186,9739126,9738881,9738842","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
10146541,m,w,"10145159,10548122,10659363,10659362,10659359","464000.0,412000.0,428000.0,428000.0,428000.0","RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021,RFA-AI-20-021"
8214671,m,w,"10748561,10475527,10476013,10589937,10589115","206000.0,214000.0,214000.0,206000.0,206000.0","RFA-MH-22-281,RFA-MH-21-226,RFA-MH-21-226,RFA-MH-21-226,RFA-MH-21-226"
8508962,m,w,"10614399,10191938,10642948,10642951,10190232","1030000.0,1160000.0,1030000.0,1030000.0,1160000.0","RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009"
9465465,f,w,"9121568,9702656,9702821,9702820,9702819","1310000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
8102468,f,w,"7848533,8664185,8432110,7640704,7582243","292000.0,350000.0,350000.0,365000.0,365000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10155571,m,w,"9551397,9555002,9767802,9761547,9405802","893750.0,893750.0,879450.0,879450.0,893750.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
8385805,m,w,"8381803,8516448,8316397,8379247,8516453","1370000.0,1350000.0,1370000.0,1370000.0,1350000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
10064086,m,w,"10056072,10544317,10350583,10350584,10350586","1450000.0,1287500.0,1337500.0,1337500.0,1337500.0","RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002"
